# ['lat', 'u_a', 'u_p', 'v_a', 'v_p', 'geopt_a', 'geopt_p', 'temp_a', 'temp_p', 'dr_rho_a', 'dr_rho_p']
-87.0000 0.0421 2.2755 0.0495 11.0816 1.2654 9.0848 0.0011 1.4332 0.0002 9.0529
-84.0000 0.1418 2.5574 0.1532 11.4155 1.2108 2.5397 0.0071 1.6721 0.0002 2.7239
-81.0000 0.3022 2.6593 0.3093 11.5674 2.9306 2.5555 0.0227 1.7737 0.0004 2.7877
-78.0000 0.5223 2.6793 0.5121 11.6455 6.9206 2.6374 0.0494 1.8802 0.0010 2.8416
-75.0000 0.8231 2.6693 0.7586 11.6835 13.1217 2.6674 0.0946 1.9102 0.0018 2.8797
-72.0000 1.2183 2.6393 1.0471 11.7016 22.3788 2.6755 0.1593 1.9183 0.0031 2.8816
-69.0000 1.7396 2.6093 1.3796 11.6997 35.3229 2.6655 0.2497 1.9064 0.0050 2.8635
-66.0000 2.4114 2.6013 1.7580 11.7077 53.0703 2.6555 0.3766 1.9044 0.0074 2.8616
-63.0000 3.2032 2.6113 2.1717 11.7258 75.8602 2.6655 0.5343 1.9425 0.0106 2.8516
-60.0000 4.1405 2.6093 2.6096 11.7458 104.2347 2.6655 0.7274 1.9506 0.0146 2.8516
-57.0000 5.2619 2.6013 3.0618 11.7719 138.9587 2.6655 0.9686 1.9706 0.0195 2.8516
-54.0000 6.5722 2.5993 3.5208 11.7919 180.4191 2.6655 1.2554 1.9967 0.0253 2.8416
-51.0000 8.0894 2.6074 3.9811 11.8200 229.2192 2.6735 1.5938 2.0248 0.0321 2.8416
-48.0000 9.8043 2.6074 4.4315 11.8500 285.3098 2.6735 1.9870 2.0548 0.0399 2.8416
-45.0000 11.7083 2.6174 4.8538 11.8700 348.6070 2.6835 2.4336 2.0829 0.0486 2.8397
-42.0000 13.8228 2.6255 5.2326 11.8919 419.1573 2.6916 2.9384 2.1129 0.0583 2.8477
-39.0000 16.1211 2.6355 5.5528 11.9119 496.3067 2.6935 3.4970 2.1429 0.0689 2.8477
-36.0000 18.5907 2.6516 5.7951 11.9319 579.2559 2.7016 4.1030 2.1629 0.0802 2.8477
-33.0000 21.1791 2.6616 5.9390 11.9419 666.6694 2.7116 4.7481 2.1929 0.0921 2.8558
-30.0000 23.8713 2.6716 5.9679 11.9439 757.3852 2.7197 5.4204 2.2129 0.1044 2.8558
-27.0000 26.6064 2.6897 5.8702 11.9539 849.2898 2.7216 6.1026 2.2329 0.1169 2.8639
-24.0000 29.3105 2.6997 5.6375 11.9439 940.3356 2.7297 6.7775 2.2448 0.1292 2.8658
-21.0000 31.9279 2.7097 5.2693 11.9419 1028.3978 2.7316 7.4248 2.2629 0.1412 2.8658
-18.0000 34.3746 2.7116 4.7722 11.9319 1110.6483 2.7397 8.0256 2.2729 0.1525 2.8739
-15.0000 36.5936 2.7197 4.1582 11.9219 1185.4399 2.7397 8.5622 2.2829 0.1627 2.8739
-12.0000 38.5010 2.7277 3.4454 11.9100 1250.2702 2.7397 9.0195 2.2848 0.1716 2.8739
-9.0000 40.0609 2.7297 2.6518 11.9000 1302.5000 2.7497 9.3863 2.2929 0.1789 2.8739
-6.0000 41.2025 2.7297 1.8002 11.8900 1341.4491 2.7497 9.6530 2.3009 0.1841 2.8739
-3.0000 41.9058 2.7297 0.9096 11.8881 1365.3236 2.7497 9.8158 2.3009 0.1875 2.8739
0.0000 42.1357 2.7297 0.0000 9.8717 1373.0236 2.7497 9.8705 2.3009 0.1886 2.8739
3.0000 41.9058 2.7297 0.9096 5.8881 1365.3236 2.7497 9.8158 2.3009 0.1875 2.8739
6.0000 41.2025 2.7297 1.8002 5.8900 1341.4491 2.7497 9.6530 2.3009 0.1841 2.8739
9.0000 40.0609 2.7297 2.6518 5.9000 1302.5000 2.7497 9.3863 2.2929 0.1789 2.8739
12.0000 38.5010 2.7277 3.4454 5.9100 1250.2702 2.7397 9.0195 2.2848 0.1716 2.8739
15.0000 36.5936 2.7197 4.1582 5.9219 1185.4399 2.7397 8.5622 2.2829 0.1627 2.8739
18.0000 34.3746 2.7116 4.7722 5.9319 1110.6483 2.7397 8.0256 2.2729 0.1525 2.8739
21.0000 31.9279 2.7097 5.2693 5.9419 1028.3978 2.7316 7.4248 2.2629 0.1412 2.8658
24.0000 29.3105 2.6997 5.6375 5.9439 940.3356 2.7297 6.7775 2.2448 0.1292 2.8658
27.0000 26.6064 2.6897 5.8702 5.9539 849.2898 2.7216 6.1026 2.2329 0.1169 2.8639
30.0000 23.8713 2.6716 5.9679 5.9439 757.3852 2.7197 5.4204 2.2129 0.1044 2.8558
33.0000 21.1791 2.6616 5.9390 5.9419 666.6694 2.7116 4.7481 2.1929 0.0921 2.8558
36.0000 18.5907 2.6516 5.7951 5.9319 579.2559 2.7016 4.1030 2.1629 0.0802 2.8477
39.0000 16.1211 2.6355 5.5528 5.9119 496.3067 2.6935 3.4970 2.1429 0.0689 2.8477
42.0000 13.8228 2.6255 5.2326 5.8919 419.1573 2.6916 2.9384 2.1129 0.0583 2.8477
45.0000 11.7083 2.6174 4.8538 5.8700 348.6070 2.6835 2.4336 2.0829 0.0486 2.8397
48.0000 9.8043 2.6074 4.4315 5.8500 285.3098 2.6735 1.9870 2.0548 0.0399 2.8416
51.0000 8.0894 2.6074 3.9811 5.8200 229.2192 2.6735 1.5938 2.0248 0.0321 2.8416
54.0000 6.5722 2.5993 3.5208 5.7919 180.4191 2.6655 1.2554 1.9967 0.0253 2.8416
