# ['lat', 'u_a', 'u_p', 'v_a', 'v_p', 'geopt_a', 'geopt_p', 'temp_a', 'temp_p', 'dr_rho_a', 'dr_rho_p']
-87.0000 0.0455 2.2068 0.0536 11.0168 1.3249 8.9496 0.0011 1.1440 0.0002 8.9137
-84.0000 0.1530 2.4691 0.1656 11.3409 1.3151 2.4886 0.0069 1.3125 0.0002 2.6964
-81.0000 0.3255 2.5632 0.3347 11.4909 3.1779 2.4750 0.0216 1.3907 0.0005 2.7327
-78.0000 0.5632 2.5950 0.5549 11.5709 7.4874 2.5550 0.0479 1.5462 0.0011 2.7886
-75.0000 0.8876 2.5791 0.8236 11.6168 14.2184 2.5909 0.0917 1.5703 0.0021 2.8227
-72.0000 1.3119 2.5491 1.1388 11.6368 24.2471 2.5950 0.1544 1.5921 0.0036 2.8227
-69.0000 1.8687 2.5191 1.5041 11.6486 38.2450 2.5850 0.2419 1.5881 0.0056 2.8086
-66.0000 2.5882 2.5091 1.9206 11.6586 57.4465 2.5809 0.3661 1.5881 0.0084 2.8027
-63.0000 3.4372 2.5250 2.3807 11.6786 82.1351 2.5909 0.5219 1.6399 0.0120 2.8046
-60.0000 4.4365 2.5191 2.8716 11.7046 112.8243 2.5909 0.7124 1.6617 0.0165 2.8046
-57.0000 5.6387 2.5150 3.3824 11.7346 150.4886 2.5968 0.9532 1.6877 0.0219 2.8046
-54.0000 7.0457 2.5209 3.9049 11.7605 195.5305 2.5968 1.2422 1.7236 0.0284 2.8005
-51.0000 8.6790 2.5250 4.4323 11.7905 248.5372 2.6068 1.5857 1.7536 0.0360 2.8005
-48.0000 10.5315 2.5368 4.9501 11.8146 309.6078 2.6127 1.9896 1.7895 0.0447 2.8064
-45.0000 12.6028 2.5468 5.4360 11.8346 378.6750 2.6227 2.4515 1.8195 0.0545 2.8064
-42.0000 14.9089 2.5568 5.8704 11.8546 455.7330 2.6268 2.9764 1.8495 0.0654 2.8164
-39.0000 17.4285 2.5727 6.2329 11.8746 540.1907 2.6327 3.5599 1.8795 0.0773 2.8223
-36.0000 20.1385 2.5868 6.5023 11.8886 631.0733 2.6427 4.1952 1.8995 0.0900 2.8282
-33.0000 22.9956 2.6027 6.6533 11.8986 727.0708 2.6527 4.8722 1.9295 0.1034 2.8382
-30.0000 25.9638 2.6127 6.6691 11.9046 826.6341 2.6627 5.5770 1.9495 0.1173 2.8382
-27.0000 28.9829 2.6327 6.5391 11.9086 927.5373 2.6686 6.2917 1.9636 0.1313 2.8482
-24.0000 31.9684 2.6427 6.2561 11.9105 1027.4779 2.6727 6.9966 1.9795 0.1452 2.8482
-21.0000 34.8590 2.6527 5.8234 11.9105 1124.2221 2.6786 7.6716 1.9995 0.1587 2.8541
-18.0000 37.5531 2.6586 5.2512 11.9123 1214.0884 2.6827 8.2963 2.0095 0.1714 2.8582
-15.0000 39.9893 2.6686 4.5568 11.9082 1296.2366 2.6886 8.8533 2.0195 0.1829 2.8582
-12.0000 42.0782 2.6727 3.7608 11.9041 1367.1443 2.6886 9.3275 2.0254 0.1927 2.8641
-9.0000 43.7813 2.6786 2.8854 11.9000 1424.1430 2.6927 9.7075 2.0354 0.2008 2.8641
-6.0000 45.0273 2.6786 1.9536 11.9018 1466.5422 2.6986 9.9838 2.0454 0.2067 2.8641
-3.0000 45.7914 2.6786 0.9857 11.9018 1492.1418 2.6986 10.1522 2.0513 0.2104 2.8641
0.0000 46.0429 2.6786 0.0000 8.7007 1501.2005 2.6986 10.2091 2.0513 0.2116 2.8641
3.0000 45.7914 2.6786 0.9857 5.9018 1492.1418 2.6986 10.1522 2.0513 0.2104 2.8641
6.0000 45.0273 2.6786 1.9536 5.9018 1466.5422 2.6986 9.9838 2.0454 0.2067 2.8641
9.0000 43.7813 2.6786 2.8854 5.9000 1424.1430 2.6927 9.7075 2.0354 0.2008 2.8641
12.0000 42.0782 2.6727 3.7608 5.9041 1367.1443 2.6886 9.3275 2.0254 0.1927 2.8641
15.0000 39.9893 2.6686 4.5568 5.9082 1296.2366 2.6886 8.8533 2.0195 0.1829 2.8582
18.0000 37.5531 2.6586 5.2512 5.9123 1214.0884 2.6827 8.2963 2.0095 0.1714 2.8582
21.0000 34.8590 2.6527 5.8234 5.9105 1124.2221 2.6786 7.6716 1.9995 0.1587 2.8541
24.0000 31.9684 2.6427 6.2561 5.9105 1027.4779 2.6727 6.9966 1.9795 0.1452 2.8482
27.0000 28.9829 2.6327 6.5391 5.9086 927.5373 2.6686 6.2917 1.9636 0.1313 2.8482
30.0000 25.9638 2.6127 6.6691 5.9046 826.6341 2.6627 5.5770 1.9495 0.1173 2.8382
33.0000 22.9956 2.6027 6.6533 5.8986 727.0708 2.6527 4.8722 1.9295 0.1034 2.8382
36.0000 20.1385 2.5868 6.5023 5.8886 631.0733 2.6427 4.1952 1.8995 0.0900 2.8282
39.0000 17.4285 2.5727 6.2329 5.8746 540.1907 2.6327 3.5599 1.8795 0.0773 2.8223
42.0000 14.9089 2.5568 5.8704 5.8546 455.7330 2.6268 2.9764 1.8495 0.0654 2.8164
45.0000 12.6028 2.5468 5.4360 5.8346 378.6750 2.6227 2.4515 1.8195 0.0545 2.8064
48.0000 10.5315 2.5368 4.9501 5.8146 309.6078 2.6127 1.9896 1.7895 0.0447 2.8064
51.0000 8.6790 2.5250 4.4323 5.7905 248.5372 2.6068 1.5857 1.7536 0.0360 2.8005
