# ['lat', 'u_a', 'u_p', 'v_a', 'v_p', 'geopt_a', 'geopt_p', 'temp_a', 'temp_p', 'dr_rho_a', 'dr_rho_p']
-87.0000 3.4715 5.9588 3.4599 8.9988 564.8721 6.0992 8.9634 5.1387 0.0604 6.8390
-84.0000 6.9342 5.9488 6.9440 8.9888 565.3587 6.0892 8.9584 5.1387 0.0605 6.8390
-81.0000 10.3598 5.9488 10.4480 8.9888 564.8670 6.0891 8.9389 5.1287 0.0606 6.8290
-78.0000 13.7268 5.9388 13.9802 8.9788 562.9235 6.0791 8.8950 5.1087 0.0606 6.8289
-75.0000 16.9865 5.9188 17.5323 8.9588 559.0283 6.0691 8.8074 5.0987 0.0604 6.8189
-72.0000 20.0960 5.9088 21.0841 8.9488 551.2381 6.0591 8.6516 5.0787 0.0598 6.7989
-69.0000 22.9709 5.8888 24.5766 8.9288 538.5826 6.0392 8.3985 5.0587 0.0587 6.7789
-66.0000 25.5294 5.8588 27.9377 8.9088 519.1219 6.0291 8.0289 5.0387 0.0568 6.7589
-63.0000 27.6593 5.8388 31.0753 8.8788 490.8945 6.0191 7.5181 5.0288 0.0539 6.7389
-60.0000 29.2547 5.8188 33.8674 8.8589 452.1131 5.9992 6.8469 5.0289 0.0498 6.6989
-57.0000 30.2164 5.7889 36.1670 8.8289 402.0534 5.9892 6.0058 5.0390 0.0442 6.6590
-54.0000 30.4547 5.7690 37.8390 8.8089 339.6865 5.9793 5.0090 5.0891 0.0370 6.6190
-51.0000 29.9186 5.7590 38.7385 8.7990 265.0055 5.9894 3.8700 5.1893 0.0283 6.5592
-48.0000 28.5902 5.7491 38.7468 8.7891 179.1001 6.0195 2.6356 5.4294 0.0181 6.4695
-45.0000 26.5128 5.7592 37.7839 8.7892 84.1482 6.1400 1.4296 6.1092 0.0069 6.1809
-42.0000 23.7884 5.7793 35.8241 8.8093 21.2920 10.8655 0.9787 8.4669 0.0054 1.1161
-39.0000 20.5590 5.8194 32.8913 8.8494 122.7562 11.7385 1.9775 9.9577 0.0172 0.7180
-36.0000 17.0137 5.8895 29.0897 8.9095 224.2832 11.8289 3.2657 10.4186 0.0285 0.6385
-33.0000 13.3573 5.9895 24.5670 9.0095 318.6653 11.8891 4.5419 10.6789 0.0384 0.6187
-30.0000 9.7871 6.1395 19.5109 9.1595 400.8495 11.9392 5.7377 10.8790 0.0463 0.6089
-27.0000 6.4890 6.3694 14.1419 9.3895 466.2131 11.9893 6.8035 11.0491 0.0516 0.6290
-24.0000 3.6388 6.7891 8.7514 9.8291 510.8588 0.0393 7.6796 11.2090 0.0542 0.6692
-21.0000 1.5827 7.9976 4.2754 11.1074 531.3321 0.0993 8.2980 11.3389 0.0540 0.7193
-18.0000 1.5624 10.5977 5.1575 1.6877 526.0113 0.1593 8.5467 11.4588 0.0512 0.7794
-15.0000 2.5183 11.5393 9.8288 2.5893 493.4413 0.2093 8.3427 11.5587 0.0461 0.8494
-12.0000 3.0451 11.8894 14.6730 2.9394 434.5869 0.2693 7.6133 11.6386 0.0391 0.9194
-9.0000 2.9771 0.0794 18.9732 3.1294 350.9939 0.3093 6.3339 11.6886 0.0307 0.9894
-6.0000 2.3506 0.1893 22.3620 3.2493 246.6580 0.3393 4.5486 11.7285 0.0211 1.0394
-3.0000 1.2932 0.2493 24.5299 3.3093 127.2760 0.3592 2.3794 11.7584 0.0107 1.0794
0.0000 0.0000 10.3274 25.2792 3.3392 0.0002 2.2377 0.0000 0.3378 0.0000 3.7470
3.0000 1.2932 6.2493 24.5299 3.3093 127.2760 6.3592 2.3794 5.7584 0.0107 7.0794
6.0000 2.3506 6.1893 22.3620 3.2493 246.6580 6.3393 4.5486 5.7285 0.0211 7.0394
9.0000 2.9771 6.0794 18.9732 3.1294 350.9939 6.3093 6.3339 5.6886 0.0307 6.9894
12.0000 3.0451 5.8894 14.6730 2.9394 434.5869 6.2693 7.6133 5.6386 0.0391 6.9194
15.0000 2.5183 5.5393 9.8288 2.5893 493.4413 6.2093 8.3427 5.5587 0.0461 6.8494
18.0000 1.5624 4.5977 5.1575 1.6877 526.0113 6.1593 8.5467 5.4588 0.0512 6.7794
21.0000 1.5827 1.9976 4.2754 11.1074 531.3321 6.0993 8.2980 5.3389 0.0540 6.7193
