# ['lat', 'u_a', 'u_p', 'v_a', 'v_p', 'geopt_a', 'geopt_p', 'temp_a', 'temp_p', 'dr_rho_a', 'dr_rho_p']
-87.0000 0.9431 9.3336 0.9421 6.3077 5.1642 9.4482 0.0463 9.4566 0.0007 9.3954
-84.0000 1.8608 9.3436 1.8488 6.2877 18.3956 9.3536 0.1391 9.5281 0.0025 9.3063
-81.0000 2.7736 9.3336 2.7107 6.2659 41.8189 9.2918 0.2439 9.4818 0.0060 9.2514
-78.0000 3.6980 9.4314 3.5139 6.2500 72.3709 9.3077 0.4588 9.6286 0.0102 9.2291
-75.0000 4.8544 9.4395 4.2814 6.2141 112.7759 9.3477 0.7241 9.5209 0.0159 9.3009
-72.0000 6.1581 9.4036 5.0194 6.1523 163.7491 9.3018 1.0054 9.4068 0.0233 9.2791
-69.0000 7.6700 9.4936 5.7110 6.0805 224.3691 9.3218 1.4308 9.4350 0.0316 9.2950
-66.0000 9.2325 9.4936 6.3276 5.9886 293.9210 9.3059 1.8141 9.3850 0.0417 9.2891
-63.0000 11.1509 9.5218 6.8611 5.8927 375.1121 9.3059 2.3004 9.3391 0.0533 9.2932
-60.0000 13.1482 9.5400 7.2761 5.7809 463.9368 9.3000 2.8092 9.3091 0.0661 9.2973
-57.0000 15.3247 9.5241 7.5682 5.6350 560.6097 9.2800 3.3155 9.2691 0.0803 9.2832
-54.0000 17.8861 9.5223 7.7841 5.4791 670.4415 9.2700 3.8587 9.2309 0.0966 9.2714
-51.0000 20.3002 9.5164 7.9125 5.3032 780.5412 9.2500 4.3535 9.2168 0.1132 9.2614
-48.0000 22.9207 9.4864 8.0065 5.1014 901.2810 9.2300 4.8310 9.1946 0.1318 9.2354
-45.0000 25.5111 9.4605 8.1292 4.8955 1023.8252 9.2100 5.2546 9.1923 0.1509 9.2095
-42.0000 27.9767 9.4264 8.3247 4.6896 1148.9362 9.1759 5.6113 9.1918 0.1709 9.1736
-39.0000 30.3437 9.3923 8.6359 4.5137 1275.9717 9.1459 5.9121 9.1955 0.1915 9.1377
-36.0000 32.5197 9.3482 9.0816 4.3718 1402.4755 9.1159 6.1428 9.1950 0.2125 9.0977
-33.0000 34.5091 9.3000 9.6531 4.2759 1528.5114 9.0759 6.3157 9.1886 0.2337 9.0577
-30.0000 36.3642 9.2459 10.3105 4.2341 1653.4110 9.0359 6.4349 9.1623 0.2549 9.0218
