# ['lat', 'u_a', 'u_p', 'v_a', 'v_p', 'geopt_a', 'geopt_p', 'temp_a', 'temp_p', 'dr_rho_a', 'dr_rho_p']
-87.0000 14.7963 2.6232 14.4112 11.6550 181.6461 2.6014 0.8393 1.2236 0.0286 2.7991
-84.0000 15.0021 2.5273 13.6973 11.6750 291.5820 2.6132 1.6350 1.0799 0.0454 2.8809
-81.0000 16.6422 2.3996 12.7374 11.7168 448.1831 2.5573 2.6161 0.9820 0.0697 2.8350
-78.0000 18.3992 2.4037 11.5665 11.8105 599.0052 2.5632 3.4166 1.0599 0.0929 2.8309
-75.0000 20.3703 2.3818 10.1807 0.0041 758.4376 2.5832 4.2760 1.0758 0.1178 2.8509
-72.0000 21.8341 2.2900 8.5023 0.3277 887.4790 2.5732 4.9984 1.0699 0.1378 2.8309
-69.0000 25.0748 2.2500 6.9654 0.8559 1051.4495 2.5732 5.8695 1.1117 0.1630 2.8309
-66.0000 27.4174 2.2241 6.1809 1.7100 1182.0159 2.5832 6.5433 1.1417 0.1831 2.8368
-63.0000 30.3387 2.1982 6.8099 2.6988 1323.5683 2.5891 7.2607 1.1895 0.2045 2.8327
-60.0000 33.1467 2.1882 8.7980 3.4255 1451.0346 2.5991 7.8797 1.2495 0.2237 2.8327
-57.0000 35.8552 2.1882 11.5912 3.8792 1569.6144 2.6150 8.4370 1.3214 0.2413 2.8386
-54.0000 38.3509 2.2041 14.7896 4.1866 1676.1808 2.6309 8.9091 1.4092 0.2567 2.8446
-51.0000 40.5253 2.2300 18.1752 4.4181 1766.4880 2.6468 9.2898 1.5111 0.2696 2.8505
-48.0000 42.2760 2.2718 21.6267 4.6036 1838.8683 2.6727 9.5589 1.6288 0.2795 2.8564
-45.0000 43.5201 2.3177 25.0443 4.7672 1890.5308 2.6986 9.7120 1.7507 0.2863 2.8623
-42.0000 44.1846 2.3696 28.3482 4.9168 1918.4616 2.7286 9.7225 1.8944 0.2895 2.8741
-39.0000 44.2051 2.4314 31.4709 5.0546 1920.9477 2.7546 9.5846 2.0381 0.2891 2.8841
-36.0000 43.5416 2.4973 34.3404 5.1882 1896.8207 2.7905 9.2964 2.2077 0.2849 2.8900
-33.0000 42.1819 2.5632 36.8830 5.3159 1844.8717 2.8223 8.8581 2.3832 0.2768 2.8959
-30.0000 40.1285 2.6309 39.0241 5.4237 1765.2231 2.8582 8.2864 2.5746 0.2650 2.9018
-27.0000 37.4313 2.7027 40.7228 5.5314 1659.5981 2.8900 7.6141 2.7877 0.2496 2.9077
-24.0000 34.1621 2.7646 41.9322 5.6350 1529.8279 2.9259 6.8762 3.0168 0.2308 2.9077
-21.0000 30.4219 2.8223 42.6579 5.7268 1378.3308 2.9518 6.1077 3.2518 0.2089 2.9077
-18.0000 26.3365 2.8841 42.9398 5.8105 1209.2610 2.9795 5.3281 3.4909 0.1842 2.8977
-15.0000 22.0289 2.9318 42.8582 5.8782 1025.0474 3.0054 4.5398 3.7282 0.1570 2.8936
-12.0000 17.6025 2.9795 42.5384 5.9418 830.4503 3.0214 3.7271 3.9336 0.1280 2.8877
-9.0000 13.1586 3.0114 42.0975 5.9954 628.4963 3.0432 2.8714 4.1073 0.0973 2.8777
-6.0000 8.7348 3.0432 41.6670 6.0273 421.3389 3.0532 1.9595 4.2350 0.0655 2.8777
-3.0000 4.3525 3.0591 41.3670 6.0532 211.3250 3.0632 0.9955 4.3150 0.0330 2.8677
0.0000 0.0000 6.5572 41.2566 6.0591 0.0001 6.6927 0.0000 4.2790 0.0000 7.3523
3.0000 4.3525 9.0591 41.3670 6.0532 211.3250 9.0632 0.9955 10.3150 0.0330 8.8677
6.0000 8.7348 9.0432 41.6670 6.0273 421.3862 9.0532 1.9595 10.2350 0.0655 8.8777
9.0000 13.1586 9.0114 42.0975 5.9954 628.4963 9.0432 2.8714 10.1073 0.0973 8.8777
12.0000 17.6025 8.9795 42.5384 5.9418 830.4503 9.0214 3.7271 9.9336 0.1280 8.8877
15.0000 22.0289 8.9318 42.8582 5.8782 1025.0474 9.0054 4.5398 9.7282 0.1570 8.8936
18.0000 26.3365 8.8841 42.9398 5.8105 1209.2610 8.9795 5.3281 9.4909 0.1842 8.8977
21.0000 30.4219 8.8223 42.6579 5.7268 1378.3308 8.9518 6.1077 9.2518 0.2089 8.9077
24.0000 34.1621 8.7646 41.9322 5.6350 1529.8279 8.9259 6.8762 9.0168 0.2308 8.9077
