# ['lat', 'u_a', 'u_p', 'v_a', 'v_p', 'geopt_a', 'geopt_p', 'temp_a', 'temp_p', 'dr_rho_a', 'dr_rho_p']
-87.0000 0.0586 5.4202 0.0717 2.1821 1.7963 0.6102 0.0032 4.0713 0.0003 0.5064
-84.0000 0.1886 5.8064 0.2049 2.6164 1.5242 5.7644 0.0195 4.6532 0.0002 6.3621
-81.0000 0.3968 5.9644 0.3969 2.8344 3.6821 5.7944 0.0593 4.9232 0.0004 6.5183
-78.0000 0.6913 6.0044 0.6352 2.9425 8.7279 5.9425 0.1303 5.0094 0.0010 6.6183
-75.0000 1.1004 5.9944 0.9074 2.9906 16.5129 5.9925 0.2450 5.0313 0.0018 6.6702
-72.0000 1.6630 5.9444 1.2022 3.0086 28.1224 5.9844 0.4140 5.0094 0.0032 6.6702
-69.0000 2.4278 5.9244 1.5092 3.0067 44.4528 5.9725 0.6574 5.0075 0.0050 6.6583
-66.0000 3.4212 5.9244 1.8103 3.0048 66.7000 5.9625 0.9859 5.0094 0.0074 6.6402
-63.0000 4.6147 5.9344 2.0695 3.0129 95.0034 5.9725 1.3980 5.0275 0.0106 6.6383
-60.0000 6.0268 5.9344 2.2451 3.0290 129.5933 5.9725 1.8979 5.0375 0.0144 6.6283
-57.0000 7.7185 5.9244 2.2954 3.0551 170.9963 5.9706 2.5006 5.0375 0.0190 6.6264
-54.0000 9.6850 5.9225 2.1916 3.0793 219.2179 5.9706 3.2019 5.0475 0.0244 6.6144
-51.0000 11.8802 5.9225 1.8922 3.1216 273.7200 5.9706 3.9854 5.0556 0.0304 6.6044
-48.0000 14.2482 5.9225 1.3598 3.2042 332.8494 5.9686 4.8362 5.0656 0.0369 6.6025
-45.0000 16.7640 5.9206 0.5759 3.5872 395.8570 5.9686 5.7343 5.0737 0.0438 6.5906
-42.0000 19.3283 5.9206 0.5953 8.3580 460.0759 5.9606 6.6462 5.0837 0.0508 6.5806
-39.0000 21.8094 5.9206 1.9723 8.7852 522.4535 5.9586 7.5232 5.0917 0.0577 6.5706
-36.0000 24.0979 5.9186 3.6743 8.8760 580.4367 5.9586 8.3286 5.0937 0.0641 6.5586
-33.0000 26.0616 5.9186 5.6649 8.9083 630.1247 5.9567 9.0047 5.1017 0.0696 6.5486
-30.0000 27.5197 5.9167 7.9040 8.9244 667.8414 5.9486 9.5008 5.1017 0.0738 6.5367
-27.0000 28.3710 5.9167 10.3407 8.9306 690.2585 5.9467 9.7712 5.1098 0.0763 6.5267
-24.0000 28.4601 5.9067 12.8983 8.9286 694.0060 5.9448 9.7750 5.1098 0.0768 6.5167
-21.0000 27.6926 5.9048 15.4911 8.9267 676.6795 5.9367 9.4843 5.1079 0.0750 6.4986
-18.0000 26.0189 5.9048 18.0228 8.9167 637.0678 5.9348 8.8819 5.1079 0.0707 6.4867
