# ['lat', 'u_a', 'u_p', 'v_a', 'v_p', 'geopt_a', 'geopt_p', 'temp_a', 'temp_p', 'dr_rho_a', 'dr_rho_p']
-87.0000 0.1744 2.4914 0.1707 20.3773 1.1322 19.7691 0.0075 0.4439 0.0002 18.9769
-84.0000 0.3705 2.8414 0.3510 20.6273 2.6783 2.9614 0.0313 0.7339 0.0003 4.0341
-81.0000 0.5885 3.1355 0.5366 20.8573 6.0224 2.8373 0.0724 0.9739 0.0007 3.8137
-78.0000 0.8272 3.3655 0.7225 21.0614 11.2206 3.1014 0.1313 1.1839 0.0014 4.0619
-75.0000 1.0848 3.5055 0.9036 21.2314 17.8821 3.2755 0.2070 1.3498 0.0022 4.2259
-72.0000 1.3725 3.5155 1.0767 21.3573 26.0792 3.3855 0.2986 1.4357 0.0033 4.3300
-69.0000 1.7249 3.4155 1.2438 21.4214 35.9450 3.4255 0.4085 1.4357 0.0045 4.3741
-66.0000 2.2054 3.2555 1.4134 21.4273 48.1136 3.3914 0.5467 1.3557 0.0061 4.3582
-63.0000 2.8588 3.1655 1.5975 21.3973 63.5140 3.3414 0.7258 1.2898 0.0080 4.3182
-60.0000 3.6664 3.1655 1.8021 21.3673 82.7648 3.3114 0.9493 1.2639 0.0104 4.2941
-57.0000 4.5724 3.2096 2.0196 21.3673 105.7091 3.3114 1.2100 1.2739 0.0133 4.2841
-54.0000 5.5714 3.2155 2.2343 21.3773 132.0913 3.3114 1.5053 1.2680 0.0167 4.2800
-51.0000 6.7548 3.1755 2.4387 21.3973 162.6436 3.2955 1.8502 1.2421 0.0206 4.2700
-48.0000 8.1810 3.1396 2.6349 21.3973 198.2247 3.2755 2.2589 1.2121 0.0251 4.2500
-45.0000 9.8257 3.1355 2.8217 21.3914 238.8134 3.2655 2.7256 1.2002 0.0302 4.2400
-42.0000 11.6377 3.1255 2.9921 21.3955 284.0911 3.2555 3.2451 1.1902 0.0359 4.2359
-39.0000 13.6272 3.1255 3.1341 21.3996 333.8291 3.2455 3.8198 1.1743 0.0422 4.2259
-36.0000 15.8158 3.1155 3.2391 21.3937 387.9919 3.2355 4.4501 1.1684 0.0490 4.2219
-33.0000 18.1711 3.1055 3.3010 21.3878 445.9495 3.2255 5.1278 1.1525 0.0562 4.2119
-30.0000 20.6392 3.1055 3.3118 21.3819 506.6267 3.2155 5.8409 1.1465 0.0639 4.2119
-27.0000 23.1723 3.1055 3.2631 21.3700 568.8347 3.2096 6.5743 1.1365 0.0717 4.2078
-24.0000 25.7287 3.1055 3.1484 21.3541 631.4340 3.2055 7.3177 1.1306 0.0795 4.2078
-21.0000 28.2428 3.1014 2.9645 21.3382 692.5639 3.1996 8.0442 1.1265 0.0871 4.2078
-18.0000 30.6262 3.1014 2.7094 21.3223 750.8810 3.1955 8.7368 1.1206 0.0944 4.2019
-15.0000 32.8131 3.0955 2.3854 21.3064 804.1338 3.1896 9.3682 1.1106 0.1010 4.2019
-12.0000 34.7276 3.0955 1.9960 21.2905 850.4388 3.1896 9.9259 1.1106 0.1069 4.2019
-9.0000 36.2975 3.0955 1.5509 21.2746 888.6761 3.1837 10.3782 1.1106 0.1116 4.2019
-6.0000 37.4660 3.0955 1.0606 21.2646 916.6229 3.1837 10.7203 1.1006 0.1151 4.2019
-3.0000 38.1833 3.0955 0.5384 21.2587 934.2911 3.1796 10.9248 1.1006 0.1173 4.2019
0.0000 38.4311 3.0955 0.0000 4.7444 940.0058 3.1796 10.9954 1.1006 0.1180 4.2019
3.0000 38.1833 3.0955 0.5384 9.2587 934.2911 3.1796 10.9248 1.1006 0.1173 4.2019
6.0000 37.4660 3.0955 1.0606 9.2646 916.6229 3.1837 10.7203 1.1006 0.1151 4.2019
9.0000 36.2975 3.0955 1.5512 9.2746 888.6761 3.1837 10.3782 1.1106 0.1116 4.2019
12.0000 34.7276 3.0955 1.9960 9.2905 850.4388 3.1896 9.9259 1.1106 0.1069 4.2019
15.0000 32.8131 3.0955 2.3854 9.3064 804.1338 3.1896 9.3682 1.1106 0.1010 4.2019
18.0000 30.6262 3.1014 2.7094 9.3223 750.8810 3.1955 8.7368 1.1206 0.0944 4.2019
21.0000 28.2428 3.1014 2.9645 9.3382 692.5639 3.1996 8.0442 1.1265 0.0871 4.2078
24.0000 25.7287 3.1055 3.1484 9.3541 631.4340 3.2055 7.3177 1.1306 0.0795 4.2078
27.0000 23.1723 3.1055 3.2631 9.3700 568.8347 3.2096 6.5743 1.1365 0.0717 4.2078
30.0000 20.6392 3.1055 3.3118 9.3819 506.6267 3.2155 5.8409 1.1465 0.0639 4.2119
33.0000 18.1711 3.1055 3.3010 9.3878 445.9495 3.2255 5.1278 1.1525 0.0562 4.2119
36.0000 15.8158 3.1155 3.2391 9.3937 387.9919 3.2355 4.4501 1.1684 0.0490 4.2219
39.0000 13.6272 3.1255 3.1341 9.3996 333.8291 3.2455 3.8198 1.1743 0.0422 4.2259
42.0000 11.6377 3.1255 2.9921 9.3955 284.0911 3.2555 3.2451 1.1902 0.0359 4.2359
45.0000 9.8257 3.1355 2.8217 9.3914 238.8134 3.2655 2.7256 1.2002 0.0302 4.2400
48.0000 8.1810 3.1396 2.6349 9.3973 198.2247 3.2755 2.2589 1.2121 0.0251 4.2500
51.0000 6.7548 3.1755 2.4387 9.3973 162.6436 3.2955 1.8502 1.2421 0.0206 4.2700
54.0000 5.5714 3.2155 2.2343 9.3773 132.0913 3.3114 1.5053 1.2680 0.0167 4.2800
57.0000 4.5724 3.2096 2.0196 9.3673 105.7091 3.3114 1.2100 1.2739 0.0133 4.2841
60.0000 3.6664 3.1655 1.8021 9.3673 82.7648 3.3114 0.9493 1.2639 0.0104 4.2941
63.0000 2.8588 3.1655 1.5975 9.3973 63.5140 3.3414 0.7258 1.2898 0.0080 4.3182
66.0000 2.2054 3.2555 1.4134 9.4273 48.1136 3.3914 0.5467 1.3557 0.0061 4.3582
69.0000 1.7249 3.4155 1.2438 9.4214 35.9450 3.4255 0.4085 1.4357 0.0045 4.3741
72.0000 1.3725 3.5155 1.0767 9.3573 26.0792 3.3855 0.2986 1.4357 0.0033 4.3300
75.0000 1.0848 3.5055 0.9036 9.2314 17.8821 3.2755 0.2070 1.3498 0.0022 4.2259
78.0000 0.8272 3.3655 0.7225 9.0614 11.2206 3.1014 0.1313 1.1839 0.0014 4.0619
81.0000 0.5885 3.1355 0.5366 8.8573 6.0224 2.8373 0.0724 0.9739 0.0007 3.8137
84.0000 0.3705 2.8414 0.3510 8.6273 2.6783 2.9614 0.0313 0.7339 0.0003 4.0341
87.0000 0.1744 2.4914 0.1707 8.3773 1.1322 19.7691 0.0075 0.4439 0.0002 18.9769
