# ['lat', 'u_a', 'u_p', 'v_a', 'v_p', 'geopt_a', 'geopt_p', 'temp_a', 'temp_p', 'dr_rho_a', 'dr_rho_p']
-87.0000 0.2928 1.8016 0.2940 3.8393 7.7551 1.7587 0.0020 5.4955 0.0014 1.7507
-84.0000 1.1623 1.7639 1.1670 3.7797 3.9022 5.7461 0.0150 5.8958 0.0006 5.7281
-81.0000 2.6269 1.7358 2.6208 3.7577 5.7727 5.7481 0.0414 5.5491 0.0008 5.7977
-78.0000 4.6912 1.7458 4.6293 3.7558 16.1266 5.7358 0.1195 5.3935 0.0022 5.8277
-75.0000 7.2185 1.7558 7.1214 3.7558 32.0527 5.7577 0.2454 5.4655 0.0043 5.8458
-72.0000 10.1033 1.7639 10.0057 3.7639 55.3851 5.7677 0.4215 5.5155 0.0075 5.8458
-69.0000 13.3169 1.7658 13.1759 3.7658 88.0786 5.7758 0.6761 5.5174 0.0118 5.8539
-66.0000 16.7282 1.7658 16.5097 3.7658 131.0331 5.7758 1.0145 5.5374 0.0176 5.8519
-63.0000 20.2800 1.7639 19.8960 3.7639 185.8451 5.7758 1.4437 5.5374 0.0249 5.8519
-60.0000 23.8187 1.7639 23.1831 3.7639 252.7006 5.7839 1.9746 5.5374 0.0337 5.8619
-57.0000 27.1580 1.7558 26.2024 3.7558 330.8547 5.7758 2.5926 5.5293 0.0442 5.8519
-54.0000 30.2786 1.7558 28.7778 3.7558 421.8242 5.7758 3.3132 5.5193 0.0563 5.8619
-51.0000 32.9920 1.7558 30.7565 3.7458 522.5654 5.7758 4.1110 5.5093 0.0698 5.8619
-48.0000 35.1884 1.7477 31.9506 3.7458 631.4075 5.7677 4.9721 5.4993 0.0843 5.8539
-45.0000 36.7874 1.7458 32.2316 3.7377 745.3372 5.7658 5.8740 5.4893 0.0996 5.8539
-42.0000 37.7273 1.7458 31.4936 3.7277 859.6758 5.7658 6.7802 5.4732 0.1149 5.8539
-39.0000 37.9665 1.7377 29.6659 3.7277 969.7908 5.7577 7.6531 5.4632 0.1297 5.8539
-36.0000 37.4966 1.7377 26.7218 3.7177 1069.8095 5.7577 8.4465 5.4532 0.1430 5.8539
-33.0000 36.3432 1.7377 22.7131 3.7077 1153.5608 5.7558 9.1109 5.4432 0.1543 5.8519
-30.0000 34.5545 1.7358 17.7411 3.6997 1214.9684 5.7477 9.5987 5.4332 0.1626 5.8519
-27.0000 32.2081 1.7277 11.9683 3.6797 1248.1336 5.7477 9.8603 5.4332 0.1671 5.8439
-24.0000 29.3802 1.7277 5.6135 3.6297 1248.1722 5.7477 9.8561 5.4232 0.1671 5.8439
-21.0000 26.1944 1.7277 1.1580 0.1900 1211.2038 5.7377 9.5576 5.4132 0.1623 5.8439
-18.0000 22.7287 1.7277 7.7795 7.7858 1135.2249 5.7377 8.9496 5.4132 0.1522 5.8439
-15.0000 19.0754 1.7277 14.1470 7.7477 1020.0182 5.7377 8.0328 5.4032 0.1368 5.8439
-12.0000 15.3184 1.7277 19.8960 7.7377 867.7533 5.7377 6.8256 5.4032 0.1165 5.8339
