# ['lat', 'u_a', 'u_p', 'v_a', 'v_p', 'geopt_a', 'geopt_p', 'temp_a', 'temp_p', 'dr_rho_a', 'dr_rho_p']
-87.0000 8.4667 17.7305 8.4171 11.7346 71.1352 17.7286 0.2211 16.7955 0.0113 17.8186
-84.0000 8.5602 17.7005 8.3635 11.7305 129.2558 17.7205 0.4405 16.8114 0.0203 17.8205
-81.0000 8.8737 17.6405 8.3147 11.7105 194.3483 17.7005 0.6576 16.8191 0.0306 17.8005
-78.0000 9.4903 17.5805 8.2964 11.6905 260.9789 17.6705 0.8837 16.7632 0.0411 17.7764
-75.0000 10.3678 17.5705 8.3161 11.6705 333.6437 17.6446 1.1282 16.6855 0.0526 17.7505
-72.0000 11.2114 17.6464 8.3486 11.6705 408.0705 17.6605 1.3826 16.7891 0.0642 17.7605
-69.0000 12.0642 17.6464 8.3649 11.6805 484.9212 17.6605 1.6105 16.7650 0.0765 17.7605
-66.0000 13.1132 17.6264 8.3587 11.6946 565.0762 17.6705 1.8845 16.7650 0.0891 17.7705
-63.0000 14.3463 17.5882 8.3409 11.6986 648.8817 17.6505 2.1525 16.7969 0.1024 17.7505
-60.0000 15.8715 17.5841 8.3408 11.6968 740.1503 17.6464 2.4421 16.8028 0.1168 17.7405
-57.0000 17.3778 17.6200 8.3519 11.7009 833.9220 17.6564 2.7524 16.8487 0.1316 17.7464
-54.0000 18.8816 17.6118 8.3505 11.7032 929.6483 17.6464 3.0648 16.8946 0.1467 17.7364
-51.0000 20.7010 17.6136 8.3510 11.6896 1033.3149 17.6464 3.4187 16.9246 0.1629 17.7264
-48.0000 22.5478 17.6454 8.3597 11.6641 1138.6604 17.6523 3.7888 16.9746 0.1794 17.7282
-45.0000 24.4498 17.6614 8.3625 11.6187 1247.0546 17.6523 4.1822 17.0187 0.1962 17.7182
-42.0000 26.5125 17.6873 8.3565 11.5573 1359.1441 17.6523 4.6049 17.0469 0.2136 17.7241
-39.0000 28.6334 17.7132 8.3375 11.4682 1472.4699 17.6523 5.0456 17.0632 0.2311 17.7241
-36.0000 30.8468 17.7391 8.2907 11.3550 1587.1320 17.6523 5.4992 17.0614 0.2488 17.7300
-33.0000 33.1321 17.7591 8.2055 11.2259 1701.8034 17.6623 5.9561 17.0437 0.2665 17.7300
-30.0000 35.4516 17.7673 8.0651 11.0649 1814.7110 17.6623 6.4027 17.0000 0.2840 17.7400
-27.0000 37.7967 17.7714 7.8500 10.8998 1925.4457 17.6564 6.8252 16.9364 0.3013 17.7441
-24.0000 40.1111 17.7695 7.5381 10.7228 2031.9630 17.6564 7.2136 16.8528 0.3180 17.7541
-21.0000 42.3462 17.7518 7.1056 10.5418 2132.4707 17.6505 7.5562 16.7509 0.3341 17.7582
-18.0000 44.4400 17.7259 6.5316 10.3725 2224.1019 17.6505 7.8501 16.6432 0.3491 17.7682
-15.0000 46.3637 17.6982 5.8004 10.2131 2308.0332 17.6446 8.0909 16.5255 0.3626 17.7764
-12.0000 48.0189 17.6664 4.9022 10.0857 2377.9644 17.6386 8.2824 16.4177 0.3744 17.7805
-9.0000 49.3800 17.6405 3.8454 9.9741 2435.2644 17.6327 8.4258 16.3159 0.3840 17.7846
-6.0000 50.3847 17.6146 2.6498 9.8944 2477.0644 17.6227 8.5260 16.2341 0.3912 17.7846
-3.0000 51.0085 17.5986 1.3522 9.8425 2501.8644 17.6227 8.5842 16.1881 0.3956 17.7886
0.0000 51.2133 17.5927 0.0001 9.0306 2511.1644 17.6227 8.6035 16.1722 0.3972 17.7827
3.0000 51.0085 17.5986 1.3521 21.8425 2501.8644 17.6227 8.5842 16.1881 0.3956 17.7886
6.0000 50.3847 17.6146 2.6498 21.8944 2477.0644 17.6227 8.5260 16.2341 0.3912 17.7846
9.0000 49.3800 17.6405 3.8454 21.9741 2435.2644 17.6327 8.4264 16.3159 0.3840 17.7846
12.0000 48.0189 17.6664 4.9022 22.0857 2377.9644 17.6386 8.2824 16.4177 0.3744 17.7805
15.0000 46.3637 17.6982 5.7997 22.2131 2308.0332 17.6446 8.0909 16.5255 0.3626 17.7764
18.0000 44.4400 17.7259 6.5316 22.3725 2224.1019 17.6505 7.8501 16.6432 0.3491 17.7682
21.0000 42.3462 17.7518 7.1056 22.5418 2132.4707 17.6505 7.5562 16.7509 0.3341 17.7582
24.0000 40.1111 17.7695 7.5381 22.7228 2031.9630 17.6564 7.2136 16.8528 0.3180 17.7541
27.0000 37.7967 17.7714 7.8500 22.8998 1925.4457 17.6564 6.8252 16.9364 0.3013 17.7441
30.0000 35.4516 17.7673 8.0651 23.0649 1814.7110 17.6623 6.4027 17.0000 0.2840 17.7400
33.0000 33.1321 17.7591 8.2055 23.2259 1701.8034 17.6623 5.9561 17.0437 0.2665 17.7300
36.0000 30.8468 17.7391 8.2907 23.3550 1587.1320 17.6523 5.4992 17.0614 0.2488 17.7300
39.0000 28.6334 17.7132 8.3375 23.4682 1472.4699 17.6523 5.0456 17.0632 0.2311 17.7241
42.0000 26.5125 17.6873 8.3565 23.5573 1359.1441 17.6523 4.6049 17.0469 0.2136 17.7241
45.0000 24.4498 17.6614 8.3625 23.6187 1247.0546 17.6523 4.1822 17.0187 0.1962 17.7182
48.0000 22.5478 17.6454 8.3597 23.6641 1138.6604 17.6523 3.7888 16.9746 0.1794 17.7282
51.0000 20.7010 17.6136 8.3510 23.6896 1033.3149 17.6464 3.4187 16.9246 0.1629 17.7264
54.0000 18.8816 17.6118 8.3505 23.7032 929.6483 17.6464 3.0648 16.8946 0.1467 17.7364
57.0000 17.3778 17.6200 8.3519 23.7009 833.9220 17.6564 2.7524 16.8487 0.1316 17.7464
60.0000 15.8715 17.5841 8.3408 23.6968 740.1503 17.6464 2.4421 16.8028 0.1168 17.7405
63.0000 14.3463 17.5882 8.3409 23.6986 648.8817 17.6505 2.1525 16.7969 0.1024 17.7505
66.0000 13.1132 17.6264 8.3587 23.6946 565.0762 17.6705 1.8845 16.7650 0.0891 17.7705
69.0000 12.0642 17.6464 8.3649 23.6805 484.9212 17.6605 1.6105 16.7650 0.0765 17.7605
72.0000 11.2118 17.6464 8.3486 23.6705 408.0705 17.6605 1.3826 16.7891 0.0642 17.7605
75.0000 10.3678 17.5705 8.3161 23.6705 333.6437 17.6446 1.1282 16.6855 0.0526 17.7505
78.0000 9.4903 17.5805 8.2964 23.6905 260.9789 17.6705 0.8837 16.7632 0.0411 17.7764
81.0000 8.8737 17.6405 8.3147 23.7105 194.3483 17.7005 0.6576 16.8191 0.0306 17.8005
84.0000 8.5602 17.7005 8.3635 23.7305 129.2558 17.7205 0.4405 16.8114 0.0203 17.8205
87.0000 8.4667 17.7305 8.4171 23.7346 71.1352 17.7286 0.2211 16.7955 0.0113 17.8186
