# ['lat', 'u_a', 'u_p', 'v_a', 'v_p', 'geopt_a', 'geopt_p', 'temp_a', 'temp_p', 'dr_rho_a', 'dr_rho_p']
-87.0000 0.7421 5.4443 0.7109 23.4984 10.4429 5.6603 0.1307 2.1460 0.0015 7.1355
-84.0000 0.7753 5.1203 0.6643 23.4343 10.9249 5.4043 0.2531 1.9678 0.0015 8.4536
-81.0000 0.9579 4.6062 0.6110 23.2784 16.6213 5.2343 0.3916 1.6438 0.0024 8.3199
-78.0000 1.3394 4.4521 0.5604 23.1343 23.9724 4.8903 0.5846 1.4778 0.0033 8.1199
-75.0000 1.7804 4.6721 0.4941 23.1484 34.0121 4.9203 0.8065 1.5778 0.0046 8.0658
-72.0000 2.1875 4.6621 0.3842 23.3865 43.9665 4.9403 1.0232 1.5519 0.0060 8.0099
-69.0000 2.8106 4.4521 0.2264 0.2016 56.3310 4.8362 1.3072 1.4219 0.0078 7.8980
-66.0000 3.6588 4.3521 0.1183 5.5191 71.9062 4.7662 1.6614 1.3360 0.0100 7.8080
-63.0000 4.6715 4.2562 0.3777 8.9719 90.2945 4.6862 2.0750 1.2500 0.0126 7.7121
-60.0000 5.9096 4.1462 0.8006 9.5031 112.3512 4.6021 2.5671 1.1481 0.0157 7.6003
-57.0000 7.4024 4.0462 1.3666 9.6409 138.3779 4.5121 3.1451 1.0422 0.0193 7.4943
-54.0000 9.1539 3.9403 2.1030 9.6769 168.5212 4.4221 3.8146 0.9403 0.0236 7.3884
-51.0000 11.1813 3.8443 3.0422 9.6669 202.8879 4.3321 4.5744 0.8344 0.0285 7.2884
-48.0000 13.4653 3.7484 4.2171 9.6328 241.1968 4.2421 5.4213 0.7384 0.0340 7.1825
-45.0000 15.9765 3.6584 5.6631 9.5869 282.7946 4.1562 6.3406 0.6365 0.0399 7.0925
-42.0000 18.6497 3.5725 7.4044 9.5428 326.5428 4.0762 7.3101 0.5506 0.0462 7.0025
-39.0000 21.3978 3.4965 9.4645 9.4969 371.0259 3.9962 8.2984 0.4587 0.0527 6.9165
-36.0000 24.0948 3.4206 11.8482 9.4528 414.1362 3.9262 9.2567 0.3828 0.0588 6.8465
-33.0000 26.5813 3.3606 14.5476 9.4128 453.3982 3.8562 10.1340 0.3109 0.0645 6.7765
-30.0000 28.6806 3.3047 17.5313 9.3828 485.4845 3.7903 10.8623 0.2449 0.0691 6.7165
-27.0000 30.1971 3.2547 20.7506 9.3587 507.9917 3.7403 11.3723 0.1890 0.0724 6.6625
-24.0000 30.9413 3.2087 24.1262 9.3287 517.2948 3.6903 11.5961 0.1371 0.0737 6.6125
-21.0000 30.7205 3.1728 27.5596 9.3147 510.9941 3.6443 11.4707 0.0952 0.0729 6.5725
-18.0000 29.4019 3.1428 30.9372 9.2947 487.0119 3.6103 10.9452 0.0592 0.0695 6.5425
-15.0000 26.9203 3.1187 34.1084 9.2906 444.1991 3.5743 9.9974 0.0292 0.0633 6.5184
-12.0000 23.2745 3.1028 36.9634 9.2806 382.9240 3.5543 8.6263 0.0033 0.0546 6.4984
-9.0000 18.5474 3.0828 39.3662 9.2706 304.3374 3.5343 6.8646 23.9873 0.0434 6.4784
-6.0000 12.9150 3.0769 41.1604 9.2706 211.5379 3.5243 4.7746 23.9714 0.0302 6.4684
-3.0000 6.6290 3.0728 42.2653 9.2706 108.4569 3.5143 2.4492 23.9673 0.0155 6.4584
