# ['lat', 'u_a', 'u_p', 'v_a', 'v_p', 'geopt_a', 'geopt_p', 'temp_a', 'temp_p', 'dr_rho_a', 'dr_rho_p']
-87.0000 0.0014 5.3266 0.0037 8.5681 0.0475 3.5351 0.0001 4.7221 0.0000 3.4951
-84.0000 0.0039 4.8736 0.0093 8.1411 0.0156 10.0071 0.0002 3.9895 0.0000 10.0007
-81.0000 0.0080 4.6620 0.0179 7.8836 0.0086 11.7592 0.0007 3.5026 0.0000 10.1183
-78.0000 0.0148 4.5961 0.0306 7.7380 0.0192 11.3499 0.0015 3.2211 0.0000 9.8047
-75.0000 0.0269 4.6042 0.0502 7.6761 0.0327 11.1148 0.0027 3.0753 0.0000 9.6051
-72.0000 0.0494 4.6602 0.0815 7.6661 0.0572 11.3577 0.0044 2.9312 0.0000 9.5730
-69.0000 0.0916 4.6661 0.1331 7.6802 0.0977 11.0051 0.0064 3.0415 0.0000 9.6573
-66.0000 0.1673 4.7302 0.2177 7.7002 0.1839 11.0695 0.0073 2.7172 0.0001 9.7571
-63.0000 0.2943 4.7361 0.3535 7.7161 0.3371 11.0314 0.0070 2.4173 0.0001 10.0590
-60.0000 0.5009 4.7461 0.5649 7.7261 0.6557 11.0295 0.0052 0.1199 0.0001 10.7183
-57.0000 0.8098 4.7561 0.8810 7.7320 1.2264 11.0595 0.0170 10.3780 0.0001 11.5411
-54.0000 1.2580 4.7420 1.3354 7.7261 2.2492 11.0295 0.0435 9.8123 0.0002 0.1888
-51.0000 1.8867 4.7220 1.9640 7.7120 4.0738 10.9977 0.0963 9.5485 0.0005 0.5773
-48.0000 2.7234 4.7120 2.7985 7.7020 7.0857 10.9777 0.1860 9.4307 0.0009 0.7636
-45.0000 3.7912 4.6961 3.8614 7.6820 11.8531 10.9417 0.3275 9.3247 0.0016 0.8199
-42.0000 5.1138 4.6761 5.1625 7.6620 19.1563 10.9058 0.5438 9.2388 0.0027 0.8239
-39.0000 6.6940 4.6561 6.6828 7.6361 29.8468 10.8699 0.8593 9.1728 0.0043 0.8061
-36.0000 8.5046 4.6361 8.3810 7.6161 44.7958 10.8399 1.2959 9.1169 0.0066 0.7761
-33.0000 10.5037 4.6261 10.1704 7.6002 64.8424 10.8080 1.8750 9.0709 0.0096 0.7342
-30.0000 12.6336 4.6061 11.9355 7.5802 90.6542 10.7780 2.6138 9.0249 0.0136 0.6983
-27.0000 14.8164 4.5961 13.5251 7.5602 122.5015 10.7520 3.5168 8.9849 0.0184 0.6583
-24.0000 16.9684 4.5861 14.7660 7.5402 160.0855 10.7320 4.5732 8.9549 0.0241 0.6223
-21.0000 19.0086 4.5802 15.4867 7.5242 202.4746 10.7061 5.7541 8.9249 0.0306 0.5923
-18.0000 20.8515 4.5702 15.5285 7.5102 247.8177 10.6861 7.0109 8.8990 0.0375 0.5564
-15.0000 22.4456 4.5702 14.7737 7.4942 293.9675 10.6702 8.2794 8.8790 0.0445 0.5323
-12.0000 23.7649 4.5702 13.1722 7.4842 337.8621 10.6602 9.4800 8.8630 0.0512 0.5123
-9.0000 24.7852 4.5702 10.7476 7.4783 376.4669 10.6502 10.5305 8.8490 0.0570 0.4964
-6.0000 25.5095 4.5702 7.6098 7.4742 406.5522 10.6402 11.3493 8.8390 0.0616 0.4864
-3.0000 25.9332 4.5702 3.9447 7.4683 425.7617 10.6402 11.8691 8.8330 0.0645 0.4764
0.0000 26.0687 4.5702 0.0000 3.7488 432.3322 10.6342 12.0475 8.8330 0.0655 0.4764
3.0000 25.9332 4.5702 3.9447 1.4683 425.7617 10.6402 11.8691 8.8330 0.0645 0.4764
6.0000 25.5095 4.5702 7.6098 1.4742 406.5522 10.6402 11.3493 8.8390 0.0616 0.4864
9.0000 24.7852 4.5702 10.7476 1.4783 376.4669 10.6502 10.5305 8.8490 0.0570 0.4964
12.0000 23.7649 4.5702 13.1722 1.4842 337.8621 10.6602 9.4800 8.8630 0.0512 0.5123
15.0000 22.4456 4.5702 14.7737 1.4942 293.9675 10.6702 8.2794 8.8790 0.0445 0.5323
18.0000 20.8515 4.5702 15.5285 1.5102 247.8177 10.6861 7.0109 8.8990 0.0375 0.5564
21.0000 19.0086 4.5802 15.4867 1.5242 202.4746 10.7061 5.7541 8.9249 0.0306 0.5923
24.0000 16.9684 4.5861 14.7660 1.5402 160.0855 10.7320 4.5732 8.9549 0.0241 0.6223
27.0000 14.8164 4.5961 13.5251 1.5602 122.5015 10.7520 3.5168 8.9849 0.0184 0.6583
30.0000 12.6336 4.6061 11.9355 1.5802 90.6542 10.7780 2.6138 9.0249 0.0136 0.6983
33.0000 10.5037 4.6261 10.1704 1.6002 64.8424 10.8080 1.8750 9.0709 0.0096 0.7342
36.0000 8.5046 4.6361 8.3810 1.6161 44.7958 10.8399 1.2959 9.1169 0.0066 0.7761
39.0000 6.6940 4.6561 6.6828 1.6361 29.8468 10.8699 0.8593 9.1728 0.0043 0.8061
42.0000 5.1138 4.6761 5.1625 1.6620 19.1563 10.9058 0.5438 9.2388 0.0027 0.8239
45.0000 3.7912 4.6961 3.8614 1.6820 11.8531 10.9417 0.3275 9.3247 0.0016 0.8199
48.0000 2.7234 4.7120 2.7985 1.7020 7.0857 10.9777 0.1860 9.4307 0.0009 0.7636
51.0000 1.8867 4.7220 1.9640 1.7120 4.0738 10.9977 0.0963 9.5485 0.0005 0.5773
54.0000 1.2580 4.7420 1.3354 1.7261 2.2492 11.0295 0.0435 9.8123 0.0002 0.1888
57.0000 0.8098 4.7561 0.8810 1.7320 1.2264 11.0595 0.0170 10.3780 0.0001 11.5411
60.0000 0.5009 4.7461 0.5649 1.7261 0.6557 11.0295 0.0052 0.1199 0.0001 10.7183
