# ['lat', 'u_a', 'u_p', 'v_a', 'v_p', 'geopt_a', 'geopt_p', 'temp_a', 'temp_p', 'dr_rho_a', 'dr_rho_p']
-87.0000 0.5709 3.3642 0.9015 6.3999 65.2588 1.7134 0.0295 3.8896 0.0114 1.6918
-84.0000 3.4142 2.2361 2.5526 4.7777 13.4145 5.4343 0.3624 4.1997 0.0020 6.6113
-81.0000 7.8099 2.3273 6.3240 4.4782 21.2683 5.8420 0.8397 5.2548 0.0021 0.0617
-78.0000 11.7859 2.3024 10.9540 4.3186 41.5559 6.4339 1.2435 5.8329 0.0034 7.9861
-75.0000 16.9568 2.2067 16.2438 4.1967 70.5225 6.3390 1.8718 5.7624 0.0056 7.5601
-72.0000 22.5053 2.1505 21.6118 4.1086 124.0048 6.3167 2.8635 5.6711 0.0113 7.2863
-69.0000 27.0614 2.0605 26.2760 4.0424 182.4994 6.1667 3.7990 5.4835 0.0178 6.9844
-66.0000 31.6814 2.0305 29.6902 3.9924 267.3218 6.1505 5.2095 5.4297 0.0277 6.9039
-63.0000 34.0911 2.0005 31.3126 3.9624 345.7874 6.0905 6.3960 5.3477 0.0369 6.7877
-60.0000 35.3227 1.9986 30.7903 3.9505 434.7983 6.0724 7.6688 5.3158 0.0477 6.7277
-57.0000 34.3604 1.9967 28.0920 3.9648 505.2972 6.0424 8.6528 5.2939 0.0559 6.6677
-54.0000 32.2017 2.0148 23.4971 4.0070 569.7396 6.0486 9.4402 5.3101 0.0634 6.6339
-51.0000 28.2870 2.0509 17.4827 4.0774 600.1846 6.0467 9.7869 5.3382 0.0663 6.6101
-48.0000 23.6284 2.0870 10.6231 4.2258 609.6767 6.0628 9.7674 5.3863 0.0667 6.5944
-45.0000 18.1839 2.1451 3.8451 4.8126 581.6047 6.0909 9.2695 5.4444 0.0626 6.5986
-42.0000 12.5145 2.2113 4.6997 7.4105 523.8324 6.1170 8.3302 5.5224 0.0552 6.5948
-39.0000 6.9236 2.3393 10.8401 7.8424 433.7234 6.1570 6.9358 5.6124 0.0445 6.6190
-36.0000 1.9338 2.9497 16.1865 7.9909 316.6771 6.2132 5.1405 5.7405 0.0312 6.6332
-33.0000 3.1982 5.7482 20.0432 0.0790 179.2725 6.3193 3.0572 5.9586 0.0161 6.6835
-30.0000 6.7477 6.0167 21.9684 0.1390 36.7667 7.0655 1.1146 6.9282 0.0010 0.4494
-27.0000 9.3220 6.1028 21.6802 0.1870 123.7879 1.9544 2.0132 1.0197 0.0154 2.5901
-24.0000 10.8185 6.1490 19.1394 0.2270 258.2645 2.1048 3.9968 1.3901 0.0293 2.6224
-21.0000 11.3102 6.1770 14.6132 0.2813 366.7208 2.1609 5.6365 1.5282 0.0401 2.6367
-18.0000 10.9422 6.2051 8.6510 0.3597 437.3296 2.1990 6.6887 1.6144 0.0469 2.6428
-15.0000 9.9061 6.2232 2.1355 0.7918 462.6951 2.2170 7.0473 1.6705 0.0489 2.6390
-12.0000 8.3947 6.2313 4.7650 4.0277 440.7599 2.2332 6.6864 1.7186 0.0461 2.6351
-9.0000 6.5449 6.2413 10.5017 4.1728 374.5159 2.2432 5.6642 1.7567 0.0388 2.6313
-6.0000 4.4739 6.2413 14.9517 4.2232 271.5696 2.2574 4.0971 1.7848 0.0280 2.6274
-3.0000 2.2697 6.2413 17.7357 4.2393 142.4881 2.2574 2.1473 1.8028 0.0146 2.6235
0.0000 0.0000 7.9755 18.6799 4.2474 0.0004 3.9373 0.0000 2.7010 0.0000 4.8993
3.0000 2.2697 2.2413 17.7357 4.2393 142.4881 6.2574 2.1473 5.8028 0.0146 6.6235
6.0000 4.4739 2.2413 14.9517 4.2232 271.5696 6.2574 4.0971 5.7848 0.0280 6.6274
9.0000 6.5449 2.2413 10.5017 4.1728 374.5159 6.2432 5.6642 5.7567 0.0388 6.6313
12.0000 8.3947 2.2313 4.7650 4.0277 440.7599 6.2332 6.6864 5.7186 0.0461 6.6351
15.0000 9.9061 2.2232 2.1355 0.7918 462.6951 6.2170 7.0473 5.6705 0.0489 6.6390
18.0000 10.9422 2.2051 8.6510 0.3597 437.3296 6.1990 6.6887 5.6144 0.0469 6.6428
21.0000 11.3102 2.1770 14.6132 0.2813 366.7208 6.1609 5.6365 5.5282 0.0401 6.6367
24.0000 10.8185 2.1490 19.1394 0.2270 258.2645 6.1048 3.9968 5.3901 0.0293 6.6224
