# ['lat', 'u_a', 'u_p', 'v_a', 'v_p', 'geopt_a', 'geopt_p', 'temp_a', 'temp_p', 'dr_rho_a', 'dr_rho_p']
-87.0000 0.4872 7.3060 0.4664 1.3660 6.9188 7.5160 0.0918 4.1560 0.0010 9.0556
-84.0000 0.5101 6.9760 0.4352 1.2960 7.1843 7.2760 0.1780 3.9660 0.0010 10.5351
-81.0000 0.6311 6.4660 0.3985 1.1460 10.9413 7.1159 0.2775 3.6360 0.0015 10.4350
-78.0000 0.8838 6.2960 0.3633 0.9860 15.7494 6.7560 0.4168 3.4660 0.0021 10.2749
-75.0000 1.1815 6.5160 0.3171 0.9861 22.3962 6.7760 0.5784 3.5760 0.0029 10.2249
-72.0000 1.4570 6.5060 0.2408 1.1962 28.9990 6.7960 0.7376 3.5560 0.0038 10.1749
-69.0000 1.8753 6.3060 0.1299 2.0165 37.1654 6.6960 0.9499 3.4260 0.0049 10.0848
-66.0000 2.4516 6.2060 0.0746 8.7738 47.5481 6.6160 1.2176 3.3460 0.0063 10.0148
-63.0000 3.1398 6.1259 0.2750 11.2949 59.8466 6.5360 1.5316 3.2760 0.0079 9.9347
-60.0000 3.9818 6.0259 0.5699 11.6453 74.5985 6.4460 1.9073 3.1860 0.0099 9.8447
-57.0000 4.9966 5.9259 0.9610 11.7354 92.0712 6.3560 2.3518 3.0959 0.0122 9.7447
-54.0000 6.1928 5.8359 1.4687 11.7455 112.3346 6.2660 2.8666 3.0059 0.0149 9.6547
-51.0000 7.5705 5.7459 2.1145 11.7255 135.4878 6.1760 3.4526 2.9159 0.0180 9.5646
-48.0000 9.1229 5.6559 2.9206 11.6755 161.2938 6.0960 4.1041 2.8259 0.0214 9.4646
-45.0000 10.8199 5.5758 3.9078 11.6256 189.3120 6.0060 4.8127 2.7459 0.0251 9.3846
-42.0000 12.6147 5.4958 5.0906 11.5756 218.8517 5.9260 5.5516 2.6659 0.0290 9.2946
-39.0000 14.4456 5.4258 6.4817 11.5256 248.7619 5.8560 6.3040 2.5958 0.0329 9.2146
-36.0000 16.2195 5.3558 8.0779 11.4756 277.6209 5.7860 7.0261 2.5258 0.0367 9.1346
-33.0000 17.8294 5.2958 9.8724 11.4157 303.6987 5.7160 7.6743 2.4658 0.0401 9.0646
-30.0000 19.1540 5.2359 11.8381 11.3757 325.0406 5.6560 8.2049 2.4058 0.0428 9.0046
-27.0000 20.0712 5.1859 13.9354 11.3258 339.3876 5.5960 8.5644 2.3558 0.0446 8.9446
-24.0000 20.4548 5.1459 16.1158 11.2858 345.4335 5.5460 8.7021 2.3158 0.0453 8.8946
-21.0000 20.2029 5.1059 18.3103 11.2558 340.4011 5.5060 8.5746 2.2759 0.0446 8.8447
-18.0000 19.2391 5.0759 20.4419 11.2259 323.8958 5.4660 8.1548 2.2459 0.0423 8.8047
-15.0000 17.5325 5.0459 22.4342 11.1959 294.9364 5.4360 7.4227 2.2258 0.0385 8.7747
-12.0000 15.0929 5.0259 24.2024 11.1760 253.7352 5.4060 6.3848 2.2058 0.0330 8.7447
-9.0000 11.9836 5.0059 25.6712 11.1660 201.4511 5.3860 5.0683 2.1859 0.0262 8.7247
-6.0000 8.3210 4.9960 26.7706 11.1460 139.8571 5.3760 3.5200 2.1759 0.0182 8.7147
-3.0000 4.2647 4.9860 27.4524 11.1460 71.6764 5.3660 1.8026 2.1659 0.0093 8.7047
0.0000 0.0000 13.5083 27.6847 11.1361 0.0000 13.7889 0.0000 8.9115 0.0000 19.0191
3.0000 4.2647 16.9860 27.4524 11.1460 71.6764 17.3660 1.8026 14.1659 0.0093 20.7047
6.0000 8.3210 16.9960 26.7706 11.1460 139.8571 17.3760 3.5200 14.1759 0.0182 20.7147
9.0000 11.9836 17.0059 25.6712 11.1660 201.4511 17.3860 5.0683 14.1859 0.0262 20.7247
12.0000 15.0929 17.0259 24.2024 11.1760 253.7352 17.4060 6.3848 14.2058 0.0330 20.7447
15.0000 17.5325 17.0459 22.4342 11.1959 294.9364 17.4360 7.4227 14.2258 0.0385 20.7747
18.0000 19.2391 17.0759 20.4419 11.2259 323.8958 17.4660 8.1548 14.2459 0.0423 20.8047
21.0000 20.2029 17.1059 18.3103 11.2558 340.4011 17.5060 8.5746 14.2759 0.0446 20.8447
24.0000 20.4548 17.1459 16.1158 11.2858 345.4335 17.5460 8.7021 14.3158 0.0453 20.8946
27.0000 20.0712 17.1859 13.9354 11.3258 339.3876 17.5960 8.5644 14.3558 0.0446 20.9446
30.0000 19.1540 17.2359 11.8381 11.3757 325.0406 17.6560 8.2049 14.4058 0.0428 21.0046
33.0000 17.8294 17.2958 9.8724 11.4157 303.6987 17.7160 7.6743 14.4658 0.0401 21.0646
36.0000 16.2195 17.3558 8.0779 11.4756 277.6209 17.7860 7.0261 14.5258 0.0367 21.1346
39.0000 14.4456 17.4258 6.4817 11.5256 248.7619 17.8560 6.3040 14.5958 0.0329 21.2146
42.0000 12.6147 17.4958 5.0906 11.5756 218.8517 17.9260 5.5516 14.6659 0.0290 21.2946
45.0000 10.8199 17.5758 3.9078 11.6256 189.3120 18.0060 4.8127 14.7459 0.0251 21.3846
48.0000 9.1229 17.6559 2.9206 11.6755 161.2938 18.0960 4.1041 14.8259 0.0214 21.4646
51.0000 7.5705 17.7459 2.1145 11.7255 135.4878 18.1760 3.4526 14.9159 0.0180 21.5646
54.0000 6.1928 17.8359 1.4687 11.7455 112.3346 18.2660 2.8666 15.0059 0.0149 21.6547
57.0000 4.9966 17.9259 0.9610 11.7354 92.0712 18.3560 2.3518 15.0959 0.0122 21.7447
60.0000 3.9818 18.0259 0.5699 11.6453 74.5985 18.4460 1.9073 15.1860 0.0099 21.8447
63.0000 3.1398 18.1259 0.2750 11.2949 59.8466 18.5360 1.5316 15.2760 0.0079 21.9347
66.0000 2.4516 18.2060 0.0746 8.7738 47.5481 18.6160 1.2176 15.3460 0.0063 22.0148
69.0000 1.8753 18.3060 0.1299 2.0165 37.1654 18.6960 0.9499 15.4260 0.0049 22.0848
72.0000 1.4570 18.5060 0.2408 1.1962 28.9990 18.7960 0.7376 15.5560 0.0038 22.1749
75.0000 1.1815 18.5160 0.3171 0.9861 22.3962 18.7760 0.5784 15.5760 0.0029 22.2249
78.0000 0.8838 18.2960 0.3633 0.9860 15.7494 18.7560 0.4168 15.4660 0.0021 22.2749
81.0000 0.6311 18.4660 0.3985 1.1460 10.9413 19.1159 0.2775 15.6360 0.0015 22.4350
84.0000 0.5101 18.9760 0.4352 1.2960 7.1843 19.2760 0.1780 15.9660 0.0010 22.5351
87.0000 0.4872 19.3060 0.4664 1.3660 6.9188 19.5160 0.0918 16.1560 0.0010 21.0556
