# ['lat', 'u_a', 'u_p', 'v_a', 'v_p', 'geopt_a', 'geopt_p', 'temp_a', 'temp_p', 'dr_rho_a', 'dr_rho_p']
-87.0000 4.9914 5.3817 5.0056 8.4277 785.0747 5.6886 10.9847 4.4051 0.0984 6.4300
-84.0000 9.9392 5.3717 10.0071 8.4177 784.3012 5.6786 10.9597 4.4051 0.0983 6.4200
-81.0000 14.7981 5.3617 15.0093 8.4117 782.4687 5.6746 10.9006 4.3951 0.0983 6.4141
-78.0000 19.5167 5.3517 19.9911 8.4017 778.6863 5.6646 10.8003 4.3811 0.0980 6.4000
-75.0000 24.0104 5.3377 24.9171 8.3877 771.6173 5.6546 10.6323 4.3711 0.0973 6.3841
-72.0000 28.1937 5.3277 29.7280 8.3736 758.9129 5.6446 10.3811 4.3570 0.0959 6.3641
-69.0000 31.9500 5.3136 34.3391 8.3536 739.0220 5.6346 10.0171 4.3529 0.0935 6.3441
-66.0000 35.1696 5.2995 38.6435 8.3395 710.0086 5.6205 9.5318 4.3488 0.0897 6.3200
-63.0000 37.7202 5.2854 42.5144 8.3313 669.1533 5.6164 8.9005 4.3707 0.0844 6.3000
-60.0000 39.4970 5.2832 45.8021 8.3213 615.7714 5.6164 8.1213 4.4025 0.0771 6.2818
-57.0000 40.4091 5.2791 48.4133 8.3191 547.6236 5.6223 7.1952 4.4603 0.0678 6.2637
-54.0000 40.4059 5.2909 50.1622 8.3209 464.7086 5.6441 6.1318 4.5621 0.0563 6.2673
-51.0000 39.4834 5.3086 50.9955 8.3386 366.8881 5.6918 4.9596 4.7199 0.0429 6.2827
-48.0000 37.6885 5.3464 50.8563 8.3705 255.9324 5.7896 3.7134 4.9940 0.0277 6.3577
-45.0000 35.1126 5.3941 49.7296 8.4182 135.2505 6.0691 2.4761 5.5411 0.0117 6.6901
-42.0000 31.8845 5.4559 47.6221 8.4759 40.6533 8.7715 1.5917 6.8775 0.0076 11.1814
-39.0000 28.1461 5.5377 44.5895 8.5577 145.1748 11.0499 1.9207 8.7292 0.0239 11.8525
-36.0000 24.0425 5.6337 40.6654 8.6537 279.2051 11.3368 3.2378 9.6551 0.0401 0.0032
-33.0000 19.7113 5.7477 35.8733 8.7677 409.8788 11.4705 4.8708 10.0803 0.0550 0.0964
