# ['lat', 'u_a', 'u_p', 'v_a', 'v_p', 'geopt_a', 'geopt_p', 'temp_a', 'temp_p', 'dr_rho_a', 'dr_rho_p']
-87.0000 0.1533 1.8197 0.1463 3.8900 5.2122 1.7182 0.0014 4.5810 0.0009 1.7082
-84.0000 0.6456 1.7593 0.6238 3.7916 1.8613 5.5861 0.0133 4.6873 0.0003 5.7972
-81.0000 1.4674 1.7674 1.4052 3.7716 3.5628 5.7090 0.0526 4.9484 0.0004 6.1926
-78.0000 2.4389 1.7477 2.4396 3.7477 8.7958 5.7716 0.0678 5.4748 0.0012 5.8542
-75.0000 3.7465 1.7258 3.7395 3.7277 16.5706 5.7458 0.1103 5.3982 0.0023 5.8342
-72.0000 5.3222 1.7177 5.2945 3.7158 29.2510 5.7377 0.1814 5.3548 0.0042 5.8281
-69.0000 7.0911 1.7158 7.0750 3.7158 46.5898 5.7277 0.2675 5.3270 0.0068 5.8119
-66.0000 9.0735 1.7177 9.0460 3.7177 70.3245 5.7277 0.3890 5.2832 0.0103 5.8139
-63.0000 11.2185 1.7258 11.1653 3.7277 101.0717 5.7277 0.5437 5.2613 0.0150 5.8158
-60.0000 13.4798 1.7277 13.3755 3.7377 139.9845 5.7377 0.7389 5.2432 0.0208 5.8258
-57.0000 15.8042 1.7477 15.6209 3.7577 187.5534 5.7477 0.9759 5.2432 0.0280 5.8358
-54.0000 18.1287 1.7577 17.8185 3.7758 244.1702 5.7558 1.2539 5.2551 0.0365 5.8458
-51.0000 20.4443 1.7758 19.9098 3.7958 311.1742 5.7677 1.5764 5.2851 0.0466 5.8539
-48.0000 22.6663 1.7958 21.8380 3.8158 387.3240 5.7777 1.9343 5.3232 0.0580 5.8639
-45.0000 24.8149 1.8139 23.5528 3.8358 473.7079 5.7958 2.3338 5.3732 0.0710 5.8739
-42.0000 26.8491 1.8258 25.0398 3.8619 569.2396 5.8158 2.7733 5.4293 0.0853 5.8739
-39.0000 28.7634 1.8439 26.2420 3.8819 673.8152 5.8258 3.2593 5.4874 0.1009 5.8839
-36.0000 30.5498 1.8619 27.1569 3.9019 786.5181 5.8439 3.7991 5.5455 0.1176 5.8939
-33.0000 32.2042 1.8739 27.7098 3.9219 906.2602 5.8539 4.3947 5.6035 0.1352 5.9019
-30.0000 33.6945 1.8839 27.8598 3.9400 1031.6240 5.8739 5.0447 5.6435 0.1536 5.9119
-27.0000 35.0198 1.8939 27.5190 3.9419 1160.7747 5.8839 5.7377 5.6735 0.1724 5.9219
-24.0000 36.1509 1.9019 26.6268 3.9519 1289.8602 5.8939 6.4520 5.7035 0.1912 5.9300
-21.0000 37.0997 1.9039 25.1280 3.9519 1417.7910 5.9019 7.1609 5.7135 0.2096 5.9400
-18.0000 37.8563 1.9119 22.9871 3.9439 1538.8831 5.9119 7.8342 5.7155 0.2272 5.9419
-15.0000 38.4478 1.9119 20.2286 3.9339 1649.6554 5.9139 8.4421 5.7155 0.2435 5.9500
-12.0000 38.8860 1.9119 16.9067 3.9258 1746.6277 5.9139 8.9604 5.7074 0.2577 5.9519
-9.0000 39.1971 1.9119 13.1056 3.9158 1826.2867 5.9139 9.3729 5.7055 0.2695 5.9600
-6.0000 39.4022 1.9139 8.9415 3.9058 1884.8259 5.9139 9.6700 5.6974 0.2782 5.9600
-3.0000 39.5204 1.9139 4.5318 3.9039 1920.9392 5.9139 9.8468 5.6955 0.2836 5.9600
0.0000 39.5574 1.9139 0.0000 2.6616 1933.3524 5.9139 9.9061 5.6955 0.2854 5.9600
3.0000 39.5204 1.9139 4.5318 7.9039 1920.9392 5.9139 9.8468 5.6955 0.2836 5.9600
6.0000 39.4022 1.9139 8.9415 7.9058 1884.8259 5.9139 9.6700 5.6974 0.2782 5.9600
9.0000 39.1971 1.9119 13.1056 7.9158 1826.2867 5.9139 9.3729 5.7055 0.2695 5.9600
12.0000 38.8860 1.9119 16.9067 7.9258 1746.6277 5.9139 8.9604 5.7074 0.2577 5.9519
15.0000 38.4478 1.9119 20.2286 7.9339 1649.6554 5.9139 8.4421 5.7155 0.2435 5.9500
18.0000 37.8563 1.9119 22.9871 7.9439 1538.8831 5.9119 7.8342 5.7155 0.2272 5.9419
21.0000 37.0997 1.9039 25.1280 7.9519 1417.7910 5.9019 7.1609 5.7135 0.2096 5.9400
24.0000 36.1509 1.9019 26.6268 7.9519 1289.8602 5.8939 6.4520 5.7035 0.1912 5.9300
27.0000 35.0198 1.8939 27.5190 7.9419 1160.7747 5.8839 5.7377 5.6735 0.1724 5.9219
30.0000 33.6945 1.8839 27.8598 7.9400 1031.6240 5.8739 5.0447 5.6435 0.1536 5.9119
33.0000 32.2042 1.8739 27.7098 7.9219 906.2602 5.8539 4.3947 5.6035 0.1352 5.9019
36.0000 30.5498 1.8619 27.1569 7.9019 786.5181 5.8439 3.7991 5.5455 0.1176 5.8939
39.0000 28.7634 1.8439 26.2420 7.8819 673.8152 5.8258 3.2593 5.4874 0.1009 5.8839
42.0000 26.8491 1.8258 25.0398 7.8619 569.2396 5.8158 2.7733 5.4293 0.0853 5.8739
45.0000 24.8149 1.8139 23.5528 7.8358 473.7079 5.7958 2.3338 5.3732 0.0710 5.8739
48.0000 22.6663 1.7958 21.8380 7.8158 387.3240 5.7777 1.9343 5.3232 0.0580 5.8639
51.0000 20.4443 1.7758 19.9098 7.7958 311.1742 5.7677 1.5764 5.2851 0.0466 5.8539
54.0000 18.1287 1.7577 17.8185 7.7758 244.1702 5.7558 1.2539 5.2551 0.0365 5.8458
57.0000 15.8042 1.7477 15.6209 7.7577 187.5534 5.7477 0.9759 5.2432 0.0280 5.8358
60.0000 13.4798 1.7277 13.3755 7.7377 139.9845 5.7377 0.7389 5.2432 0.0208 5.8258
63.0000 11.2185 1.7258 11.1653 7.7277 101.0717 5.7277 0.5437 5.2613 0.0150 5.8158
66.0000 9.0735 1.7177 9.0460 7.7177 70.3245 5.7277 0.3890 5.2832 0.0103 5.8139
69.0000 7.0911 1.7158 7.0750 7.7158 46.5898 5.7277 0.2675 5.3270 0.0068 5.8119
72.0000 5.3222 1.7177 5.2945 7.7158 29.2510 5.7377 0.1814 5.3548 0.0042 5.8281
75.0000 3.7465 1.7258 3.7395 7.7277 16.5706 5.7458 0.1103 5.3982 0.0023 5.8342
78.0000 2.4389 1.7477 2.4396 7.7477 8.7960 5.7716 0.0678 5.4748 0.0012 5.8542
81.0000 1.4674 1.7674 1.4052 7.7716 3.5628 5.7090 0.0526 4.9484 0.0004 6.1926
84.0000 0.6456 1.7593 0.6238 7.7916 1.8613 5.5861 0.0133 4.6873 0.0003 5.7972
87.0000 0.1533 1.8197 0.1463 7.8900 5.2120 1.7182 0.0014 4.5810 0.0009 1.7082
