# ['lat', 'u_a', 'u_p', 'v_a', 'v_p', 'geopt_a', 'geopt_p', 'temp_a', 'temp_p', 'dr_rho_a', 'dr_rho_p']
-87.0000 0.0107 21.7809 0.0160 15.4409 0.3356 15.5995 0.0015 16.9205 0.0001 15.3912
-84.0000 0.0220 22.9209 0.0303 16.2392 0.1076 0.0861 0.0057 17.8353 0.0000 3.8043
-81.0000 0.0364 23.9709 0.0433 17.0692 0.2883 22.2943 0.0125 18.7800 0.0001 3.6378
-78.0000 0.0566 0.7809 0.0558 17.8709 0.5690 23.6526 0.0225 19.6483 0.0001 4.3178
-75.0000 0.0854 1.2409 0.0683 18.5609 0.9534 0.4809 0.0368 20.3065 0.0002 4.9578
-72.0000 0.1280 1.2726 0.0811 19.0543 1.4991 1.0709 0.0576 20.6283 0.0003 5.3512
-69.0000 0.1982 0.9761 0.0945 19.3143 2.2935 1.3026 0.0895 20.6100 0.0005 5.4712
-66.0000 0.3213 0.5595 0.1090 19.3526 3.5193 1.2361 0.1422 20.3718 0.0008 5.3812
-63.0000 0.5315 0.2378 0.1247 19.2974 5.5348 0.9961 0.2303 20.1083 0.0013 5.1929
-60.0000 0.8526 0.0378 0.1382 19.3070 8.7960 0.7643 0.3659 19.9183 0.0021 4.9929
-57.0000 1.2977 23.8478 0.1402 19.6013 13.5760 0.5743 0.5567 19.7283 0.0032 4.7629
-54.0000 1.9126 23.5795 0.1230 20.5948 20.2307 0.3543 0.8209 19.4865 0.0048 4.5029
-51.0000 2.7734 23.3012 0.1172 23.5883 29.4259 0.1043 1.1873 19.2265 0.0070 4.2312
-48.0000 3.9333 23.0412 0.2369 2.4628 41.8179 23.8526 1.6771 18.9848 0.0099 3.9795
-45.0000 5.4232 22.8012 0.5132 3.4256 57.8343 23.6226 2.3036 18.7530 0.0136 3.7295
-42.0000 7.2674 22.5712 0.9645 3.7333 77.7609 23.3926 3.0753 18.5330 0.0182 3.4878
-39.0000 9.4704 22.3512 1.6341 3.8152 101.5890 23.1726 3.9927 18.3230 0.0236 3.2595
-36.0000 11.9885 22.1512 2.5684 3.8019 128.8560 22.9709 5.0325 18.1313 0.0297 3.0478
