# ['lat', 'u_a', 'u_p', 'v_a', 'v_p', 'geopt_a', 'geopt_p', 'temp_a', 'temp_p', 'dr_rho_a', 'dr_rho_p']
-87.0000 0.1519 2.7680 0.1486 20.6461 0.9970 20.0164 0.0068 1.0704 0.0002 19.1987
-84.0000 0.3227 3.1180 0.3056 20.8980 2.3267 3.2399 0.0282 1.3623 0.0003 4.2318
-81.0000 0.5127 3.4180 0.4670 21.1299 5.2368 3.1080 0.0651 1.6062 0.0006 3.9722
-78.0000 0.7208 3.6499 0.6285 21.3380 9.7631 3.3799 0.1178 1.8181 0.0012 4.2341
-75.0000 0.9450 3.7899 0.7853 21.5080 15.5523 3.5599 0.1854 1.9781 0.0018 4.4041
-72.0000 1.1969 3.8018 0.9350 21.6280 22.6779 3.6718 0.2677 2.0562 0.0027 4.5161
-69.0000 1.5055 3.7018 1.0792 21.6961 31.2611 3.7099 0.3670 2.0543 0.0038 4.5680
-66.0000 1.9279 3.5418 1.2256 21.6961 41.8714 3.6718 0.4926 1.9743 0.0050 4.5580
-63.0000 2.5007 3.4538 1.3846 21.6661 55.3040 3.6218 0.6551 1.9143 0.0067 4.5199
-60.0000 3.2090 3.4538 1.5611 21.6361 72.0824 3.5918 0.8561 1.8962 0.0087 4.4899
-57.0000 4.0025 3.5018 1.7482 21.6341 92.1336 3.5918 1.0907 1.9062 0.0111 4.4799
-54.0000 4.8772 3.5018 1.9325 21.6461 115.1509 3.5918 1.3561 1.9062 0.0139 4.4699
-51.0000 5.9097 3.4618 2.1079 21.6641 141.8255 3.5818 1.6668 1.8843 0.0171 4.4599
-48.0000 7.1548 3.4299 2.2762 21.6661 172.8166 3.5618 2.0331 1.8562 0.0208 4.4399
-45.0000 8.5857 3.4199 2.4371 21.6680 208.2589 3.5499 2.4498 1.8543 0.0251 4.4280
-42.0000 10.1601 3.4099 2.5852 21.6780 247.6757 3.5399 2.9129 1.8443 0.0298 4.4180
-39.0000 11.8800 3.4080 2.7110 21.6918 290.9563 3.5299 3.4235 1.8362 0.0350 4.4061
-36.0000 13.7681 3.3961 2.8067 21.6957 338.0559 3.5199 3.9829 1.8343 0.0407 4.3961
