# ['lat', 'u_a', 'u_p', 'v_a', 'v_p', 'geopt_a', 'geopt_p', 'temp_a', 'temp_p', 'dr_rho_a', 'dr_rho_p']
-87.0000 4.8205 11.2913 4.4143 8.3213 83.3852 11.4152 0.9236 10.1228 0.0111 11.9647
-84.0000 5.0184 11.1075 3.7167 8.2894 85.1897 11.2294 1.7559 10.0228 0.0092 0.5075
-81.0000 7.2425 10.9994 2.8848 8.2232 151.7249 11.1113 3.0459 9.9228 0.0163 0.3356
-78.0000 8.1928 11.1694 1.6091 8.2952 199.0362 11.1913 3.8891 10.0328 0.0213 0.3537
-75.0000 9.8317 11.0975 0.2133 0.5434 246.8931 11.1613 4.8478 9.9828 0.0265 0.3337
-72.0000 11.9520 11.0975 2.3188 1.9879 295.3322 11.1613 5.8140 9.9828 0.0318 0.3437
-69.0000 14.2457 11.0794 4.8876 2.0537 340.3028 11.1513 6.7132 9.9747 0.0366 0.3337
-66.0000 16.7441 11.0775 7.8396 2.0737 381.9407 11.1413 7.5457 9.9647 0.0411 0.3337
-63.0000 19.3010 11.0675 11.1283 2.0837 417.3190 11.1313 8.2625 9.9447 0.0449 0.3256
-60.0000 21.8063 11.0594 14.6915 2.0856 444.6218 11.1213 8.8193 9.9347 0.0479 0.3156
-57.0000 24.1128 11.0494 18.4327 2.0856 460.9921 11.1032 9.1583 9.9147 0.0498 0.3075
-54.0000 26.0490 11.0394 22.2297 2.0775 463.6871 11.0932 9.2270 9.8866 0.0503 0.2975
-51.0000 27.4515 11.0294 25.9140 2.0675 450.0520 11.0652 8.9640 9.8585 0.0490 0.2794
-48.0000 28.1493 11.0094 29.2909 2.0575 417.8374 11.0452 8.3330 9.8185 0.0458 0.2613
-45.0000 28.0007 10.9913 32.1322 2.0394 365.5681 11.0171 7.2965 9.7704 0.0404 0.2351
-42.0000 26.8978 10.9713 34.1911 2.0213 293.0747 10.9690 5.8581 9.7023 0.0328 0.2070
-39.0000 24.8040 10.9432 35.2248 2.0013 201.7644 10.8928 4.0454 9.5842 0.0230 0.1426
-36.0000 21.7531 10.9132 35.0032 1.9732 95.4469 10.6542 1.9587 9.2356 0.0115 11.9713
-33.0000 17.8734 10.8752 33.3549 1.9452 32.1530 6.3483 0.7847 5.5351 0.0025 7.8598
-30.0000 13.3848 10.8190 30.1745 1.9171 147.9952 5.2856 2.9592 4.1747 0.0153 6.4723
-27.0000 8.6048 10.7409 25.4684 1.8709 264.0241 5.1513 5.2319 3.9666 0.0284 6.3437
-24.0000 3.9192 10.5104 19.3634 1.8228 365.8378 5.0932 7.2205 3.8685 0.0401 6.2894
-21.0000 0.8573 6.8685 12.1331 1.7285 443.8128 5.0552 8.7405 3.8085 0.0493 6.2513
-18.0000 3.9322 5.1794 4.2498 1.3494 489.4745 5.0271 9.6145 3.7604 0.0548 6.2251
-15.0000 6.2178 5.0152 4.3326 8.4098 496.8278 4.9990 9.7420 3.7304 0.0561 6.2051
-12.0000 7.2113 4.9471 12.1088 8.0432 463.1189 4.9890 9.0638 3.7004 0.0526 6.1870
-9.0000 6.8741 4.9090 19.0250 7.9571 389.4533 4.9709 7.6154 3.6804 0.0444 6.1770
-6.0000 5.3467 4.8890 24.4397 7.9271 281.1528 4.9609 5.4901 3.6623 0.0322 6.1689
-3.0000 2.9147 4.8790 27.8965 7.9090 147.3497 4.9609 2.8762 3.6523 0.0169 6.1589
0.0000 0.0000 1.4656 29.0826 7.9009 0.0000 1.5539 0.0000 3.9424 0.0000 0.9684
3.0000 2.9147 10.8790 27.8965 7.9090 147.3497 10.9609 2.8762 9.6523 0.0169 0.1589
6.0000 5.3467 10.8890 24.4397 7.9271 281.1528 10.9609 5.4901 9.6623 0.0322 0.1689
