# ['lat', 'u_a', 'u_p', 'v_a', 'v_p', 'geopt_a', 'geopt_p', 'temp_a', 'temp_p', 'dr_rho_a', 'dr_rho_p']
-87.0000 0.0487 11.2622 0.0468 4.9181 1.1545 3.7441 0.0061 7.0064 0.0002 3.2162
-84.0000 0.1108 12.2743 0.0956 5.7062 0.6214 12.5943 0.0256 7.8725 0.0001 16.8902
-81.0000 0.1918 13.0643 0.1442 6.4083 1.5094 12.0343 0.0604 8.6186 0.0003 17.1881
-78.0000 0.2907 13.6402 0.1881 7.0123 3.1602 12.9983 0.1106 9.2326 0.0006 17.4260
-75.0000 0.4006 13.9162 0.2212 7.4964 5.2294 13.5583 0.1725 9.6326 0.0009 17.6820
-72.0000 0.5304 13.7562 0.2397 7.8144 7.7023 13.8583 0.2459 9.6986 0.0014 17.7620
-69.0000 0.7471 13.2262 0.2444 7.9365 10.7284 13.7783 0.3494 9.4246 0.0021 17.6501
-66.0000 1.1534 12.8681 0.2398 7.9746 15.5809 13.5002 0.5218 9.1605 0.0030 17.4581
-63.0000 1.7087 12.8081 0.2202 8.1647 22.8572 13.3562 0.7588 9.0786 0.0043 17.3222
-60.0000 2.3674 12.7081 0.1723 9.0271 32.0940 13.2622 1.0476 8.9686 0.0061 17.1662
-57.0000 3.2380 12.5081 0.1291 12.2697 43.9950 13.1022 1.4243 8.7926 0.0083 16.9762
-54.0000 4.4058 12.3122 0.2630 15.8728 59.5777 12.9381 1.9163 8.6167 0.0113 16.7902
-51.0000 5.8722 12.1462 0.5842 16.8930 79.0901 12.7881 2.5275 8.4507 0.0149 16.6143
-48.0000 7.6617 11.9762 1.0813 17.1948 102.8207 12.6341 3.2683 8.2847 0.0194 16.4343
-45.0000 9.8079 11.8102 1.7902 17.2907 131.0794 12.4781 4.1467 8.1287 0.0247 16.2623
-42.0000 12.2964 11.6602 2.7559 17.2986 163.6281 12.3341 5.1528 7.9768 0.0308 16.1023
-39.0000 15.0699 11.5143 4.0269 17.2705 199.6526 12.1941 6.2663 7.8308 0.0376 15.9464
-36.0000 18.0372 11.3783 5.6439 17.2265 237.9528 12.0581 7.4454 7.6928 0.0448 15.8064
-33.0000 21.0496 11.2523 7.6332 17.1725 276.7494 11.9381 8.6309 7.5669 0.0520 15.6704
