# ['lat', 'u_a', 'u_p', 'v_a', 'v_p', 'geopt_a', 'geopt_p', 'temp_a', 'temp_p', 'dr_rho_a', 'dr_rho_p']
-87.0000 4.2236 8.8375 4.2161 11.8956 411.2247 9.0018 9.5993 7.5556 0.0495 10.5613
-84.0000 8.4286 8.8275 8.4477 11.8875 411.1995 8.9918 9.5930 7.5456 0.0494 10.5432
-81.0000 12.5789 8.8175 12.6954 11.8775 410.2918 8.9818 9.5739 7.5356 0.0494 10.5332
-78.0000 16.6422 8.8094 16.9538 11.8675 408.0484 8.9618 9.5204 7.5075 0.0492 10.5132
-75.0000 20.5566 8.7975 21.1994 11.8575 403.0976 8.9318 9.4099 7.4775 0.0487 10.4850
-72.0000 24.2408 8.7794 25.3890 11.8475 394.0517 8.9018 9.2016 7.4375 0.0478 10.4550
-69.0000 27.5939 8.7594 29.4401 11.8275 379.2268 8.8637 8.8471 7.3894 0.0462 10.4150
-66.0000 30.4920 8.7394 33.2355 11.7994 356.7481 8.8137 8.3134 7.3313 0.0438 10.3669
-63.0000 32.7798 8.7175 36.6358 11.7775 324.8721 8.7556 7.5600 7.2613 0.0401 10.3069
-60.0000 34.3052 8.6894 39.4443 11.7475 282.0556 8.6856 6.5421 7.1713 0.0352 10.2187
-57.0000 34.9129 8.6494 41.4554 11.7094 227.4625 8.5775 5.2544 7.0332 0.0288 10.1087
-54.0000 34.4775 8.6094 42.4502 11.6694 161.3937 8.3913 3.7098 6.7951 0.0210 9.9125
-51.0000 32.9147 8.5613 42.2024 11.6275 87.1904 7.9026 2.0340 6.1682 0.0122 9.4317
-48.0000 30.2116 8.5094 40.5372 11.5694 42.4802 5.2869 1.2678 3.6669 0.0059 7.3215
-45.0000 26.4408 8.4494 37.3177 11.5094 112.4730 3.4556 2.8535 2.0770 0.0131 5.1980
-42.0000 21.7728 8.3694 32.5126 11.4294 202.1676 3.0837 4.8792 1.6632 0.0240 4.7106
-39.0000 16.4860 8.2694 26.2203 11.3213 287.0163 2.9156 6.7853 1.4613 0.0347 4.5006
-36.0000 10.9432 8.1013 18.6976 11.1532 357.7420 2.8075 8.3403 1.3313 0.0438 4.3606
-33.0000 5.6341 7.7270 10.4666 10.7707 406.2138 2.7275 9.3688 1.2313 0.0503 4.2606
-30.0000 1.9295 5.7027 4.0154 8.8045 425.3926 2.6575 9.7202 1.1413 0.0531 4.1706
-27.0000 4.0948 3.1751 9.0117 6.2732 410.3589 2.5875 9.2903 1.0513 0.0517 4.0806
-24.0000 6.7173 2.7275 16.5037 5.8075 359.3374 2.5194 8.0553 0.9613 0.0458 3.9925
-21.0000 8.1365 2.5556 22.7346 5.6275 274.3659 2.4313 6.0866 0.8513 0.0354 3.8906
-18.0000 8.2859 2.4556 26.8881 5.5256 161.8588 2.2813 3.5377 0.6432 0.0215 3.7043
-15.0000 7.3381 2.3875 28.4810 5.4556 37.5045 1.2087 0.8785 11.1861 0.0059 2.6917
-12.0000 5.6419 2.3456 27.2805 5.3975 109.9652 8.9175 2.6100 7.4732 0.0132 10.5061
-9.0000 3.6316 2.3156 23.3553 5.3675 235.1962 8.6694 5.3548 7.1713 0.0291 10.1806
-6.0000 1.7720 2.3256 17.0559 5.3375 337.6437 8.5975 7.6009 7.0794 0.0423 10.0825
-3.0000 0.4720 2.4756 8.9960 5.3194 404.5217 8.5675 9.0601 7.0394 0.0509 10.0406
0.0000 0.0573 5.1956 0.0000 3.2404 427.7910 8.5575 9.5694 7.0213 0.0539 10.0306
3.0000 0.4720 2.4756 8.9960 11.3194 404.5217 8.5675 9.0601 7.0394 0.0509 10.0406
6.0000 1.7720 2.3256 17.0559 11.3375 337.6437 8.5975 7.6009 7.0794 0.0423 10.0825
9.0000 3.6316 2.3156 23.3553 11.3675 235.1962 8.6694 5.3548 7.1713 0.0291 10.1806
12.0000 5.6419 2.3456 27.2805 11.3975 109.9652 8.9175 2.6100 7.4732 0.0132 10.5061
15.0000 7.3381 2.3875 28.4810 11.4556 37.5045 1.2087 0.8785 11.1861 0.0059 2.6917
18.0000 8.2859 2.4556 26.8881 11.5256 161.8588 2.2813 3.5377 0.6432 0.0215 3.7043
21.0000 8.1365 2.5556 22.7346 11.6275 274.3659 2.4313 6.0866 0.8513 0.0354 3.8906
24.0000 6.7173 2.7275 16.5037 11.8075 359.3374 2.5194 8.0553 0.9613 0.0458 3.9925
27.0000 4.0948 3.1751 9.0117 0.2732 410.3589 2.5875 9.2903 1.0513 0.0517 4.0806
30.0000 1.9295 5.7027 4.0154 2.8045 425.3926 2.6575 9.7202 1.1413 0.0531 4.1706
33.0000 5.6341 7.7270 10.4666 4.7707 406.2138 2.7275 9.3688 1.2313 0.0503 4.2606
36.0000 10.9432 8.1013 18.6976 5.1532 357.7420 2.8075 8.3403 1.3313 0.0438 4.3606
39.0000 16.4860 8.2694 26.2203 5.3213 287.0163 2.9156 6.7853 1.4613 0.0347 4.5006
42.0000 21.7728 8.3694 32.5126 5.4294 202.1676 3.0837 4.8792 1.6632 0.0240 4.7106
45.0000 26.4408 8.4494 37.3177 5.5094 112.4730 3.4556 2.8535 2.0770 0.0131 5.1980
48.0000 30.2116 8.5094 40.5372 5.5694 42.4802 5.2869 1.2678 3.6669 0.0059 7.3215
51.0000 32.9147 8.5613 42.2024 5.6275 87.1904 7.9026 2.0340 6.1682 0.0122 9.4317
54.0000 34.4775 8.6094 42.4502 5.6694 161.3937 8.3913 3.7098 6.7951 0.0210 9.9125
57.0000 34.9129 8.6494 41.4554 5.7094 227.4625 8.5775 5.2544 7.0332 0.0288 10.1087
60.0000 34.3052 8.6894 39.4443 5.7475 282.0556 8.6856 6.5421 7.1713 0.0352 10.2187
63.0000 32.7798 8.7175 36.6358 5.7775 324.8721 8.7556 7.5600 7.2613 0.0401 10.3069
66.0000 30.4920 8.7394 33.2355 5.7994 356.7481 8.8137 8.3134 7.3313 0.0438 10.3669
69.0000 27.5939 8.7594 29.4401 5.8275 379.2268 8.8637 8.8471 7.3894 0.0462 10.4150
72.0000 24.2408 8.7794 25.3890 5.8475 394.0517 8.9018 9.2016 7.4375 0.0478 10.4550
75.0000 20.5566 8.7975 21.1994 5.8575 403.0976 8.9318 9.4099 7.4775 0.0487 10.4850
78.0000 16.6422 8.8094 16.9538 5.8675 408.0484 8.9618 9.5204 7.5075 0.0492 10.5132
81.0000 12.5789 8.8175 12.6954 5.8775 410.2918 8.9818 9.5739 7.5356 0.0494 10.5332
