# ['lat', 'u_a', 'u_p', 'v_a', 'v_p', 'geopt_a', 'geopt_p', 'temp_a', 'temp_p', 'dr_rho_a', 'dr_rho_p']
-87.0000 0.6623 7.6513 0.6318 4.5332 7.9572 4.2445 0.0832 6.0651 0.0012 3.6443
-84.0000 1.4588 8.0313 1.2341 4.8113 11.9619 7.9051 0.3477 6.4889 0.0015 9.9498
-81.0000 2.3035 8.2875 1.6785 5.0275 27.9680 8.0175 0.7536 6.7551 0.0030 9.9098
-78.0000 3.1909 8.3613 1.8599 5.1756 51.3313 8.2794 1.2683 6.8370 0.0062 9.9543
-75.0000 4.0419 8.1913 1.6984 5.2137 72.5678 8.2513 1.8015 6.7451 0.0091 9.9306
-72.0000 6.0118 8.1013 1.2678 5.1561 107.3645 8.1713 2.7294 6.6851 0.0133 9.9025
-69.0000 7.9536 8.1632 0.4837 5.0071 145.9392 8.1994 3.6620 6.7251 0.0180 9.9025
-66.0000 10.1122 8.1332 0.7696 11.3417 187.0143 8.1794 4.6758 6.6870 0.0231 9.8725
-63.0000 12.7268 8.1132 2.5166 11.2220 232.7164 8.1613 5.7919 6.6651 0.0288 9.8425
-60.0000 15.4992 8.0951 4.7916 11.1745 278.0284 8.1413 6.8946 6.6451 0.0346 9.8225
-57.0000 18.3755 8.0651 7.5882 11.1507 321.2061 8.1213 7.9317 6.6151 0.0401 9.7843
-54.0000 21.1998 8.0451 10.8542 11.1189 359.0293 8.1013 8.8099 6.5770 0.0450 9.7525
-51.0000 23.7128 8.0151 14.4785 11.0870 386.5426 8.0713 9.4267 6.5470 0.0487 9.7125
-48.0000 25.7106 7.9851 18.2972 11.0470 400.4608 8.0413 9.6869 6.5070 0.0507 9.6625
-45.0000 26.9202 7.9532 22.0725 11.0151 396.1545 8.0113 9.4853 6.4570 0.0505 9.6125
-42.0000 27.1172 7.9151 25.5173 10.9751 370.7531 7.9732 8.7610 6.4070 0.0476 9.5506
-39.0000 26.1339 7.8751 28.3042 10.9351 322.3425 7.9394 7.4732 6.3470 0.0418 9.4687
-36.0000 23.8938 7.8332 30.0954 10.8951 251.2268 7.8894 5.6435 6.2670 0.0331 9.3650
-33.0000 20.4399 7.7832 30.5621 10.8551 160.2548 7.8075 3.3612 6.1089 0.0219 9.1676
-30.0000 15.9679 7.7332 29.4601 10.8051 55.3219 7.5418 0.8704 5.1561 0.0093 8.5007
-27.0000 10.8084 7.6513 26.6459 10.7570 58.7530 2.2472 2.0923 0.7882 0.0081 4.7626
-24.0000 5.4297 7.4994 22.1227 10.7070 166.4030 1.9801 4.6593 0.4907 0.0210 3.9190
-21.0000 0.7543 5.3913 16.0785 10.6451 259.8901 1.9064 6.8612 0.3889 0.0330 3.7081
-18.0000 4.0966 2.0039 8.8960 10.5270 328.1189 1.8645 8.4242 0.3270 0.0419 3.6045
-15.0000 7.1026 1.8326 1.3783 9.2872 362.3314 1.8326 9.1506 0.2789 0.0465 3.5408
-12.0000 8.5456 1.7626 6.8346 4.9264 357.2282 1.8126 8.9260 0.2489 0.0460 3.4990
-9.0000 8.3169 1.7207 13.8470 4.7807 312.0486 1.7926 7.7429 0.2289 0.0403 3.4608
-6.0000 6.5450 1.7007 19.4568 4.7307 230.9098 1.7826 5.7011 0.2089 0.0299 3.4390
-3.0000 3.5926 1.6889 23.0729 4.7007 122.7255 1.7726 3.0226 0.1989 0.0159 3.4290
0.0000 0.0000 1.7194 24.3251 4.7007 0.0000 1.7713 0.0000 11.6806 0.0000 2.9282
3.0000 3.5926 7.6889 23.0729 4.7007 122.7255 7.7726 3.0226 6.1989 0.0159 9.4290
6.0000 6.5450 7.7007 19.4568 4.7307 230.9098 7.7826 5.7011 6.2089 0.0299 9.4390
9.0000 8.3169 7.7207 13.8470 4.7807 312.0486 7.7926 7.7429 6.2289 0.0403 9.4608
12.0000 8.5456 7.7626 6.8346 4.9264 357.2282 7.8126 8.9260 6.2489 0.0460 9.4990
15.0000 7.1026 7.8326 1.3783 9.2872 362.3314 7.8326 9.1506 6.2789 0.0465 9.5408
18.0000 4.0966 8.0039 8.8960 10.5270 328.1189 7.8645 8.4242 6.3270 0.0419 9.6045
21.0000 0.7543 11.3913 16.0785 10.6451 259.8901 7.9064 6.8612 6.3889 0.0330 9.7081
24.0000 5.4297 1.4994 22.1227 10.7070 166.4030 7.9801 4.6593 6.4907 0.0210 9.9190
27.0000 10.8084 1.6513 26.6459 10.7570 58.7530 8.2472 2.0923 6.7882 0.0081 10.7626
30.0000 15.9679 1.7332 29.4601 10.8051 55.3219 1.5418 0.8704 11.1561 0.0093 2.5007
33.0000 20.4399 1.7832 30.5621 10.8551 160.2548 1.8075 3.3612 0.1089 0.0219 3.1676
36.0000 23.8938 1.8332 30.0954 10.8951 251.2268 1.8894 5.6435 0.2670 0.0331 3.3650
39.0000 26.1339 1.8751 28.3042 10.9351 322.3425 1.9394 7.4732 0.3470 0.0418 3.4687
42.0000 27.1172 1.9151 25.5173 10.9751 370.7531 1.9732 8.7610 0.4070 0.0476 3.5506
45.0000 26.9202 1.9532 22.0725 11.0151 396.1545 2.0113 9.4853 0.4570 0.0505 3.6125
48.0000 25.7106 1.9851 18.2972 11.0470 400.4608 2.0413 9.6869 0.5070 0.0507 3.6625
51.0000 23.7128 2.0151 14.4785 11.0870 386.5426 2.0713 9.4267 0.5470 0.0487 3.7125
54.0000 21.1998 2.0451 10.8542 11.1189 359.0293 2.1013 8.8099 0.5770 0.0450 3.7525
57.0000 18.3755 2.0651 7.5882 11.1507 321.2061 2.1213 7.9317 0.6151 0.0401 3.7843
60.0000 15.4992 2.0951 4.7916 11.1745 278.0284 2.1413 6.8946 0.6451 0.0346 3.8225
63.0000 12.7268 2.1132 2.5166 11.2220 232.7164 2.1613 5.7919 0.6651 0.0288 3.8425
66.0000 10.1122 2.1332 0.7696 11.3417 187.0143 2.1794 4.6758 0.6870 0.0231 3.8725
69.0000 7.9536 2.1632 0.4837 5.0071 145.9392 2.1994 3.6620 0.7251 0.0180 3.9025
72.0000 6.0118 2.1013 1.2678 5.1561 107.3645 2.1713 2.7294 0.6851 0.0133 3.9025
75.0000 4.0419 2.1913 1.6984 5.2137 72.5678 2.2513 1.8015 0.7451 0.0091 3.9306
78.0000 3.1909 2.3613 1.8599 5.1756 51.3313 2.2794 1.2683 0.8370 0.0062 3.9543
