# ['lat', 'u_a', 'u_p', 'v_a', 'v_p', 'geopt_a', 'geopt_p', 'temp_a', 'temp_p', 'dr_rho_a', 'dr_rho_p']
-87.0000 0.0318 14.3135 0.0304 7.9635 0.7802 6.7436 0.0044 9.9141 0.0001 6.2037
-84.0000 0.0729 15.3335 0.0624 8.7635 0.4090 15.6735 0.0180 10.8041 0.0001 20.0133
-81.0000 0.1270 16.1235 0.0944 9.4735 0.9945 15.1035 0.0424 11.5840 0.0002 20.3631
-78.0000 0.1932 16.6836 0.1233 10.0835 2.0892 16.0735 0.0773 12.2140 0.0004 20.5931
-75.0000 0.2682 16.9436 0.1452 10.5636 3.4691 16.6136 0.1207 12.6040 0.0006 20.8431
-72.0000 0.3578 16.7936 0.1569 10.8936 5.1453 16.9235 0.1731 12.6740 0.0010 20.9031
-69.0000 0.5040 16.2735 0.1580 11.0236 7.1732 16.8535 0.2476 12.3940 0.0014 20.8031
-66.0000 0.7800 15.9035 0.1507 11.0437 10.4051 16.5535 0.3739 12.1240 0.0021 20.6331
-63.0000 1.1653 15.8336 0.1313 11.2138 15.3248 16.3936 0.5495 12.0540 0.0030 20.5230
-60.0000 1.6265 15.7535 0.0898 12.2040 21.6356 16.2936 0.7650 11.9540 0.0042 20.3830
-57.0000 2.2324 15.5635 0.0704 17.1210 29.7592 16.1336 1.0476 11.7840 0.0058 20.2030
-54.0000 3.0484 15.3735 0.2058 20.0216 40.4052 15.9636 1.4196 11.6140 0.0079 20.0230
-51.0000 4.0786 15.2135 0.4519 20.5722 53.8595 15.8036 1.8839 11.4540 0.0105 19.8530
-48.0000 5.3323 15.0534 0.8179 20.7025 70.2394 15.6536 2.4474 11.3039 0.0136 19.6829
-45.0000 6.8307 14.8934 1.3322 20.7027 89.7532 15.4936 3.1141 11.1440 0.0174 19.5229
-42.0000 8.5623 14.7534 2.0258 20.6628 112.2436 15.3536 3.8783 11.0040 0.0216 19.3629
-39.0000 10.4816 14.6134 2.9259 20.5929 137.1664 15.2136 4.7227 10.8739 0.0264 19.2129
-36.0000 12.5145 14.4834 4.0612 20.5130 163.5805 15.0836 5.6130 10.7440 0.0314 19.0829
-33.0000 14.5616 14.3634 5.4392 20.4231 190.1355 14.9536 6.5051 10.6339 0.0363 18.9529
-30.0000 16.4776 14.2534 7.0639 20.3432 215.0190 14.8436 7.3343 10.5239 0.0410 18.8329
-27.0000 18.0964 14.1534 8.9122 20.2732 236.0393 14.7436 8.0316 10.4339 0.0448 18.7329
-24.0000 19.2476 14.0634 10.9443 20.2032 250.7648 14.6536 8.5169 10.3439 0.0475 18.6329
-21.0000 19.7254 13.9934 13.0925 20.1433 257.0722 14.5736 8.7138 10.2739 0.0486 18.5529
-18.0000 19.4004 13.9234 15.2779 20.0834 253.0595 14.5036 8.5590 10.2040 0.0477 18.4829
-15.0000 18.1794 13.8634 17.3932 20.0434 237.0053 14.4436 8.0070 10.1539 0.0446 18.4229
-12.0000 16.0084 13.8234 19.3244 20.0034 208.7197 14.3936 7.0441 10.1139 0.0392 18.3729
-9.0000 12.9384 13.7834 20.9873 19.9735 168.6922 14.3536 5.6896 10.0740 0.0316 18.3329
-6.0000 9.0987 13.7634 22.2487 19.9535 118.6544 14.3236 3.9988 10.0539 0.0222 18.3029
-3.0000 4.6984 13.7434 23.0327 19.9435 61.2582 14.3136 2.0633 10.0340 0.0115 18.2829
0.0000 0.0000 3.5074 23.3010 19.9335 0.0000 3.6368 0.0000 23.3644 0.0000 5.7347
3.0000 4.6984 1.7434 23.0327 19.9435 61.2582 2.3136 2.0633 22.0340 0.0115 6.2829
6.0000 9.0987 1.7634 22.2487 19.9535 118.6544 2.3236 3.9988 22.0539 0.0222 6.3029
9.0000 12.9384 1.7834 20.9873 19.9735 168.6922 2.3536 5.6896 22.0740 0.0316 6.3329
12.0000 16.0084 1.8234 19.3244 20.0034 208.7197 2.3936 7.0441 22.1139 0.0392 6.3729
15.0000 18.1794 1.8634 17.3932 20.0434 237.0053 2.4436 8.0070 22.1539 0.0446 6.4229
18.0000 19.4004 1.9234 15.2779 20.0834 253.0595 2.5036 8.5590 22.2040 0.0477 6.4829
21.0000 19.7254 1.9934 13.0925 20.1433 257.0722 2.5736 8.7138 22.2739 0.0486 6.5529
24.0000 19.2476 2.0634 10.9443 20.2032 250.7648 2.6536 8.5169 22.3439 0.0475 6.6329
27.0000 18.0964 2.1534 8.9122 20.2732 236.0393 2.7436 8.0316 22.4339 0.0448 6.7329
30.0000 16.4776 2.2534 7.0639 20.3432 215.0190 2.8436 7.3343 22.5239 0.0410 6.8329
33.0000 14.5616 2.3634 5.4392 20.4231 190.1355 2.9536 6.5051 22.6339 0.0363 6.9529
36.0000 12.5145 2.4834 4.0612 20.5130 163.5805 3.0836 5.6130 22.7440 0.0314 7.0829
39.0000 10.4816 2.6134 2.9259 20.5929 137.1664 3.2136 4.7227 22.8739 0.0264 7.2129
42.0000 8.5623 2.7534 2.0258 20.6628 112.2436 3.3536 3.8783 23.0040 0.0216 7.3629
45.0000 6.8307 2.8934 1.3322 20.7027 89.7532 3.4936 3.1141 23.1440 0.0174 7.5229
48.0000 5.3323 3.0534 0.8179 20.7025 70.2394 3.6536 2.4474 23.3039 0.0136 7.6829
51.0000 4.0786 3.2135 0.4519 20.5722 53.8595 3.8036 1.8839 23.4540 0.0105 7.8530
54.0000 3.0484 3.3735 0.2058 20.0216 40.4052 3.9636 1.4196 23.6140 0.0079 8.0230
57.0000 2.2324 3.5635 0.0704 17.1210 29.7592 4.1336 1.0476 23.7840 0.0058 8.2030
60.0000 1.6265 3.7535 0.0898 12.2040 21.6356 4.2936 0.7650 23.9540 0.0042 8.3830
63.0000 1.1653 3.8336 0.1313 11.2138 15.3248 4.3936 0.5495 0.0540 0.0030 8.5230
66.0000 0.7800 3.9035 0.1507 11.0437 10.4051 4.5535 0.3739 0.1240 0.0021 8.6331
69.0000 0.5040 4.2735 0.1580 11.0236 7.1732 4.8535 0.2476 0.3940 0.0014 8.8031
72.0000 0.3578 4.7936 0.1569 10.8936 5.1453 4.9235 0.1731 0.6740 0.0010 8.9031
75.0000 0.2682 4.9436 0.1452 10.5636 3.4691 4.6136 0.1207 0.6040 0.0006 8.8431
78.0000 0.1932 4.6836 0.1233 10.0835 2.0892 4.0735 0.0773 0.2140 0.0004 8.5931
81.0000 0.1270 4.1235 0.0944 9.4735 0.9945 3.1035 0.0424 23.5840 0.0002 8.3631
84.0000 0.0729 3.3335 0.0624 8.7635 0.4090 3.6735 0.0180 22.8041 0.0001 8.0133
87.0000 0.0318 2.3135 0.0304 7.9635 0.7802 18.7436 0.0044 21.9141 0.0001 18.2037
