# ['lat', 'u_a', 'u_p', 'v_a', 'v_p', 'geopt_a', 'geopt_p', 'temp_a', 'temp_p', 'dr_rho_a', 'dr_rho_p']
-87.0000 3.2391 9.2880 3.2372 0.3381 324.4916 9.4282 8.3305 7.9981 0.0383 11.1574
-84.0000 6.4617 9.2780 6.4808 0.3380 324.3621 9.4182 8.3241 7.9881 0.0383 11.1474
-81.0000 9.6385 9.2680 9.7402 0.3280 323.6711 9.4082 8.3051 7.9781 0.0382 11.1374
-78.0000 12.7392 9.2680 12.9994 0.3180 321.8294 9.3882 8.2669 7.9580 0.0381 11.1174
-75.0000 15.7253 9.2480 16.2468 0.3080 317.9546 9.3582 8.1716 7.9280 0.0377 11.0974
-72.0000 18.5341 9.2380 19.4422 0.2980 310.8361 9.3282 7.9939 7.8880 0.0370 11.0674
-69.0000 21.0817 9.2180 22.5304 0.2780 299.2718 9.2981 7.6955 7.8480 0.0358 11.0274
-66.0000 23.2867 9.1980 25.4343 0.2580 281.7400 9.2481 7.2382 7.7980 0.0339 10.9874
-63.0000 25.0341 9.1680 28.0388 0.2280 256.8991 9.1981 6.5968 7.7280 0.0312 10.9274
-60.0000 26.2036 9.1480 30.2057 0.1980 223.6072 9.1281 5.7263 7.6380 0.0274 10.8473
-57.0000 26.6981 9.1080 31.7935 0.1680 181.0442 9.0280 4.6221 7.5079 0.0226 10.7373
-54.0000 26.4065 9.0680 32.6252 0.1280 129.3908 8.8580 3.2924 7.2779 0.0166 10.5573
-51.0000 25.2806 9.0280 32.5365 0.0780 70.8837 8.4178 1.8328 6.7077 0.0098 10.1171
-48.0000 23.2914 8.9680 31.3853 0.0280 31.1976 5.9074 1.0542 4.2874 0.0045 8.1864
-45.0000 20.4892 8.9080 29.0524 11.9680 84.7032 3.8981 2.3847 2.5679 0.0096 5.8672
-42.0000 16.9881 8.8280 25.5009 11.8880 155.8538 3.5181 4.1587 2.1379 0.0181 5.3473
-39.0000 12.9854 8.7280 20.7730 11.7880 223.6289 3.3581 5.8461 1.9280 0.0265 5.1373
-36.0000 8.7470 8.5680 15.0291 11.6279 280.7986 3.2580 7.2446 1.7980 0.0338 4.9973
-33.0000 4.6231 8.2179 8.6374 11.2778 320.8058 3.1780 8.1968 1.6980 0.0391 4.8973
-30.0000 1.5366 6.4369 3.1940 9.5469 337.9448 3.1080 8.5584 1.6080 0.0416 4.8073
-27.0000 3.0288 3.6579 6.6727 6.7479 327.9625 3.0380 8.2406 1.5180 0.0408 4.7173
-24.0000 5.1535 3.1780 12.7067 6.2580 289.0194 2.9780 7.1992 1.4280 0.0364 4.6373
-21.0000 6.3530 2.9981 17.8326 6.0780 222.4385 2.8980 5.4899 1.3180 0.0284 4.5273
-18.0000 6.5432 2.8981 21.3444 5.9681 133.1165 2.7480 3.2437 1.1179 0.0175 4.3572
-15.0000 5.8492 2.8380 22.8040 5.8981 32.4652 1.8373 0.8377 11.8472 0.0051 3.4667
-12.0000 4.5265 2.7881 21.9963 5.8480 84.9451 9.3680 2.2446 7.9479 0.0100 11.1672
-9.0000 2.9289 2.7581 18.9215 5.8180 186.3848 9.1280 4.7204 7.6380 0.0228 10.8173
-6.0000 1.4342 2.7681 13.8660 5.7880 269.7189 9.0480 6.7550 7.5380 0.0334 10.7273
-3.0000 0.3829 2.9181 7.3296 5.7780 324.2134 9.0180 8.0817 7.4980 0.0403 10.6773
0.0000 0.0462 5.6381 0.0000 4.1463 343.2022 9.0080 8.5451 7.4880 0.0428 10.6673
3.0000 0.3829 2.9181 7.3296 11.7780 324.2134 9.0180 8.0817 7.4980 0.0403 10.6773
6.0000 1.4342 2.7681 13.8660 11.7880 269.7189 9.0480 6.7550 7.5380 0.0334 10.7273
9.0000 2.9289 2.7581 18.9215 11.8180 186.3848 9.1280 4.7204 7.6380 0.0228 10.8173
12.0000 4.5265 2.7881 21.9963 11.8480 84.9451 9.3680 2.2446 7.9479 0.0100 11.1672
15.0000 5.8492 2.8380 22.8040 11.8981 32.4652 1.8373 0.8377 11.8472 0.0051 3.4667
18.0000 6.5432 2.8981 21.3444 11.9681 133.1165 2.7480 3.2437 1.1179 0.0175 4.3572
21.0000 6.3530 2.9981 17.8326 0.0780 222.4385 2.8980 5.4899 1.3180 0.0284 4.5273
24.0000 5.1535 3.1780 12.7067 0.2580 289.0194 2.9780 7.1992 1.4280 0.0364 4.6373
27.0000 3.0288 3.6579 6.6727 0.7479 327.9625 3.0380 8.2406 1.5180 0.0408 4.7173
30.0000 1.5366 6.4369 3.1940 3.5469 337.9448 3.1080 8.5584 1.6080 0.0416 4.8073
33.0000 4.6231 8.2179 8.6374 5.2778 320.8058 3.1780 8.1968 1.6980 0.0391 4.8973
36.0000 8.7470 8.5680 15.0291 5.6279 280.7986 3.2580 7.2446 1.7980 0.0338 4.9973
39.0000 12.9854 8.7280 20.7730 5.7880 223.6289 3.3581 5.8461 1.9280 0.0265 5.1373
42.0000 16.9881 8.8280 25.5009 5.8880 155.8538 3.5181 4.1587 2.1379 0.0181 5.3473
45.0000 20.4892 8.9080 29.0524 5.9680 84.7032 3.8981 2.3847 2.5679 0.0096 5.8672
48.0000 23.2914 8.9680 31.3853 6.0280 31.1976 5.9074 1.0542 4.2874 0.0045 8.1864
51.0000 25.2806 9.0280 32.5365 6.0780 70.8837 8.4178 1.8328 6.7077 0.0098 10.1171
