# ['lat', 'u_a', 'u_p', 'v_a', 'v_p', 'geopt_a', 'geopt_p', 'temp_a', 'temp_p', 'dr_rho_a', 'dr_rho_p']
-87.0000 0.3167 1.7546 0.3138 3.7668 8.8739 1.7918 0.0023 5.3086 0.0016 1.7818
-84.0000 1.2754 1.7423 1.2687 3.7464 4.4197 5.7146 0.0187 5.6475 0.0007 5.7241
-81.0000 2.8577 1.7182 2.8530 3.7323 6.4460 5.7323 0.0456 5.6273 0.0009 5.7605
-78.0000 5.1163 1.7164 5.0556 3.7264 17.5308 5.7064 0.1173 5.3209 0.0025 5.8023
-75.0000 7.9088 1.7264 7.8064 3.7323 35.0295 5.7264 0.2476 5.3555 0.0049 5.8223
-72.0000 11.0999 1.7364 11.0013 3.7364 60.6897 5.7364 0.4324 5.3996 0.0084 5.8341
-69.0000 14.6573 1.7364 14.5147 3.7364 96.7238 5.7464 0.6994 5.3877 0.0133 5.8441
-66.0000 18.4456 1.7364 18.2169 3.7364 144.2136 5.7464 1.0577 5.3959 0.0198 5.8500
-63.0000 22.3765 1.7364 21.9722 3.7364 204.7726 5.7464 1.5120 5.3900 0.0281 5.8500
-60.0000 26.2944 1.7364 25.6080 3.7305 278.7268 5.7505 2.0747 5.3900 0.0382 5.8600
-57.0000 29.9823 1.7264 28.9402 3.7264 365.1525 5.7464 2.7270 5.3741 0.0500 5.8500
-54.0000 33.4261 1.7264 31.7729 3.7205 465.6665 5.7405 3.4869 5.3641 0.0638 5.8541
-51.0000 36.4089 1.7205 33.9422 3.7105 576.8599 5.7405 4.3255 5.3482 0.0790 5.8541
-48.0000 38.8212 1.7164 35.2457 3.7105 696.8967 5.7364 5.2292 5.3382 0.0956 5.8500
-45.0000 40.5858 1.7105 35.5541 3.7005 822.5784 5.7305 6.1752 5.3222 0.1129 5.8500
-42.0000 41.6149 1.7105 34.7326 3.6905 948.6519 5.7305 7.1242 5.3082 0.1303 5.8500
-39.0000 41.8773 1.7005 32.7187 3.6846 1070.1600 5.7205 8.0395 5.2922 0.1471 5.8500
-36.0000 41.3589 1.7005 29.4722 3.6746 1180.3594 5.7205 8.8714 5.2822 0.1624 5.8441
-33.0000 40.0786 1.6946 25.0512 3.6646 1272.6937 5.7146 9.5683 5.2663 0.1752 5.8441
-30.0000 38.1037 1.6946 19.5598 3.6546 1340.5148 5.7105 10.0790 5.2563 0.1846 5.8441
-27.0000 35.5051 1.6905 13.1833 3.6346 1376.6596 5.7046 10.3515 5.2504 0.1898 5.8400
-24.0000 32.3899 1.6905 6.1707 3.5786 1376.6596 5.7046 10.3458 5.2404 0.1899 5.8341
-21.0000 28.8658 1.6846 1.3194 0.1782 1335.9059 5.7005 10.0290 5.2304 0.1844 5.8341
-18.0000 25.0412 1.6846 8.6067 7.7505 1251.9443 5.6946 9.3872 5.2304 0.1729 5.8341
-15.0000 21.0140 1.6846 15.6206 7.7105 1124.5154 5.6946 8.4226 5.2204 0.1554 5.8341
-12.0000 16.8757 1.6846 21.9415 7.6946 956.4184 5.6946 7.1537 5.2204 0.1323 5.8241
-9.0000 12.6653 1.6846 27.2332 7.6846 752.2426 5.6905 5.6189 5.2104 0.1041 5.8241
-6.0000 8.4447 1.6846 31.2190 7.6846 518.8065 5.6905 3.8706 5.2104 0.0718 5.8241
-3.0000 4.2210 1.6846 33.7041 7.6805 264.7172 5.6846 1.9736 5.2104 0.0366 5.8241
0.0000 0.0000 2.4462 34.5488 7.6805 0.0000 6.5788 0.0000 5.5770 0.0000 7.7989
3.0000 4.2210 5.6846 33.7041 7.6805 264.7172 1.6846 1.9736 1.2104 0.0366 1.8241
6.0000 8.4447 5.6846 31.2190 7.6846 518.8065 1.6905 3.8706 1.2104 0.0718 1.8241
9.0000 12.6653 5.6846 27.2332 7.6846 752.2426 1.6905 5.6189 1.2104 0.1041 1.8241
12.0000 16.8757 5.6846 21.9415 7.6946 956.4184 1.6946 7.1537 1.2204 0.1323 1.8241
15.0000 21.0140 5.6846 15.6206 7.7105 1124.5154 1.6946 8.4226 1.2204 0.1554 1.8341
18.0000 25.0412 5.6846 8.6067 7.7505 1251.9443 1.6946 9.3872 1.2304 0.1729 1.8341
21.0000 28.8658 5.6846 1.3194 0.1782 1335.9059 1.7005 10.0290 1.2304 0.1844 1.8341
24.0000 32.3899 5.6905 6.1707 3.5786 1376.6596 1.7046 10.3458 1.2404 0.1899 1.8341
27.0000 35.5051 5.6905 13.1833 3.6346 1376.6596 1.7046 10.3515 1.2504 0.1898 1.8400
30.0000 38.1037 5.6946 19.5598 3.6546 1340.5148 1.7105 10.0790 1.2563 0.1846 1.8441
33.0000 40.0786 5.6946 25.0512 3.6646 1272.6937 1.7146 9.5683 1.2663 0.1752 1.8441
36.0000 41.3589 5.7005 29.4722 3.6746 1180.3594 1.7205 8.8714 1.2822 0.1624 1.8441
39.0000 41.8773 5.7005 32.7187 3.6846 1070.1600 1.7205 8.0395 1.2922 0.1471 1.8500
42.0000 41.6149 5.7105 34.7326 3.6905 948.6519 1.7305 7.1242 1.3082 0.1303 1.8500
45.0000 40.5858 5.7105 35.5541 3.7005 822.5784 1.7305 6.1752 1.3222 0.1129 1.8500
48.0000 38.8212 5.7164 35.2457 3.7105 696.8967 1.7364 5.2292 1.3382 0.0956 1.8500
51.0000 36.4089 5.7205 33.9422 3.7105 576.8599 1.7405 4.3255 1.3482 0.0790 1.8541
54.0000 33.4261 5.7264 31.7729 3.7205 465.6665 1.7405 3.4869 1.3641 0.0638 1.8541
57.0000 29.9823 5.7264 28.9402 3.7264 365.1525 1.7464 2.7270 1.3741 0.0500 1.8500
60.0000 26.2944 5.7364 25.6080 3.7305 278.7268 1.7505 2.0747 1.3900 0.0382 1.8600
63.0000 22.3765 5.7364 21.9722 3.7364 204.7726 1.7464 1.5120 1.3900 0.0281 1.8500
66.0000 18.4456 5.7364 18.2169 3.7364 144.2136 1.7464 1.0577 1.3959 0.0198 1.8500
