# ['lat', 'u_a', 'u_p', 'v_a', 'v_p', 'geopt_a', 'geopt_p', 'temp_a', 'temp_p', 'dr_rho_a', 'dr_rho_p']
-87.0000 1.4857 5.1245 1.4655 8.1626 2974.2561 3.0542 6.6634 3.9000 0.4878 2.9942
-84.0000 2.9617 5.1145 2.9337 8.1545 2974.2561 3.0542 6.6602 3.9000 0.4879 2.9942
-81.0000 4.4183 5.1045 4.4066 8.1445 2975.6754 3.0542 6.6536 3.8900 0.4880 2.9942
-78.0000 5.8400 5.0865 5.8828 8.1345 2975.6754 3.0542 6.6371 3.8800 0.4881 2.9942
-75.0000 7.2067 5.0665 7.3537 8.1145 2977.0754 3.0542 6.6063 3.8681 0.4884 2.9942
-72.0000 8.4956 5.0445 8.8062 8.0845 2978.2854 3.0461 6.5534 3.8381 0.4885 2.9942
-69.0000 9.6745 5.0045 10.2195 8.0526 2977.0754 3.0442 6.4730 3.8161 0.4887 2.9942
-66.0000 10.7074 4.9626 11.5638 8.0026 2975.9462 3.0442 6.3603 3.7723 0.4888 2.9942
-63.0000 11.5620 4.9007 12.8083 7.9468 2973.0462 3.0361 6.2141 3.7203 0.4886 2.9861
-60.0000 12.2060 4.8268 13.9116 7.8649 2967.6169 3.0261 6.0381 3.6465 0.4883 2.9861
-57.0000 12.6187 4.7391 14.8576 7.7691 2959.3070 3.0161 5.8437 3.5607 0.4874 2.9781
-54.0000 12.7997 4.6233 15.6231 7.6533 2946.7584 3.0061 5.6489 3.4549 0.4857 2.9781
-51.0000 12.7735 4.4856 16.2368 7.5136 2929.8484 2.9881 5.4861 3.3291 0.4832 2.9700
-48.0000 12.6009 4.3179 16.7624 7.3359 2906.9484 2.9700 5.3906 3.1771 0.4795 2.9619
-45.0000 12.3678 4.1221 17.3145 7.1383 2876.8484 2.9600 5.4074 3.0071 0.4739 2.9519
-42.0000 12.1853 3.9083 18.0663 6.9083 2839.1070 2.9400 5.5736 2.8229 0.4664 2.9439
-39.0000 12.1617 3.6721 19.2273 6.6621 2790.7854 2.9219 5.9156 2.6607 0.4565 2.9439
-36.0000 12.3697 3.4398 21.0131 6.4298 2730.7123 2.9119 6.4370 2.5123 0.4436 2.9439
-33.0000 12.8176 3.2394 23.5677 6.2214 2655.7785 2.9039 7.1114 2.3939 0.4275 2.9439
-30.0000 13.4437 3.0791 26.9803 6.0610 2563.0839 2.8958 7.8808 2.2974 0.4078 2.9539
-27.0000 14.1326 2.9668 31.2660 5.9587 2447.8600 2.8877 8.6590 2.2309 0.3843 2.9658
-24.0000 14.7208 2.8965 36.3485 5.8865 2306.4847 2.8877 9.3324 2.1806 0.3568 2.9839
-21.0000 15.0416 2.8623 42.1060 5.8623 2134.5216 2.8897 9.7701 2.1502 0.3251 3.0119
-18.0000 14.9017 2.8481 48.3346 5.8481 1927.8608 2.8916 9.8444 2.1198 0.2890 3.0339
-15.0000 14.1442 2.8519 54.7226 5.8539 1685.1216 2.9016 9.4428 2.0975 0.2490 3.0619
