# ['lat', 'u_a', 'u_p', 'v_a', 'v_p', 'geopt_a', 'geopt_p', 'temp_a', 'temp_p', 'dr_rho_a', 'dr_rho_p']
-87.0000 0.0090 23.7819 0.0135 17.4419 0.2839 17.6417 0.0013 18.8720 0.0000 17.4417
-84.0000 0.0185 0.9219 0.0255 18.2319 0.0908 2.1118 0.0050 19.7621 0.0000 5.8218
-81.0000 0.0304 1.9719 0.0363 19.0619 0.2440 0.3118 0.0110 20.6822 0.0000 5.6717
-78.0000 0.0472 2.7819 0.0466 19.8719 0.4790 1.6618 0.0197 21.5422 0.0001 6.3517
-75.0000 0.0714 3.2419 0.0571 20.5619 0.7994 2.4819 0.0323 22.1923 0.0002 6.9917
-72.0000 0.1076 3.2818 0.0679 21.0718 1.2562 3.0719 0.0507 22.5222 0.0003 7.4017
-69.0000 0.1673 3.0018 0.0791 21.3318 1.9278 3.3118 0.0792 22.5122 0.0005 7.5217
-66.0000 0.2718 2.6017 0.0909 21.3618 2.9640 3.2618 0.1262 22.2822 0.0007 7.4317
-63.0000 0.4507 2.2717 0.1030 21.2819 4.6673 3.0218 0.2050 22.0022 0.0012 7.2517
-60.0000 0.7263 2.0717 0.1121 21.2421 7.4333 2.7818 0.3276 21.8122 0.0019 7.0517
-57.0000 1.1108 1.8817 0.1094 21.4624 11.5161 2.5918 0.5005 21.6222 0.0029 6.8217
-54.0000 1.6425 1.6217 0.0864 22.4723 17.2143 2.3718 0.7403 21.3723 0.0043 6.5617
-51.0000 2.3849 1.3517 0.0772 2.4493 25.1150 2.1218 1.0733 21.1123 0.0062 6.2817
-48.0000 3.3861 1.0917 0.1998 5.3492 35.7587 1.8618 1.5194 20.8623 0.0088 6.0217
-45.0000 4.6717 0.8517 0.4517 6.0001 49.5465 1.6318 2.0900 20.6223 0.0122 5.7717
-42.0000 6.2583 0.6217 0.8508 6.1405 66.7096 1.4018 2.7950 20.4023 0.0163 5.5217
-39.0000 8.1477 0.4017 1.4358 6.1308 87.2162 1.1818 3.6297 20.1923 0.0212 5.3017
-36.0000 10.3004 0.2017 2.2467 6.0510 110.6501 0.9719 4.5774 19.9924 0.0268 5.0817
-33.0000 12.6202 0.0217 3.3195 5.9512 136.0086 0.7819 5.5966 19.8223 0.0327 4.8917
-30.0000 14.9621 23.8517 4.6783 5.8513 161.7577 0.6119 6.6208 19.6524 0.0387 4.7117
-27.0000 17.1309 23.7017 6.3248 5.7514 185.7751 0.4519 7.5669 19.5124 0.0442 4.5517
-24.0000 18.9103 23.5617 8.2360 5.6515 205.4009 0.3119 8.3333 19.3824 0.0487 4.4117
-21.0000 20.0254 23.4417 10.3597 5.5616 218.0409 0.1919 8.8122 19.2724 0.0515 4.2817
-18.0000 20.2748 23.3417 12.6056 5.4816 221.0339 0.0819 8.9037 19.1724 0.0520 4.1717
-15.0000 19.4433 23.2617 14.8615 5.4117 212.3880 23.9919 8.5295 19.0924 0.0498 4.0817
-12.0000 17.4649 23.1817 16.9824 5.3617 190.9327 23.9219 7.6483 19.0224 0.0446 4.0017
-9.0000 14.3224 23.1317 18.8280 5.3117 156.7876 23.8619 6.2699 18.9724 0.0366 3.9417
-6.0000 10.1832 23.0917 20.2753 5.2817 111.5340 23.8219 4.4544 18.9324 0.0260 3.9017
-3.0000 5.2910 23.0717 21.1901 5.2617 57.9797 23.8018 2.3128 18.9124 0.0135 3.8817
0.0000 0.0000 18.2471 21.5063 5.2617 0.0000 18.3971 0.0000 15.2281 0.0000 21.0860
3.0000 5.2910 11.0717 21.1901 5.2617 57.9797 11.8018 2.3128 6.9124 0.0135 15.8817
6.0000 10.1832 11.0917 20.2753 5.2817 111.5340 11.8219 4.4544 6.9324 0.0260 15.9017
9.0000 14.3224 11.1317 18.8280 5.3117 156.7876 11.8619 6.2699 6.9724 0.0366 15.9417
12.0000 17.4649 11.1817 16.9824 5.3617 190.9327 11.9219 7.6483 7.0224 0.0446 16.0017
15.0000 19.4433 11.2617 14.8615 5.4117 212.3880 11.9919 8.5295 7.0924 0.0498 16.0817
18.0000 20.2748 11.3417 12.6056 5.4816 221.0339 12.0819 8.9037 7.1724 0.0520 16.1717
21.0000 20.0254 11.4417 10.3597 5.5616 218.0409 12.1919 8.8122 7.2724 0.0515 16.2817
24.0000 18.9103 11.5617 8.2360 5.6515 205.4009 12.3119 8.3333 7.3824 0.0487 16.4117
27.0000 17.1309 11.7017 6.3248 5.7514 185.7751 12.4519 7.5669 7.5124 0.0442 16.5517
30.0000 14.9621 11.8517 4.6783 5.8513 161.7577 12.6119 6.6208 7.6524 0.0387 16.7117
33.0000 12.6202 12.0217 3.3195 5.9512 136.0086 12.7819 5.5966 7.8223 0.0327 16.8917
36.0000 10.3004 12.2017 2.2467 6.0510 110.6501 12.9719 4.5774 7.9924 0.0268 17.0817
39.0000 8.1477 12.4017 1.4358 6.1308 87.2162 13.1818 3.6297 8.1923 0.0212 17.3017
42.0000 6.2583 12.6217 0.8508 6.1405 66.7096 13.4018 2.7950 8.4023 0.0163 17.5217
45.0000 4.6717 12.8517 0.4517 6.0001 49.5465 13.6318 2.0900 8.6223 0.0122 17.7717
48.0000 3.3861 13.0917 0.1998 5.3492 35.7587 13.8618 1.5194 8.8623 0.0088 18.0217
51.0000 2.3849 13.3517 0.0772 2.4493 25.1150 14.1218 1.0733 9.1123 0.0062 18.2817
54.0000 1.6425 13.6217 0.0864 22.4723 17.2143 14.3718 0.7403 9.3723 0.0043 18.5617
57.0000 1.1108 13.8817 0.1094 21.4624 11.5161 14.5918 0.5005 9.6222 0.0029 18.8217
60.0000 0.7263 14.0717 0.1121 21.2421 7.4333 14.7818 0.3276 9.8122 0.0019 19.0517
63.0000 0.4507 14.2717 0.1030 21.2819 4.6673 15.0218 0.2050 10.0022 0.0012 19.2517
66.0000 0.2718 14.6017 0.0909 21.3618 2.9640 15.2618 0.1262 10.2822 0.0007 19.4317
69.0000 0.1673 15.0018 0.0791 21.3318 1.9278 15.3118 0.0792 10.5122 0.0005 19.5217
72.0000 0.1076 15.2818 0.0679 21.0718 1.2562 15.0719 0.0507 10.5222 0.0003 19.4017
75.0000 0.0714 15.2419 0.0571 20.5619 0.7994 14.4819 0.0323 10.1923 0.0002 18.9917
78.0000 0.0472 14.7819 0.0466 19.8719 0.4790 13.6618 0.0197 9.5422 0.0001 18.3517
81.0000 0.0304 13.9719 0.0363 19.0619 0.2440 12.3218 0.0110 8.6822 0.0000 17.6717
84.0000 0.0185 12.9219 0.0255 18.2319 0.0908 14.1118 0.0050 7.7621 0.0000 17.8218
87.0000 0.0090 11.7819 0.0135 17.4419 0.2839 5.6417 0.0013 6.8720 0.0000 5.4417
