# ['lat', 'u_a', 'u_p', 'v_a', 'v_p', 'geopt_a', 'geopt_p', 'temp_a', 'temp_p', 'dr_rho_a', 'dr_rho_p']
-87.0000 62.6665 8.3609 62.7073 11.3609 3.1783 6.7370 0.0199 4.8714 0.0005 7.0818
-84.0000 62.6140 8.3629 62.7516 11.3609 8.3937 4.6793 0.0453 4.1835 0.0012 4.7771
-81.0000 62.3833 8.3629 62.7814 11.3609 13.5831 4.3593 0.0820 3.6457 0.0020 4.5213
-78.0000 62.0682 8.3629 62.7842 11.3629 20.7629 3.8990 0.1402 2.8220 0.0030 4.1632
-75.0000 61.7445 8.3709 62.7473 11.3709 34.6270 3.4429 0.2846 2.3329 0.0048 3.7775
-72.0000 61.1336 8.3709 62.6106 11.3709 52.9332 3.2209 0.4756 2.1700 0.0072 3.5798
-69.0000 60.3471 8.3790 62.3221 11.3790 79.3612 3.0109 0.7573 2.0255 0.0105 3.3802
-66.0000 59.2744 8.3790 61.8159 11.3790 113.6776 2.8809 1.1325 1.9451 0.0148 3.2625
-63.0000 57.8873 8.3871 61.0116 11.3871 157.0226 2.7890 1.6108 1.8848 0.0201 3.1667
-60.0000 56.1108 8.3971 59.8343 11.3871 209.4130 2.7190 2.2002 1.8506 0.0264 3.1029
-57.0000 53.9095 8.3971 58.1888 11.3951 271.0292 2.6671 2.8978 1.8244 0.0339 3.0490
-54.0000 51.2636 8.3971 55.9939 11.3951 341.1056 2.6271 3.6963 1.8083 0.0423 3.0151
-51.0000 48.1336 8.4051 53.1630 11.3951 418.3748 2.5971 4.5787 1.7902 0.0516 2.9832
-48.0000 44.5482 8.4051 49.6326 11.3951 500.9394 2.5771 5.5161 1.7821 0.0615 2.9532
-45.0000 40.5372 8.4032 45.3684 11.3851 586.1039 2.5571 6.4717 1.7741 0.0717 2.9313
-42.0000 36.1862 8.3932 40.3562 11.3813 670.3517 2.5371 7.3983 1.7641 0.0820 2.9093
-39.0000 31.5989 8.3913 34.6281 11.3613 749.8160 2.5251 8.2455 1.7641 0.0917 2.8893
-36.0000 26.9013 8.3893 28.2818 11.3474 819.9103 2.5132 8.9575 1.7621 0.1003 2.8693
-33.0000 22.2592 8.3793 21.4324 11.3155 876.1758 2.4951 9.4861 1.7621 0.1075 2.8474
-30.0000 17.8260 8.3774 14.2729 11.2597 914.1952 2.4832 9.7868 1.7602 0.1124 2.8193
-27.0000 13.7340 8.3755 7.0017 11.1061 930.0576 2.4732 9.8305 1.7683 0.1147 2.7974
-24.0000 10.1154 8.3735 1.0953 7.8172 920.9315 2.4632 9.5993 1.7764 0.1139 2.7774
-21.0000 7.0533 8.3816 7.2720 5.6502 884.9765 2.4513 9.0917 1.7844 0.1098 2.7555
-18.0000 4.5914 8.3977 13.6117 5.5129 821.6737 2.4493 8.3222 1.8006 0.1023 2.7255
-15.0000 2.7313 8.4177 19.2710 5.4571 731.8262 2.4393 7.3141 1.8086 0.0914 2.7055
-12.0000 1.4328 8.4677 24.0781 5.4313 617.7575 2.4374 6.1005 1.8248 0.0774 2.6935
-9.0000 0.6210 8.5797 27.9251 5.4193 482.8306 2.4274 4.7216 1.8348 0.0606 2.6735
-6.0000 0.1960 8.8874 30.7178 5.4074 331.3893 2.4274 3.2177 1.8429 0.0417 2.6635
-3.0000 0.0386 9.9109 32.4143 5.4055 168.6258 2.4255 1.6297 1.8529 0.0212 2.6616
0.0000 0.0000 11.4775 32.9785 5.4055 0.0000 5.4294 0.0000 3.5313 0.0000 6.6339
3.0000 0.0386 3.9109 32.4143 5.4055 168.6258 8.4255 1.6297 7.8529 0.0212 8.6616
6.0000 0.1960 2.8874 30.7178 5.4074 331.3893 8.4274 3.2177 7.8429 0.0417 8.6635
9.0000 0.6210 2.5797 27.9251 5.4193 482.8306 8.4274 4.7216 7.8348 0.0606 8.6735
12.0000 1.4328 2.4677 24.0781 5.4313 617.7575 8.4374 6.1005 7.8248 0.0774 8.6935
