# ['lat', 'u_a', 'u_p', 'v_a', 'v_p', 'geopt_a', 'geopt_p', 'temp_a', 'temp_p', 'dr_rho_a', 'dr_rho_p']
-87.0000 0.1138 18.4015 0.0622 0.9314 7.2378 22.3650 0.1710 14.9414 0.0018 0.2438
-84.0000 0.2469 18.1115 0.1341 0.6115 7.3756 21.7144 0.1870 14.6514 0.0018 23.8337
-81.0000 0.3990 17.8315 0.2179 0.3315 7.9188 21.3439 0.2187 14.1514 0.0021 23.5234
-78.0000 0.5885 17.4616 0.3244 23.9615 8.8177 20.6930 0.2727 13.5216 0.0024 23.0430
-75.0000 0.8368 17.0216 0.4675 23.5216 10.2441 19.9321 0.3548 12.8717 0.0029 22.4926
-72.0000 1.1689 16.5317 0.6634 23.0316 12.4330 19.0815 0.4714 12.2418 0.0037 21.8923
-69.0000 1.6155 16.0117 0.9349 22.5216 15.6678 18.2312 0.6301 11.6419 0.0046 21.2820
-66.0000 2.2101 15.5017 1.3091 22.0016 20.2665 17.4111 0.8394 11.0819 0.0059 20.6718
-63.0000 2.9908 14.9818 1.8191 21.4917 26.5330 16.6612 1.1088 10.5520 0.0076 20.0717
-60.0000 3.9948 14.4918 2.5033 20.9917 34.7591 15.9813 1.4458 10.0420 0.0097 19.4916
-57.0000 5.2551 14.0218 3.4062 20.5117 45.1476 15.3615 1.8563 9.5620 0.0123 18.9316
-54.0000 6.7926 13.5618 4.5719 20.0617 57.7445 14.8016 2.3412 9.1021 0.0154 18.4116
-51.0000 8.6123 13.1318 6.0441 19.6317 72.4264 14.2917 2.8920 8.6721 0.0189 17.9116
-48.0000 10.6898 12.7317 7.8597 19.2317 88.6623 13.8217 3.4897 8.2521 0.0227 17.4417
-45.0000 12.9633 12.3517 10.0315 18.8516 105.5521 13.3817 4.1010 7.8621 0.0267 17.0017
-42.0000 15.3230 11.9917 12.5461 18.5016 121.7861 12.9618 4.6733 7.4821 0.0304 16.5917
-39.0000 17.6256 11.6716 15.3599 18.1716 135.4894 12.5718 5.1394 7.1221 0.0334 16.1917
-36.0000 19.6702 11.3616 18.3698 17.8716 144.5613 12.1918 5.4256 6.7722 0.0353 15.8017
-33.0000 21.2408 11.0816 21.4287 17.5916 146.6913 11.8118 5.4460 6.4222 0.0354 15.4217
-30.0000 22.1243 10.8315 24.3277 17.3416 139.7790 11.4118 5.1311 6.0422 0.0334 15.0017
-27.0000 22.1365 10.6015 26.8187 17.1216 122.3941 10.9318 4.4279 5.5822 0.0289 14.5017
-24.0000 21.1594 10.4015 28.6225 16.9216 94.6701 10.2418 3.3444 4.8922 0.0221 13.7616
-21.0000 19.1880 10.2315 29.4650 16.7416 60.6866 8.8017 2.0557 3.3421 0.0141 12.1616
-18.0000 16.3423 10.0815 29.1011 16.5916 43.9206 4.9217 1.5900 23.0420 0.0112 8.1916
-15.0000 12.8663 9.9615 27.3558 16.4616 77.9053 1.7217 3.0297 20.1521 0.0199 5.3217
-12.0000 9.1364 9.8715 24.1619 16.3616 129.7589 0.6517 4.9963 19.2221 0.0322 4.3117
-9.0000 5.5784 9.8315 19.5775 16.2816 180.4740 0.1817 6.8853 18.8022 0.0442 3.8517
-6.0000 2.6395 9.8915 13.7906 16.2216 222.1466 23.9317 8.4267 18.5922 0.0540 3.6117
-3.0000 0.7124 10.4514 7.1283 16.1916 249.3750 23.8117 9.4325 18.4822 0.0604 3.4917
0.0000 0.1515 15.1313 0.0000 10.6188 258.8679 23.7717 9.7841 18.4422 0.0626 3.4517
3.0000 0.7124 10.4514 7.1283 4.1916 249.3750 23.8117 9.4325 18.4822 0.0604 3.4917
6.0000 2.6395 9.8915 13.7906 4.2216 222.1466 23.9317 8.4267 18.5922 0.0540 3.6117
9.0000 5.5784 9.8315 19.5775 4.2816 180.4740 0.1817 6.8853 18.8022 0.0442 3.8517
12.0000 9.1364 9.8715 24.1619 4.3616 129.7589 0.6517 4.9963 19.2221 0.0322 4.3117
15.0000 12.8663 9.9615 27.3558 4.4616 77.9053 1.7217 3.0297 20.1521 0.0199 5.3217
18.0000 16.3423 10.0815 29.1011 4.5916 43.9206 4.9217 1.5900 23.0420 0.0112 8.1916
21.0000 19.1880 10.2315 29.4650 4.7416 60.6866 8.8017 2.0557 3.3421 0.0141 12.1616
24.0000 21.1594 10.4015 28.6225 4.9216 94.6701 10.2418 3.3444 4.8922 0.0221 13.7616
27.0000 22.1365 10.6015 26.8187 5.1216 122.3941 10.9318 4.4279 5.5822 0.0289 14.5017
30.0000 22.1243 10.8315 24.3277 5.3416 139.7790 11.4118 5.1311 6.0422 0.0334 15.0017
33.0000 21.2408 11.0816 21.4287 5.5916 146.6913 11.8118 5.4460 6.4222 0.0354 15.4217
36.0000 19.6702 11.3616 18.3698 5.8716 144.5613 12.1918 5.4256 6.7722 0.0353 15.8017
39.0000 17.6256 11.6716 15.3599 6.1716 135.4894 12.5718 5.1394 7.1221 0.0334 16.1917
42.0000 15.3230 11.9917 12.5461 6.5016 121.7861 12.9618 4.6733 7.4821 0.0304 16.5917
45.0000 12.9633 12.3517 10.0315 6.8516 105.5521 13.3817 4.1010 7.8621 0.0267 17.0017
48.0000 10.6898 12.7317 7.8597 7.2317 88.6623 13.8217 3.4897 8.2521 0.0227 17.4417
51.0000 8.6123 13.1318 6.0441 7.6317 72.4264 14.2917 2.8920 8.6721 0.0189 17.9116
54.0000 6.7926 13.5618 4.5719 8.0617 57.7445 14.8016 2.3412 9.1021 0.0154 18.4116
57.0000 5.2551 14.0218 3.4062 8.5117 45.1476 15.3615 1.8563 9.5620 0.0123 18.9316
60.0000 3.9948 14.4918 2.5033 8.9917 34.7591 15.9813 1.4458 10.0420 0.0097 19.4916
63.0000 2.9908 14.9818 1.8191 9.4917 26.5330 16.6612 1.1088 10.5520 0.0076 20.0717
66.0000 2.2101 15.5017 1.3091 10.0016 20.2665 17.4111 0.8394 11.0819 0.0059 20.6718
69.0000 1.6155 16.0117 0.9349 10.5216 15.6678 18.2312 0.6301 11.6419 0.0046 21.2820
72.0000 1.1689 16.5317 0.6634 11.0316 12.4330 19.0815 0.4714 12.2418 0.0037 21.8923
75.0000 0.8368 17.0216 0.4675 11.5216 10.2441 19.9321 0.3548 12.8717 0.0029 22.4926
78.0000 0.5885 17.4616 0.3244 11.9615 8.8177 20.6930 0.2727 13.5216 0.0024 23.0430
81.0000 0.3990 17.8315 0.2179 12.3315 7.9188 21.3439 0.2187 14.1514 0.0021 23.5234
84.0000 0.2469 18.1115 0.1341 12.6115 7.3756 21.7144 0.1870 14.6514 0.0018 23.8337
87.0000 0.1138 18.4015 0.0622 12.9314 7.2378 22.3650 0.1710 14.9414 0.0018 0.2438
