# ['lat', 'u_a', 'u_p', 'v_a', 'v_p', 'geopt_a', 'geopt_p', 'temp_a', 'temp_p', 'dr_rho_a', 'dr_rho_p']
-87.0000 0.3034 5.6200 0.2690 7.7202 10.4572 5.5499 0.0044 1.0491 0.0018 5.5399
-84.0000 1.3449 5.5499 1.2780 7.5800 5.0714 1.4196 0.0356 1.4887 0.0007 1.3999
-81.0000 3.0903 5.5199 3.0189 7.5399 6.5577 1.5499 0.1115 1.6389 0.0005 1.4512
-78.0000 5.6072 5.4999 5.4594 7.5099 18.6135 1.5099 0.2355 1.3396 0.0020 1.6202
-75.0000 8.6465 5.4998 8.4519 7.5098 37.5614 1.5199 0.4710 1.2896 0.0041 1.6600
-72.0000 12.0073 5.5098 11.7902 7.5098 65.4468 1.5398 0.8164 1.2695 0.0071 1.6999
-69.0000 15.5017 5.5098 15.2285 7.5098 102.9711 1.5398 1.2731 1.2295 0.0114 1.7199
-66.0000 19.0521 5.5098 18.5408 7.5098 151.7748 1.5298 1.8822 1.2095 0.0168 1.7298
-63.0000 22.4395 5.5098 21.5219 7.5097 211.4754 1.5397 2.6194 1.1995 0.0234 1.7298
-60.0000 25.3026 5.5098 23.9176 7.4998 278.8523 1.5398 3.4538 1.1995 0.0309 1.7398
-57.0000 27.5863 5.4998 25.4898 7.4998 353.9045 1.5298 4.3781 1.1895 0.0393 1.7298
-54.0000 29.2144 5.4998 26.1073 7.4898 434.1900 1.5298 5.3641 1.1895 0.0482 1.7398
-51.0000 29.9259 5.4998 25.6020 7.4898 512.7955 1.5297 6.3351 1.1894 0.0569 1.7298
-48.0000 29.7948 5.4898 23.8809 7.4798 588.3984 1.5297 7.2595 1.1794 0.0654 1.7298
-45.0000 28.6900 5.4897 20.9607 7.4697 652.5934 1.5198 8.0528 1.1694 0.0726 1.7298
-42.0000 26.7255 5.4798 16.8567 7.4497 701.0670 1.5197 8.6477 1.1594 0.0782 1.7198
-39.0000 23.9365 5.4797 11.7270 7.4196 727.0842 1.5097 8.9657 1.1494 0.0812 1.7198
-36.0000 20.4550 5.4697 5.8145 7.3395 725.3916 1.4997 8.9413 1.1294 0.0812 1.7198
-33.0000 16.4802 5.4697 0.9109 4.5300 691.5158 1.4997 8.5184 1.1094 0.0776 1.7198
-30.0000 12.2052 5.4597 7.0747 3.5898 623.2069 1.4897 7.6670 1.0994 0.0701 1.7198
-27.0000 7.8564 5.4497 13.0442 3.5198 520.6449 1.4797 6.3947 1.0794 0.0588 1.7098
-24.0000 3.6437 5.4296 18.0895 3.4997 387.2117 1.4697 4.7408 1.0494 0.0439 1.7097
-21.0000 0.2793 1.9500 21.7659 3.4797 229.2527 1.4496 2.7913 1.0094 0.0262 1.6897
-18.0000 3.7150 1.4898 23.7121 3.4697 56.3106 1.3096 0.6766 0.7593 0.0067 1.6096
-15.0000 6.6420 1.4797 23.7491 3.4597 121.3457 5.5498 1.5200 5.2094 0.0134 5.7598
-12.0000 9.0056 1.4697 21.8587 3.4497 289.1496 5.5097 3.5623 5.1294 0.0324 5.7298
-9.0000 10.8074 1.4697 18.1743 3.4397 435.6781 5.4897 5.3396 5.0994 0.0490 5.7098
-6.0000 12.0672 1.4697 13.0048 3.4397 549.2847 5.4797 6.7148 5.0894 0.0620 5.7098
-3.0000 12.8107 1.4697 6.7766 3.4397 621.3329 5.4797 7.5829 5.0894 0.0702 5.6998
0.0000 13.0559 1.4697 0.0000 3.3682 646.0394 5.4797 7.8803 5.0894 0.0730 5.6998
3.0000 12.8107 1.4697 6.7766 7.4397 621.3329 5.4797 7.5829 5.0894 0.0702 5.6998
6.0000 12.0672 1.4697 13.0048 7.4397 549.2847 5.4797 6.7148 5.0894 0.0620 5.7098
9.0000 10.8074 1.4697 18.1743 7.4397 435.6781 5.4897 5.3396 5.0994 0.0490 5.7098
12.0000 9.0056 1.4697 21.8587 7.4497 289.1496 5.5097 3.5623 5.1294 0.0324 5.7298
15.0000 6.6420 1.4797 23.7491 7.4597 121.3457 5.5498 1.5200 5.2094 0.0134 5.7598
18.0000 3.7150 1.4898 23.7121 7.4697 56.3106 1.3096 0.6766 0.7593 0.0067 1.6096
21.0000 0.2793 1.9500 21.7659 7.4797 229.2527 1.4496 2.7913 1.0094 0.0262 1.6897
24.0000 3.6437 5.4296 18.0895 7.4997 387.2117 1.4697 4.7408 1.0494 0.0439 1.7097
27.0000 7.8564 5.4497 13.0442 7.5198 520.6449 1.4797 6.3947 1.0794 0.0588 1.7098
30.0000 12.2052 5.4597 7.0747 7.5898 623.2069 1.4897 7.6670 1.0994 0.0701 1.7198
33.0000 16.4802 5.4697 0.9109 0.5300 691.5158 1.4997 8.5184 1.1094 0.0776 1.7198
36.0000 20.4550 5.4697 5.8145 3.3395 725.3916 1.4997 8.9413 1.1294 0.0812 1.7198
39.0000 23.9365 5.4797 11.7270 3.4196 727.0842 1.5097 8.9657 1.1494 0.0812 1.7198
42.0000 26.7255 5.4798 16.8567 3.4497 701.0670 1.5197 8.6477 1.1594 0.0782 1.7198
45.0000 28.6900 5.4897 20.9607 3.4697 652.5934 1.5198 8.0528 1.1694 0.0726 1.7298
48.0000 29.7948 5.4898 23.8809 3.4798 588.3984 1.5297 7.2595 1.1794 0.0654 1.7298
51.0000 29.9259 5.4998 25.6020 3.4898 512.7955 1.5297 6.3351 1.1894 0.0569 1.7298
54.0000 29.2144 5.4998 26.1073 3.4898 434.1900 1.5298 5.3641 1.1895 0.0482 1.7398
57.0000 27.5863 5.4998 25.4898 3.4998 353.9045 1.5298 4.3781 1.1895 0.0393 1.7298
60.0000 25.3026 5.5098 23.9176 3.4998 278.8523 1.5398 3.4538 1.1995 0.0309 1.7398
63.0000 22.4395 5.5098 21.5219 3.5097 211.4754 1.5397 2.6194 1.1995 0.0234 1.7298
66.0000 19.0521 5.5098 18.5408 3.5098 151.7748 1.5298 1.8822 1.2095 0.0168 1.7298
69.0000 15.5017 5.5098 15.2285 3.5098 102.9711 1.5398 1.2731 1.2295 0.0114 1.7199
72.0000 12.0073 5.5098 11.7902 3.5098 65.4468 1.5398 0.8164 1.2695 0.0071 1.6999
