# ['lat', 'u_a', 'u_p', 'v_a', 'v_p', 'geopt_a', 'geopt_p', 'temp_a', 'temp_p', 'dr_rho_a', 'dr_rho_p']
-87.0000 0.0092 17.0464 0.0132 10.6464 0.2798 9.8465 0.0008 13.9062 0.0000 9.5566
-84.0000 0.0214 18.0664 0.0283 11.4464 0.1550 18.7663 0.0033 14.7662 0.0000 21.4754
-81.0000 0.0385 18.7864 0.0461 12.1064 0.3117 17.8364 0.0083 15.4462 0.0000 21.4946
-78.0000 0.0620 19.2364 0.0673 12.6164 0.6644 18.6264 0.0164 15.9462 0.0001 21.9249
-75.0000 0.0936 19.4764 0.0920 13.0064 1.1740 19.0164 0.0287 16.2962 0.0001 22.2649
-72.0000 0.1365 19.5463 0.1206 13.2564 1.9101 19.2863 0.0462 16.4862 0.0002 22.4950
-69.0000 0.1966 19.4664 0.1539 13.3864 2.9357 19.4163 0.0710 16.5562 0.0003 22.6250
-66.0000 0.2848 19.3263 0.1937 13.4264 4.3678 19.4363 0.1065 16.5162 0.0005 22.6850
-63.0000 0.4142 19.1963 0.2423 13.3964 6.3910 19.3963 0.1580 16.4462 0.0008 22.6949
-60.0000 0.5981 19.1263 0.3024 13.3464 9.2442 19.3363 0.2312 16.3962 0.0011 22.6849
-57.0000 0.8461 19.1063 0.3749 13.2965 13.1636 19.2963 0.3313 16.3661 0.0016 22.6749
-54.0000 1.1682 19.1063 0.4599 13.2565 18.3894 19.2763 0.4635 16.3561 0.0022 22.6548
-51.0000 1.5762 19.0962 0.5550 13.2365 25.1379 19.2563 0.6335 16.3361 0.0030 22.6348
-48.0000 2.0883 19.0562 0.6570 13.2066 33.6454 19.2263 0.8484 16.3060 0.0041 22.6148
-45.0000 2.7351 19.0062 0.7639 13.1667 44.2833 19.1963 1.1185 16.2560 0.0053 22.5848
-42.0000 3.5405 18.9562 0.8741 13.1167 57.3949 19.1563 1.4523 16.2160 0.0069 22.5548
-39.0000 4.5054 18.9262 0.9840 13.0668 73.1735 19.1263 1.8531 16.1860 0.0089 22.5248
-36.0000 5.6242 18.8962 1.0868 13.0169 91.6450 19.0963 2.3205 16.1560 0.0111 22.4948
-33.0000 6.9025 18.8662 1.1750 12.9571 112.7855 19.0563 2.8545 16.1160 0.0137 22.4548
-30.0000 8.3346 18.8262 1.2424 12.9072 136.4218 19.0263 3.4507 16.0860 0.0165 22.4248
-27.0000 9.8933 18.7962 1.2822 12.8473 162.2105 18.9963 4.0991 16.0560 0.0196 22.3848
-24.0000 11.5343 18.7662 1.2890 12.7875 189.4508 18.9663 4.7831 16.0360 0.0229 22.3548
-21.0000 13.2082 18.7363 1.2571 12.7376 217.2921 18.9463 5.4783 16.0060 0.0263 22.3248
-18.0000 14.8552 18.7163 1.1837 12.6877 244.8120 18.9263 6.1652 15.9860 0.0296 22.3048
-15.0000 16.4110 18.6963 1.0677 12.6379 270.8713 18.9063 6.8135 15.9760 0.0327 22.2748
-12.0000 17.8046 18.6763 0.9113 12.5980 294.3970 18.8863 7.3932 15.9561 0.0355 22.2548
-9.0000 18.9700 18.6564 0.7189 12.5681 313.9093 18.8763 7.8795 15.9461 0.0378 22.2349
-6.0000 19.8500 18.6464 0.4968 12.5482 328.7558 18.8663 8.2449 15.9361 0.0396 22.2249
-3.0000 20.3967 18.6464 0.2539 12.5282 337.8265 18.8563 8.4730 15.9361 0.0407 22.2149
0.0000 20.5809 18.6364 0.0000 17.4217 341.1294 18.8563 8.5499 15.9361 0.0410 22.2149
3.0000 20.3967 18.6464 0.2539 0.5282 337.8265 18.8563 8.4730 15.9361 0.0407 22.2149
6.0000 19.8500 18.6464 0.4968 0.5482 328.7558 18.8663 8.2449 15.9361 0.0396 22.2249
9.0000 18.9700 18.6564 0.7189 0.5681 313.9093 18.8763 7.8795 15.9461 0.0378 22.2349
12.0000 17.8046 18.6763 0.9113 0.5980 294.3970 18.8863 7.3932 15.9561 0.0355 22.2548
15.0000 16.4110 18.6963 1.0677 0.6379 270.8713 18.9063 6.8135 15.9760 0.0327 22.2748
18.0000 14.8552 18.7163 1.1837 0.6877 244.8120 18.9263 6.1652 15.9860 0.0296 22.3048
21.0000 13.2082 18.7363 1.2571 0.7376 217.2921 18.9463 5.4783 16.0060 0.0263 22.3248
24.0000 11.5343 18.7662 1.2890 0.7875 189.4508 18.9663 4.7831 16.0360 0.0229 22.3548
27.0000 9.8933 18.7962 1.2822 0.8473 162.2105 18.9963 4.0991 16.0560 0.0196 22.3848
30.0000 8.3346 18.8262 1.2424 0.9072 136.4218 19.0263 3.4507 16.0860 0.0165 22.4248
33.0000 6.9025 18.8662 1.1750 0.9571 112.7855 19.0563 2.8545 16.1160 0.0137 22.4548
36.0000 5.6242 18.8962 1.0868 1.0169 91.6450 19.0963 2.3205 16.1560 0.0111 22.4948
39.0000 4.5054 18.9262 0.9840 1.0668 73.1735 19.1263 1.8531 16.1860 0.0089 22.5248
42.0000 3.5405 18.9562 0.8741 1.1167 57.3949 19.1563 1.4523 16.2160 0.0069 22.5548
45.0000 2.7351 19.0062 0.7639 1.1667 44.2833 19.1963 1.1185 16.2560 0.0053 22.5848
48.0000 2.0883 19.0562 0.6570 1.2066 33.6454 19.2263 0.8484 16.3060 0.0041 22.6148
51.0000 1.5762 19.0962 0.5550 1.2365 25.1379 19.2563 0.6335 16.3361 0.0030 22.6348
54.0000 1.1682 19.1063 0.4599 1.2565 18.3894 19.2763 0.4635 16.3561 0.0022 22.6548
57.0000 0.8461 19.1063 0.3749 1.2965 13.1636 19.2963 0.3313 16.3661 0.0016 22.6749
60.0000 0.5981 19.1263 0.3024 1.3464 9.2442 19.3363 0.2312 16.3962 0.0011 22.6849
63.0000 0.4142 19.1963 0.2423 1.3964 6.3910 19.3963 0.1580 16.4462 0.0008 22.6949
66.0000 0.2848 19.3263 0.1937 1.4264 4.3678 19.4363 0.1065 16.5162 0.0005 22.6850
69.0000 0.1966 19.4664 0.1539 1.3864 2.9357 19.4163 0.0710 16.5562 0.0003 22.6250
72.0000 0.1365 19.5463 0.1206 1.2564 1.9101 19.2863 0.0462 16.4862 0.0002 22.4950
75.0000 0.0936 19.4764 0.0920 1.0064 1.1740 19.0164 0.0287 16.2962 0.0001 22.2649
78.0000 0.0620 19.2364 0.0673 0.6164 0.6644 18.6264 0.0164 15.9462 0.0001 21.9249
81.0000 0.0385 18.7864 0.0461 0.1064 0.3117 17.8364 0.0083 15.4462 0.0000 21.4946
84.0000 0.0214 18.0664 0.0283 23.4464 0.1550 18.7663 0.0033 14.7662 0.0000 21.4754
87.0000 0.0092 17.0464 0.0132 22.6464 0.2798 9.8465 0.0008 13.9062 0.0000 9.5566
