# ['lat', 'u_a', 'u_p', 'v_a', 'v_p', 'geopt_a', 'geopt_p', 'temp_a', 'temp_p', 'dr_rho_a', 'dr_rho_p']
-87.0000 5.3445 8.3692 5.3326 11.4292 513.4056 8.5748 11.6629 7.0002 0.0666 10.0829
-84.0000 10.6713 8.3592 10.6903 11.4251 513.4056 8.5648 11.6527 6.9902 0.0666 10.0688
-81.0000 15.9329 8.3492 16.0682 11.4151 512.1916 8.5548 11.6259 6.9742 0.0666 10.0529
-78.0000 21.0909 8.3392 21.4704 11.4051 509.2431 8.5288 11.5577 6.9442 0.0663 10.0329
-75.0000 26.0677 8.3233 26.8638 11.3892 502.9167 8.4988 11.4176 6.9083 0.0658 9.9970
-72.0000 30.7614 8.3033 32.1960 11.3733 491.3746 8.4629 11.1568 6.8623 0.0646 9.9670
-69.0000 35.0433 8.2833 37.3562 11.3533 472.5451 8.4229 10.7250 6.8123 0.0625 9.9211
-66.0000 38.7451 8.2573 42.1944 11.3292 444.0430 8.3729 10.0678 6.7464 0.0591 9.8711
-63.0000 41.6729 8.2373 46.5172 11.3033 403.6856 8.3070 9.1412 6.6704 0.0541 9.8051
-60.0000 43.6141 8.2014 50.0762 11.2733 349.6556 8.2311 7.8968 6.5685 0.0474 9.7151
-57.0000 44.3761 8.1673 52.6015 11.2333 280.8473 8.1151 6.3247 6.4226 0.0386 9.5933
-54.0000 43.7868 8.1273 53.8003 11.1933 197.8092 7.9192 4.4453 6.1647 0.0279 9.3873
-51.0000 41.7395 8.0773 53.3873 11.1473 105.4734 7.3895 2.4307 5.4949 0.0159 8.8736
-48.0000 38.2277 8.0273 51.1334 11.0933 56.2802 4.6842 1.6280 2.9809 0.0082 6.6285
-45.0000 33.3429 7.9673 46.8870 11.0333 145.7367 3.0011 3.5759 1.4804 0.0185 4.6614
-42.0000 27.3294 7.8933 40.6287 10.9533 256.9510 2.6370 6.0186 1.0704 0.0333 4.1992
-39.0000 20.5485 7.7873 32.5130 10.8492 361.4293 2.4670 8.3008 0.8704 0.0475 3.9892
-36.0000 13.4887 7.6233 22.8985 10.6792 447.6001 2.3570 10.1482 0.7404 0.0594 3.8551
-33.0000 6.7872 7.2314 12.5079 10.2714 505.4528 2.2770 11.3452 0.6404 0.0677 3.7551
-30.0000 2.3723 5.0147 4.9291 8.0969 526.5878 2.2070 11.7090 0.5504 0.0710 3.6651
-27.0000 5.3347 2.6755 11.7488 5.7755 505.3166 2.1370 11.1362 0.4664 0.0686 3.5811
-24.0000 8.5445 2.2651 20.9411 5.3451 439.8793 2.0670 9.6033 0.3764 0.0601 3.4911
-21.0000 10.2188 2.1011 28.4429 5.1711 333.2715 1.9770 7.1977 0.2664 0.0460 3.3851
-18.0000 10.3138 2.0070 33.3097 5.0770 193.8208 1.8211 4.1224 0.0504 0.0274 3.1951
-15.0000 9.0721 1.9429 35.0204 5.0070 42.3202 0.5983 0.9779 10.4432 0.0071 2.0423
-12.0000 6.9356 1.9029 33.3509 4.9529 139.5304 8.4611 3.2133 6.8745 0.0182 9.9833
-9.0000 4.4447 1.8788 28.4222 4.9170 291.9337 8.2170 6.4709 6.5864 0.0389 9.6811
-6.0000 2.1619 1.8829 20.6872 4.8929 416.1443 8.1470 9.1204 6.4964 0.0559 9.5811
-3.0000 0.5747 2.0388 10.8893 4.8788 497.0627 8.1170 10.8436 6.4623 0.0670 9.5470
0.0000 0.0703 4.7648 0.0000 2.3595 525.1492 8.1070 11.4387 6.4483 0.0709 9.5311
3.0000 0.5747 2.0388 10.8893 10.8788 497.0627 8.1170 10.8436 6.4623 0.0670 9.5470
6.0000 2.1619 1.8829 20.6872 10.8929 416.1443 8.1470 9.1204 6.4964 0.0559 9.5811
9.0000 4.4447 1.8788 28.4222 10.9170 291.9337 8.2170 6.4709 6.5864 0.0389 9.6811
12.0000 6.9356 1.9029 33.3509 10.9529 139.5304 8.4611 3.2133 6.8745 0.0182 9.9833
15.0000 9.0721 1.9429 35.0204 11.0070 42.3202 0.5983 0.9779 10.4432 0.0071 2.0423
18.0000 10.3138 2.0070 33.3097 11.0770 193.8208 1.8211 4.1224 0.0504 0.0274 3.1951
21.0000 10.2188 2.1011 28.4429 11.1711 333.2715 1.9770 7.1977 0.2664 0.0460 3.3851
24.0000 8.5445 2.2651 20.9411 11.3451 439.8793 2.0670 9.6033 0.3764 0.0601 3.4911
27.0000 5.3347 2.6755 11.7488 11.7755 505.3166 2.1370 11.1362 0.4664 0.0686 3.5811
30.0000 2.3723 5.0147 4.9291 2.0969 526.5878 2.2070 11.7090 0.5504 0.0710 3.6651
33.0000 6.7872 7.2314 12.5079 4.2714 505.4528 2.2770 11.3452 0.6404 0.0677 3.7551
36.0000 13.4887 7.6233 22.8985 4.6792 447.6001 2.3570 10.1482 0.7404 0.0594 3.8551
39.0000 20.5485 7.7873 32.5130 4.8492 361.4293 2.4670 8.3008 0.8704 0.0475 3.9892
42.0000 27.3294 7.8933 40.6287 4.9533 256.9510 2.6370 6.0186 1.0704 0.0333 4.1992
45.0000 33.3429 7.9673 46.8870 5.0333 145.7367 3.0011 3.5759 1.4804 0.0185 4.6614
48.0000 38.2277 8.0273 51.1334 5.0933 56.2802 4.6842 1.6280 2.9809 0.0082 6.6285
51.0000 41.7395 8.0773 53.3873 5.1473 105.4734 7.3895 2.4307 5.4949 0.0159 8.8736
54.0000 43.7868 8.1273 53.8003 5.1933 197.8092 7.9192 4.4453 6.1647 0.0279 9.3873
57.0000 44.3761 8.1673 52.6015 5.2333 280.8473 8.1151 6.3247 6.4226 0.0386 9.5933
60.0000 43.6141 8.2014 50.0762 5.2733 349.6556 8.2311 7.8968 6.5685 0.0474 9.7151
63.0000 41.6729 8.2373 46.5172 5.3033 403.6856 8.3070 9.1412 6.6704 0.0541 9.8051
66.0000 38.7451 8.2573 42.1944 5.3292 444.0430 8.3729 10.0678 6.7464 0.0591 9.8711
69.0000 35.0433 8.2833 37.3562 5.3533 472.5451 8.4229 10.7250 6.8123 0.0625 9.9211
72.0000 30.7614 8.3033 32.1960 5.3733 491.3746 8.4629 11.1568 6.8623 0.0646 9.9670
75.0000 26.0677 8.3233 26.8638 5.3892 502.9167 8.4988 11.4176 6.9083 0.0658 9.9970
78.0000 21.0909 8.3392 21.4704 5.4051 509.2431 8.5288 11.5577 6.9442 0.0663 10.0329
81.0000 15.9329 8.3492 16.0682 5.4151 512.1916 8.5548 11.6259 6.9742 0.0666 10.0529
84.0000 10.6713 8.3592 10.6903 5.4251 513.4056 8.5648 11.6527 6.9902 0.0666 10.0688
87.0000 5.3445 8.3692 5.3326 5.4292 513.4056 8.5748 11.6629 7.0002 0.0666 10.0829
