# ['lat', 'u_a', 'u_p', 'v_a', 'v_p', 'geopt_a', 'geopt_p', 'temp_a', 'temp_p', 'dr_rho_a', 'dr_rho_p']
-87.0000 8.8598 8.2255 8.4431 5.2455 122.7184 8.3296 0.9604 7.3140 0.0172 8.6250
-84.0000 9.1301 8.0796 7.7298 5.2155 171.0048 8.1755 1.8547 7.1981 0.0218 8.6127
-81.0000 10.9605 7.9696 6.8142 5.1755 267.9082 8.0796 2.9490 7.0981 0.0340 8.5227
-78.0000 12.8656 8.0996 5.6269 5.1855 370.8128 8.1255 4.0306 7.1981 0.0468 8.5486
-75.0000 13.8348 8.0896 3.9006 5.2755 447.7794 8.1296 4.8510 7.1821 0.0568 8.5627
-72.0000 16.4010 8.0396 1.7511 5.5991 545.3056 8.1155 5.9231 7.1621 0.0692 8.5486
-69.0000 18.7973 8.0537 1.0526 10.0618 629.0320 8.1255 6.8598 7.1721 0.0797 8.5586
-66.0000 21.5165 8.0437 3.9693 10.7877 713.9725 8.1196 7.7883 7.1662 0.0904 8.5486
-63.0000 24.3546 8.0396 7.3700 10.9037 791.3551 8.1196 8.6529 7.1662 0.1001 8.5486
-60.0000 27.2394 8.0396 11.1517 10.9537 861.0811 8.1196 9.4275 7.1662 0.1089 8.5486
-57.0000 30.0369 8.0337 15.2600 10.9837 919.3746 8.1155 10.0777 7.1662 0.1162 8.5486
-54.0000 32.6039 8.0337 19.6196 10.9977 963.2578 8.1155 10.5654 7.1662 0.1216 8.5486
-51.0000 34.8133 8.0337 24.1392 11.0137 989.1833 8.1096 10.8493 7.1703 0.1248 8.5446
-48.0000 36.4886 8.0396 28.6912 11.0237 993.6313 8.1096 10.8902 7.1762 0.1253 8.5446
-45.0000 37.4815 8.0396 33.1379 11.0337 973.5392 8.1096 10.6554 7.1862 0.1227 8.5386
-42.0000 37.6792 8.0396 37.2943 11.0337 926.3902 8.1155 10.1152 7.1921 0.1166 8.5346
-39.0000 36.9666 8.0396 40.9927 11.0437 850.4799 8.1155 9.2571 7.2081 0.1070 8.5246
-36.0000 35.2863 8.0455 44.0356 11.0496 745.6009 8.1155 8.0807 7.2281 0.0936 8.5205
-33.0000 32.6427 8.0455 46.2512 11.0596 612.7486 8.1214 6.6056 7.2540 0.0768 8.5105
-30.0000 29.1023 8.0555 47.4745 11.0655 454.9267 8.1214 4.8673 7.3058 0.0568 8.4964
-27.0000 24.7699 8.0614 47.5752 11.0755 276.5750 8.1332 2.9231 7.4036 0.0343 8.4641
-24.0000 19.8465 8.0673 46.4633 11.0814 84.0522 8.1923 0.8734 7.9205 0.0100 8.3132
-21.0000 14.5667 8.0732 44.1072 11.0914 115.5847 2.0623 1.3800 0.7933 0.0151 2.6555
-18.0000 9.1934 8.0850 40.5308 11.0973 313.3226 2.0977 3.4798 1.0785 0.0399 2.5668
-15.0000 4.0100 8.1027 35.7830 11.1073 500.4499 2.1096 5.4758 1.1662 0.0632 2.5386
-12.0000 0.7027 1.9381 29.9938 11.1132 668.0883 2.1155 7.2600 1.2081 0.0841 2.5246
-9.0000 4.6673 2.0696 23.3188 11.1232 808.2893 2.1214 8.7490 1.2381 0.1015 2.5205
-6.0000 7.6743 2.0814 15.9416 11.1291 913.7573 2.1214 9.8687 1.2540 0.1146 2.5205
-3.0000 9.5502 2.0914 8.0945 11.1291 979.2639 2.1214 10.5631 1.2640 0.1227 2.5164
0.0000 10.1870 2.0914 0.0000 5.1195 1001.4982 2.1214 10.7981 1.2699 0.1255 2.5164
3.0000 9.5502 2.0914 8.0945 5.1291 979.2639 2.1214 10.5631 1.2640 0.1227 2.5164
6.0000 7.6743 2.0814 15.9416 5.1291 913.7573 2.1214 9.8687 1.2540 0.1146 2.5205
9.0000 4.6673 2.0696 23.3188 5.1232 808.2893 2.1214 8.7490 1.2381 0.1015 2.5205
12.0000 0.7027 1.9381 29.9938 5.1132 668.0883 2.1155 7.2600 1.2081 0.0841 2.5246
15.0000 4.0100 8.1027 35.7830 5.1073 500.4499 2.1096 5.4758 1.1662 0.0632 2.5386
18.0000 9.1934 8.0850 40.5308 5.0973 313.3226 2.0977 3.4798 1.0785 0.0399 2.5668
21.0000 14.5667 8.0732 44.1072 5.0914 115.5847 2.0623 1.3800 0.7933 0.0151 2.6555
24.0000 19.8465 8.0673 46.4633 5.0814 84.0522 8.1923 0.8734 7.9205 0.0100 8.3132
27.0000 24.7699 8.0614 47.5752 5.0755 276.5750 8.1332 2.9231 7.4036 0.0343 8.4641
30.0000 29.1023 8.0555 47.4745 5.0655 454.9267 8.1214 4.8673 7.3058 0.0568 8.4964
33.0000 32.6427 8.0455 46.2512 5.0596 612.7486 8.1214 6.6056 7.2540 0.0768 8.5105
36.0000 35.2863 8.0455 44.0356 5.0496 745.6009 8.1155 8.0807 7.2281 0.0936 8.5205
39.0000 36.9666 8.0396 40.9927 5.0437 850.4799 8.1155 9.2571 7.2081 0.1070 8.5246
42.0000 37.6792 8.0396 37.2943 5.0337 926.3902 8.1155 10.1152 7.1921 0.1166 8.5346
45.0000 37.4815 8.0396 33.1379 5.0337 973.5392 8.1096 10.6554 7.1862 0.1227 8.5386
48.0000 36.4886 8.0396 28.6912 5.0237 993.6313 8.1096 10.8902 7.1762 0.1253 8.5446
51.0000 34.8133 8.0337 24.1392 5.0137 989.1833 8.1096 10.8493 7.1703 0.1248 8.5446
54.0000 32.6039 8.0337 19.6196 4.9977 963.2578 8.1155 10.5654 7.1662 0.1216 8.5486
57.0000 30.0369 8.0337 15.2600 4.9837 919.4278 8.1155 10.0777 7.1662 0.1162 8.5486
60.0000 27.2394 8.0396 11.1517 4.9537 861.0811 8.1196 9.4275 7.1662 0.1089 8.5486
63.0000 24.3546 8.0396 7.3700 4.9037 791.3551 8.1196 8.6529 7.1662 0.1001 8.5486
66.0000 21.5165 8.0437 3.9693 4.7877 713.9725 8.1196 7.7883 7.1662 0.0904 8.5486
69.0000 18.7973 8.0537 1.0526 4.0618 629.0320 8.1255 6.8598 7.1721 0.0797 8.5586
72.0000 16.4010 8.0396 1.7511 11.5991 545.3056 8.1155 5.9231 7.1621 0.0692 8.5486
75.0000 13.8348 8.0896 3.9006 11.2755 447.7794 8.1296 4.8510 7.1821 0.0568 8.5627
