# ['lat', 'u_a', 'u_p', 'v_a', 'v_p', 'geopt_a', 'geopt_p', 'temp_a', 'temp_p', 'dr_rho_a', 'dr_rho_p']
-87.0000 0.0128 19.7629 0.0192 13.4168 0.4050 13.5729 0.0019 14.8707 0.0001 13.3568
-84.0000 0.0265 20.9089 0.0365 14.2229 0.1293 22.0629 0.0071 15.7847 0.0000 1.8250
-81.0000 0.0440 21.9589 0.0523 15.0468 0.3440 20.2789 0.0156 16.7226 0.0001 1.7451
-78.0000 0.0685 22.7689 0.0675 15.8408 0.6839 21.6449 0.0281 17.5926 0.0001 2.4011
-75.0000 0.1033 23.2289 0.0827 16.5248 1.1520 22.4749 0.0459 18.2526 0.0002 3.0230
-72.0000 0.1540 23.2709 0.0983 17.0088 1.8136 23.0589 0.0714 18.5907 0.0004 3.4010
-69.0000 0.2365 22.9709 0.1149 17.2628 2.7665 23.2949 0.1100 18.5828 0.0006 3.5090
-66.0000 0.3816 22.5569 0.1337 17.2967 4.2322 23.2249 0.1734 18.3548 0.0010 3.4130
-63.0000 0.6282 22.2429 0.1552 17.2467 6.6381 22.9849 0.2786 18.1008 0.0016 3.2230
-60.0000 1.0020 22.0550 0.1757 17.2607 10.5075 22.7669 0.4399 17.9168 0.0026 3.0230
-57.0000 1.5173 21.8650 0.1851 17.5104 16.1466 22.5890 0.6655 17.7329 0.0039 2.7990
-54.0000 2.2280 21.6010 0.1728 18.2885 23.9614 22.3750 0.9769 17.4929 0.0058 2.5390
-51.0000 3.2233 21.3210 0.1568 20.4930 34.7538 22.1310 1.4075 17.2329 0.0084 2.2690
-48.0000 4.5629 21.0610 0.2474 23.5734 49.2658 21.8930 1.9822 16.9868 0.0118 2.0130
-45.0000 6.2805 20.8210 0.5305 1.0210 67.9885 21.6630 2.7143 16.7568 0.0162 1.7630
-42.0000 8.4097 20.5910 1.0234 1.5123 91.2411 21.4330 3.6170 16.5248 0.0217 1.5170
-39.0000 10.9562 20.3650 1.7712 1.6787 119.0502 21.2190 4.6878 16.3088 0.0282 1.2810
-36.0000 13.8683 20.1590 2.8285 1.7148 150.8613 21.0130 5.9020 16.1067 0.0356 1.0650
-33.0000 17.0268 19.9690 4.2510 1.6929 185.3437 20.8230 7.2057 15.9207 0.0435 0.8650
-30.0000 20.2322 19.7969 6.0768 1.6389 220.3748 20.6530 8.5181 15.7487 0.0515 0.6790
-27.0000 23.2219 19.6369 8.3184 1.5749 253.1227 20.4930 9.7311 15.5966 0.0589 0.5069
-24.0000 25.6906 19.5009 10.9500 1.5109 280.1663 20.3530 10.7156 15.4606 0.0650 0.3569
-21.0000 27.2868 19.3749 13.8994 1.4449 297.6821 20.2270 11.3318 15.3385 0.0688 0.2209
