# ['lat', 'u_a', 'u_p', 'v_a', 'v_p', 'geopt_a', 'geopt_p', 'temp_a', 'temp_p', 'dr_rho_a', 'dr_rho_p']
-87.0000 0.1563 4.1558 0.3592 6.8858 6.1075 8.8460 0.0118 1.3658 0.0011 8.7661
-84.0000 0.2483 5.3761 0.5786 7.4758 1.4398 2.0362 0.0437 1.6757 0.0000 4.1960
-81.0000 0.4735 6.4064 0.8287 8.2459 0.8054 0.1144 0.0924 2.0257 0.0004 8.5459
-78.0000 0.8952 6.6364 1.3157 8.8561 0.4573 6.0932 0.1456 2.5256 0.0008 8.3455
-75.0000 1.7804 6.5660 2.1689 9.1460 1.0113 0.1276 0.1645 2.0764 0.0008 8.4361
-72.0000 2.8044 6.2660 3.4412 9.1860 2.4200 3.1861 0.1977 2.8957 0.0006 8.7053
-69.0000 5.3632 5.8761 5.3605 9.1160 2.9905 11.1167 0.1895 8.2773 0.0011 1.3370
-66.0000 8.6627 6.0660 7.9985 9.0660 11.0987 0.8564 0.5871 10.5667 0.0030 3.3565
-63.0000 11.3114 6.0760 11.1724 9.0260 15.3642 1.3364 0.7496 10.9165 0.0041 3.6364
-60.0000 14.7469 5.9759 14.6818 8.9859 24.1283 0.9362 1.1779 10.4365 0.0066 3.1763
-57.0000 18.5394 5.9459 18.2723 8.9359 41.5144 0.8062 1.9638 10.3265 0.0110 3.0262
-54.0000 21.7132 5.9159 21.5363 8.8959 62.4729 0.7461 2.8574 10.2664 0.0161 2.9261
-51.0000 24.1056 5.8759 23.9585 8.8459 88.6607 0.6161 3.9514 10.1564 0.0223 2.7761
-48.0000 25.5319 5.8359 25.0506 8.7858 121.3826 0.5060 5.2384 10.0763 0.0296 2.6460
-45.0000 25.4064 5.8058 24.3728 8.7158 155.6209 0.4260 6.5091 10.0063 0.0370 2.5459
-42.0000 23.5196 5.7658 21.6152 8.6258 186.5688 0.3360 7.6247 9.9363 0.0435 2.4359
-39.0000 20.1144 5.7158 16.7827 8.4857 210.9612 0.2559 8.4165 9.8663 0.0481 2.3359
-36.0000 15.3858 5.6758 10.3128 8.1757 221.3896 0.1759 8.6288 9.8062 0.0494 2.2358
-33.0000 9.8110 5.5858 3.9569 6.7358 211.9419 0.0859 8.0953 9.7262 0.0465 2.1258
-30.0000 4.1490 5.3057 6.9825 3.7361 180.3151 11.9758 6.7430 9.6262 0.0389 1.9957
-27.0000 1.5541 1.0862 13.3792 3.1859 126.3386 11.7958 4.6123 9.4661 0.0267 1.7857
-24.0000 5.4523 0.1159 17.9063 3.0059 56.9005 11.2158 1.9811 8.8861 0.0117 1.1456
-21.0000 8.1335 0.0059 19.4167 2.8958 41.4568 7.4362 1.5543 4.9663 0.0094 9.3860
-18.0000 9.3122 11.9959 17.4810 2.8158 113.3940 6.5060 4.1822 4.1462 0.0244 8.4959
-15.0000 9.1651 0.0159 12.3504 2.7058 173.8458 6.3059 6.3074 3.9662 0.0368 8.2858
-12.0000 8.0055 0.0559 4.9818 2.4057 205.7236 6.2259 7.3876 3.8862 0.0431 8.1957
-9.0000 6.2280 0.1159 3.6855 9.4360 201.2008 6.1659 7.1780 3.8461 0.0419 8.1357
-6.0000 4.1919 0.1659 11.1518 9.0159 159.8561 6.1359 5.6761 3.8161 0.0332 8.1057
-3.0000 2.0975 0.2059 16.4215 8.9359 88.4621 6.1259 3.1291 3.8061 0.0183 8.0857
0.0000 0.0000 1.6568 18.3112 8.9258 0.0000 6.9765 0.0000 3.9676 0.0000 8.5172
3.0000 2.0975 6.2059 16.4215 8.9359 88.4621 0.1259 3.1291 9.8061 0.0183 2.0857
6.0000 4.1919 6.1659 11.1518 9.0159 159.8561 0.1359 5.6761 9.8161 0.0332 2.1057
9.0000 6.2280 6.1159 3.6855 9.4360 201.2008 0.1659 7.1780 9.8461 0.0419 2.1357
