# ['lat', 'u_a', 'u_p', 'v_a', 'v_p', 'geopt_a', 'geopt_p', 'temp_a', 'temp_p', 'dr_rho_a', 'dr_rho_p']
-87.0000 0.2568 3.3721 0.1892 6.2756 16.6687 3.5250 0.0042 6.4663 0.0029 3.5133
-84.0000 1.2951 3.4386 1.1570 6.4204 4.2509 9.5150 0.0173 7.6687 0.0007 9.7291
-81.0000 3.0978 3.4486 2.8912 6.4404 0.7223 2.4739 0.0491 8.0613 0.0004 2.1880
-78.0000 5.5844 3.4668 5.3476 6.4486 1.7706 10.3925 0.1178 8.6443 0.0005 1.6950
-75.0000 8.6644 3.4786 8.4621 6.4386 4.9412 11.3908 0.2563 9.0381 0.0014 1.8179
-72.0000 12.2240 3.4186 12.1388 6.4104 8.5551 11.2126 0.3792 8.7545 0.0022 1.3843
-69.0000 16.3570 3.3786 16.2569 6.3786 15.6091 10.9026 0.6752 8.4681 0.0039 1.0579
-66.0000 20.6288 3.3386 20.6218 6.3386 26.4798 10.6861 1.0975 8.3099 0.0063 0.8315
-63.0000 24.8237 3.2986 24.9438 6.2904 42.1682 10.4961 1.6868 8.1599 0.0096 0.6233
-60.0000 28.6003 3.2504 28.8872 6.2404 63.6235 10.3179 2.4692 8.0217 0.0140 0.4250
-57.0000 31.5645 3.2086 32.0113 6.1804 91.5146 10.1597 3.4606 7.8935 0.0196 0.2486
-54.0000 33.3716 3.1604 33.8645 6.1204 125.3792 10.0115 4.6352 7.7735 0.0261 0.0904
-51.0000 33.7186 3.1104 34.0154 6.0504 164.3946 9.8815 5.9457 7.6735 0.0335 11.9421
-48.0000 32.3389 3.0604 32.1331 5.9704 204.8203 9.7633 7.2709 7.5754 0.0409 11.8139
-45.0000 29.1915 3.0004 28.0436 5.8604 242.6009 9.6550 8.4691 7.4854 0.0477 11.6939
-42.0000 24.4641 2.9304 21.8678 5.6921 272.0404 9.5550 9.3527 7.3972 0.0526 11.5756
-39.0000 18.4773 2.8321 14.1627 5.3521 286.3050 9.4550 9.7165 7.3172 0.0546 11.4591
