# ['lat', 'u_a', 'u_p', 'v_a', 'v_p', 'geopt_a', 'geopt_p', 'temp_a', 'temp_p', 'dr_rho_a', 'dr_rho_p']
-87.0000 19.7926 2.8659 19.7260 11.8618 170.6911 2.7963 0.1790 4.5886 0.0293 2.7586
-84.0000 21.0704 2.8864 19.9754 11.8700 419.2124 2.8882 0.6520 1.9792 0.0704 2.9200
-81.0000 20.2038 2.8841 19.7874 11.8700 616.4054 2.8741 0.6647 2.8046 0.1045 2.8841
-78.0000 20.8987 2.8700 19.5855 11.8659 809.3668 2.8700 0.8402 2.7409 0.1374 2.8741
-75.0000 22.5488 2.8682 19.5777 11.8600 1045.4774 2.8741 1.2191 2.4636 0.1769 2.8841
-72.0000 21.8342 2.9041 19.3893 11.8659 1218.4179 2.8800 1.2514 2.8082 0.2069 2.8800
-69.0000 23.6287 2.8541 19.2045 11.8600 1455.2669 2.8700 1.5698 2.6018 0.2468 2.8741
-66.0000 24.1193 2.8900 19.1091 11.8600 1649.5847 2.8800 1.6988 2.7582 0.2801 2.8800
-63.0000 25.1472 2.8659 19.0076 11.8641 1867.4020 2.8700 1.9026 2.7223 0.3173 2.8741
-60.0000 26.1511 2.8718 18.9677 11.8664 2077.8332 2.8700 2.0847 2.7400 0.3531 2.8741
-57.0000 27.2026 2.8636 18.9701 11.8786 2291.3780 2.8700 2.2680 2.6964 0.3897 2.8741
-54.0000 28.3476 2.8654 18.9928 11.8909 2505.6818 2.8700 2.4626 2.6073 0.4264 2.8800
-51.0000 29.6011 2.8614 18.9973 11.9114 2720.5038 2.8741 2.6729 2.4609 0.4631 2.8841
-48.0000 31.0016 2.8473 18.9213 11.9377 2935.6848 2.8741 2.9176 2.2529 0.4998 2.8841
-45.0000 32.5854 2.8373 18.6883 11.9841 3150.2068 2.8741 3.2192 1.9988 0.5364 2.8941
-42.0000 34.3719 2.8273 18.2110 0.0464 3362.8242 2.8782 3.5952 1.7455 0.5728 2.9041
-39.0000 36.3682 2.8054 17.4369 0.1505 3572.5554 2.8841 4.0357 1.5191 0.6088 2.9141
-36.0000 38.5439 2.7895 16.3500 0.3023 3772.7229 2.8882 4.5092 1.3500 0.6435 2.9282
-33.0000 40.8236 2.7718 15.0429 0.5237 3965.9314 2.8982 4.9558 1.2268 0.6767 2.9382
-30.0000 43.0911 2.7641 13.7299 0.8486 4145.2580 2.9082 5.3031 1.1617 0.7076 2.9523
-27.0000 45.2048 2.7623 12.7218 1.2654 4310.6665 2.9223 5.4841 1.1694 0.7357 2.9682
-24.0000 47.0687 2.7705 12.2804 1.7409 4455.2340 2.9382 5.4565 1.2678 0.7600 2.9782
-21.0000 48.5372 2.7946 12.3779 2.2014 4576.8340 2.9582 5.2463 1.5100 0.7800 2.9882
-18.0000 49.5735 2.8246 12.6755 2.5946 4678.3100 2.9782 5.0016 2.0034 0.7957 2.9982
-15.0000 50.1989 2.8705 12.6753 2.8859 4757.4536 3.0041 5.0578 2.7459 0.8072 3.0100
-12.0000 50.4832 2.9264 11.9410 3.0909 4817.1886 3.0259 5.5930 3.3542 0.8151 3.0200
-9.0000 50.5510 2.9841 10.2277 3.2317 4859.5237 3.0459 6.3693 3.7145 0.8200 3.0259
-6.0000 50.5009 3.0300 7.5092 3.3221 4887.9588 3.0618 7.1218 3.9142 0.8224 3.0259
-3.0000 50.4440 3.0618 3.9801 3.3685 4905.9348 3.0718 7.6566 4.0223 0.8235 3.0318
0.0000 50.4153 3.0718 0.0000 6.4151 4909.4348 3.0777 7.8502 4.0523 0.8240 3.0318
3.0000 50.4440 3.0618 3.9801 9.3685 4905.9348 3.0718 7.6566 4.0223 0.8235 3.0318
6.0000 50.5009 3.0300 7.5092 9.3221 4887.9588 3.0618 7.1218 3.9142 0.8224 3.0259
9.0000 50.5510 2.9841 10.2277 9.2317 4859.5237 3.0459 6.3693 3.7145 0.8200 3.0259
12.0000 50.4832 2.9264 11.9410 9.0909 4817.1886 3.0259 5.5930 3.3542 0.8151 3.0200
15.0000 50.1989 2.8705 12.6753 8.8859 4757.4536 3.0041 5.0578 2.7459 0.8072 3.0100
18.0000 49.5735 2.8246 12.6755 8.5946 4678.3100 2.9782 5.0016 2.0034 0.7957 2.9982
21.0000 48.5372 2.7946 12.3779 8.2014 4576.8340 2.9582 5.2463 1.5100 0.7800 2.9882
24.0000 47.0687 2.7705 12.2804 7.7409 4455.2340 2.9382 5.4565 1.2678 0.7600 2.9782
27.0000 45.2048 2.7623 12.7218 7.2654 4310.6665 2.9223 5.4841 1.1694 0.7357 2.9682
30.0000 43.0911 2.7641 13.7299 6.8486 4145.2580 2.9082 5.3031 1.1617 0.7076 2.9523
33.0000 40.8236 2.7718 15.0429 6.5237 3965.9314 2.8982 4.9558 1.2268 0.6767 2.9382
36.0000 38.5439 2.7895 16.3500 6.3023 3772.7229 2.8882 4.5092 1.3500 0.6435 2.9282
39.0000 36.3682 2.8054 17.4369 6.1505 3572.5554 2.8841 4.0357 1.5191 0.6088 2.9141
42.0000 34.3719 2.8273 18.2110 6.0464 3362.8242 2.8782 3.5952 1.7455 0.5728 2.9041
45.0000 32.5854 2.8373 18.6883 5.9841 3150.2068 2.8741 3.2192 1.9988 0.5364 2.8941
48.0000 31.0016 2.8473 18.9213 5.9377 2935.6848 2.8741 2.9176 2.2529 0.4998 2.8841
51.0000 29.6011 2.8614 18.9973 5.9114 2720.5038 2.8741 2.6729 2.4609 0.4631 2.8841
