# ['lat', 'u_a', 'u_p', 'v_a', 'v_p', 'geopt_a', 'geopt_p', 'temp_a', 'temp_p', 'dr_rho_a', 'dr_rho_p']
-87.0000 0.0143 15.3755 0.0206 8.9795 0.4306 8.2392 0.0011 11.9322 0.0001 7.9751
-84.0000 0.0333 16.4014 0.0440 9.7695 0.2404 17.0695 0.0047 12.7881 0.0000 19.5073
-81.0000 0.0598 17.1214 0.0718 10.4295 0.4872 16.1555 0.0116 13.4800 0.0001 19.3347
-78.0000 0.0960 17.5714 0.1046 10.9455 1.0325 16.9455 0.0228 13.9960 0.0001 19.8469
-75.0000 0.1447 17.8114 0.1431 11.3255 1.8197 17.3355 0.0397 14.3478 0.0002 20.1969
-72.0000 0.2109 17.8614 0.1878 11.5814 2.9574 17.5955 0.0640 14.5478 0.0004 20.4251
-69.0000 0.3040 17.7855 0.2399 11.7155 4.5454 17.7255 0.0982 14.6138 0.0006 20.5492
-66.0000 0.4399 17.6355 0.3023 11.7614 6.7647 17.7514 0.1468 14.5838 0.0009 20.5914
-63.0000 0.6395 17.5055 0.3787 11.7414 9.8950 17.7055 0.2167 14.5078 0.0013 20.5855
-60.0000 0.9232 17.4236 0.4729 11.6973 14.3046 17.6514 0.3162 14.4360 0.0019 20.5595
-57.0000 1.3063 17.3936 0.5867 11.6632 20.3659 17.6055 0.4524 14.3900 0.0027 20.5336
-54.0000 1.8028 17.3777 0.7192 11.6392 28.4217 17.5755 0.6322 14.3641 0.0037 20.5036
-51.0000 2.4326 17.3518 0.8672 11.6351 38.8433 17.5495 0.8629 14.3281 0.0051 20.4777
-48.0000 3.2264 17.3058 1.0257 11.6310 51.9918 17.5195 1.1543 14.2822 0.0069 20.4418
-45.0000 4.2297 17.2458 1.1914 11.6169 68.4169 17.4836 1.5202 14.2203 0.0091 20.4058
-42.0000 5.4787 17.1899 1.3612 11.6047 88.6612 17.4377 1.9730 14.1684 0.0118 20.3658
-39.0000 6.9777 17.1540 1.5284 11.5925 112.9940 17.3977 2.5178 14.1284 0.0151 20.3299
-36.0000 8.7243 17.1140 1.6837 11.5902 141.4889 17.3677 3.1527 14.0825 0.0189 20.2940
-33.0000 10.7231 17.0840 1.8156 11.5880 174.1228 17.3277 3.8809 14.0465 0.0233 20.2599
-30.0000 12.9639 17.0540 1.9139 11.5917 210.6252 17.2977 4.6984 14.0165 0.0282 20.2299
-27.0000 15.4138 17.0240 1.9697 11.6012 250.3948 17.2677 5.5892 13.9865 0.0336 20.2058
-24.0000 18.0012 17.0040 1.9744 11.6149 292.6137 17.2477 6.5315 13.9606 0.0392 20.1818
-21.0000 20.6470 16.9840 1.9208 11.6286 335.6771 17.2177 7.4994 13.9406 0.0449 20.1577
-18.0000 23.2623 16.9699 1.8045 11.6481 378.2987 17.1977 8.4564 13.9265 0.0506 20.1377
-15.0000 25.7433 16.9599 1.6250 11.6618 418.7800 17.1877 9.3629 13.9165 0.0560 20.1236
