# ['lat', 'u_a', 'u_p', 'v_a', 'v_p', 'geopt_a', 'geopt_p', 'temp_a', 'temp_p', 'dr_rho_a', 'dr_rho_p']
-87.0000 0.9249 2.9722 1.3377 5.6970 63.3580 1.0830 0.0250 3.3129 0.0111 1.0630
-84.0000 4.0656 1.9490 3.6647 4.4893 11.2069 4.9703 0.3031 3.3598 0.0021 6.0168
-81.0000 10.3737 1.9997 8.7869 4.1934 20.8784 5.4200 1.0072 4.6610 0.0033 7.7393
-78.0000 16.0036 2.0531 14.8272 4.0671 57.1529 6.1434 1.6612 5.3209 0.0063 7.5500
-75.0000 22.1774 1.9927 21.1875 3.9767 96.0417 6.1327 2.4646 5.3127 0.0104 7.3149
-72.0000 28.5469 1.9445 27.1919 3.9045 162.7504 6.1086 3.6597 5.2565 0.0182 7.0804
-69.0000 33.4926 1.8663 32.0851 3.8463 233.3578 5.9704 4.7561 5.1122 0.0267 6.8159
-66.0000 38.4513 1.8482 35.4548 3.8082 332.5489 5.9563 6.3269 5.0800 0.0390 6.7259
-63.0000 40.8887 1.8241 36.8906 3.7900 422.6452 5.9022 7.6016 5.0178 0.0501 6.6118
-60.0000 42.0911 1.8300 36.1085 3.7859 523.7487 5.8882 8.9553 5.0056 0.0631 6.5518
-57.0000 40.9562 1.8359 33.0792 3.8177 604.7803 5.8641 10.0080 4.9975 0.0728 6.4977
-54.0000 38.4963 1.8618 28.0200 3.8736 678.7362 5.8741 10.8712 5.0175 0.0819 6.4736
-51.0000 34.0518 1.9077 21.3246 3.9714 716.0076 5.8859 11.2913 5.0593 0.0856 6.4655
-48.0000 28.6497 1.9536 13.5127 4.1432 729.6478 5.9118 11.3290 5.1093 0.0863 6.4614
-45.0000 22.2247 2.0196 5.6437 4.7296 699.8254 5.9418 10.8335 5.1753 0.0815 6.4832
-42.0000 15.4290 2.0955 5.5568 7.0697 633.8242 5.9836 9.8099 5.2612 0.0723 6.5009
-39.0000 8.6753 2.2491 12.8495 7.6463 528.4038 6.0296 8.2318 5.3571 0.0588 6.5368
-36.0000 2.7069 2.8868 19.4684 7.8241 389.0171 6.0955 6.1551 5.4931 0.0416 6.5805
-33.0000 3.8325 5.5049 24.2479 7.9259 224.0929 6.2173 3.7307 5.7308 0.0220 6.6700
-30.0000 8.0462 5.8441 26.6002 7.9977 54.5939 6.9850 1.5005 6.6671 0.0028 0.1386
-27.0000 11.1420 5.9518 26.2214 0.0596 145.7801 1.7445 2.3771 0.6581 0.0198 2.4100
-24.0000 12.9618 6.0136 23.1430 0.1114 307.3262 1.9459 4.6483 1.0916 0.0378 2.4973
-21.0000 13.5893 6.0555 17.7354 0.1832 438.3661 2.0177 6.5639 1.2493 0.0518 2.5291
-18.0000 13.1874 6.0855 10.6744 0.2968 524.2650 2.0636 7.8192 1.3512 0.0605 2.5509
-15.0000 11.9704 6.1114 3.0502 0.8341 556.2728 2.0955 8.2774 1.4231 0.0631 2.5627
-12.0000 10.1561 6.1214 5.5804 3.8045 531.4567 2.1214 7.9016 1.4790 0.0595 2.5746
-9.0000 7.9205 6.1314 12.5195 4.0396 452.9796 2.1373 6.7359 1.5249 0.0502 2.5805
-6.0000 5.4109 6.1373 18.0383 4.1114 329.3247 2.1573 4.8995 1.5549 0.0362 2.5864
-3.0000 2.7423 6.1373 21.5560 4.1432 173.1383 2.1632 2.5774 1.5749 0.0189 2.5923
0.0000 0.0000 7.5781 22.7593 4.1532 0.0004 3.5322 0.0000 2.1849 0.0000 4.4781
3.0000 2.7423 2.1373 21.5560 4.1432 173.1383 6.1632 2.5774 5.5749 0.0189 6.5923
6.0000 5.4109 2.1373 18.0383 4.1114 329.3247 6.1573 4.8995 5.5549 0.0362 6.5864
9.0000 7.9205 2.1314 12.5195 4.0396 452.9796 6.1373 6.7359 5.5249 0.0502 6.5805
12.0000 10.1561 2.1214 5.5804 3.8045 531.4567 6.1214 7.9016 5.4790 0.0595 6.5746
15.0000 11.9704 2.1114 3.0502 0.8341 556.2728 6.0955 8.2774 5.4231 0.0631 6.5627
18.0000 13.1874 2.0855 10.6744 0.2968 524.2650 6.0636 7.8192 5.3512 0.0605 6.5509
21.0000 13.5893 2.0555 17.7354 0.1832 438.3661 6.0177 6.5639 5.2493 0.0518 6.5291
24.0000 12.9618 2.0136 23.1430 0.1114 307.3262 5.9459 4.6483 5.0916 0.0378 6.4973
27.0000 11.1420 1.9518 26.2214 0.0596 145.7801 5.7445 2.3771 4.6581 0.0198 6.4100
30.0000 8.0462 1.8441 26.6002 7.9977 54.5939 2.9850 1.5005 2.6671 0.0028 4.1386
33.0000 3.8325 1.5049 24.2479 7.9259 224.0929 2.2173 3.7307 1.7308 0.0220 2.6700
36.0000 2.7069 6.8868 19.4684 7.8241 389.0171 2.0955 6.1551 1.4931 0.0416 2.5805
39.0000 8.6753 6.2491 12.8495 7.6463 528.4038 2.0296 8.2318 1.3571 0.0588 2.5368
42.0000 15.4290 6.0955 5.5568 7.0697 633.8242 1.9836 9.8099 1.2612 0.0723 2.5009
45.0000 22.2247 6.0196 5.6437 4.7296 699.8254 1.9418 10.8335 1.1753 0.0815 2.4832
48.0000 28.6497 5.9536 13.5127 4.1432 729.6478 1.9118 11.3290 1.1093 0.0863 2.4614
51.0000 34.0518 5.9077 21.3246 3.9714 716.0076 1.8859 11.2913 1.0593 0.0856 2.4655
54.0000 38.4963 5.8618 28.0200 3.8736 678.7362 1.8741 10.8712 1.0175 0.0819 2.4736
57.0000 40.9562 5.8359 33.0792 3.8177 604.7803 1.8641 10.0080 0.9975 0.0728 2.4977
60.0000 42.0911 5.8300 36.1085 3.7859 523.7487 1.8882 8.9553 1.0056 0.0631 2.5518
63.0000 40.8887 5.8241 36.8906 3.7900 422.6452 1.9022 7.6016 1.0178 0.0501 2.6118
66.0000 38.4513 5.8482 35.4548 3.8082 332.5489 1.9563 6.3269 1.0800 0.0390 2.7259
69.0000 33.4926 5.8663 32.0851 3.8463 233.3578 1.9704 4.7561 1.1122 0.0267 2.8159
72.0000 28.5469 5.9445 27.1919 3.9045 162.7504 2.1086 3.6597 1.2565 0.0182 3.0804
75.0000 22.1774 5.9927 21.1875 3.9767 96.0417 2.1327 2.4646 1.3127 0.0104 3.3149
78.0000 16.0036 6.0531 14.8272 4.0671 57.1529 2.1434 1.6612 1.3209 0.0063 3.5500
81.0000 10.3737 5.9997 8.7869 4.1934 20.8784 1.4200 1.0072 0.6610 0.0033 3.7393
84.0000 4.0656 5.9490 3.6647 4.4893 11.2069 0.9703 0.3031 7.3598 0.0021 2.0168
87.0000 0.9249 6.9722 1.3377 5.6970 63.3580 5.0830 0.0250 7.3129 0.0111 5.0630
