# ['lat', 'u_a', 'u_p', 'v_a', 'v_p', 'geopt_a', 'geopt_p', 'temp_a', 'temp_p', 'dr_rho_a', 'dr_rho_p']
-87.0000 13.0689 2.7996 12.6898 11.8196 159.4892 2.8096 0.8700 1.9289 0.0236 2.9796
-84.0000 13.3628 2.7395 12.0316 11.8197 257.5066 2.7896 1.7398 1.8288 0.0367 3.0297
-81.0000 14.8113 2.6594 11.0875 11.8198 395.3992 2.7496 2.7353 1.7588 0.0563 2.9996
-78.0000 16.4826 2.6694 9.8873 11.8599 528.4089 2.7496 3.5897 1.8088 0.0752 2.9797
-75.0000 18.3949 2.6794 8.4012 11.9502 669.9386 2.7696 4.4914 1.8188 0.0957 2.9997
-72.0000 19.7343 2.6293 6.4805 0.1306 783.5125 2.7596 5.2398 1.8089 0.1120 2.9797
-69.0000 22.7070 2.5992 4.3879 0.5112 929.0635 2.7596 6.1401 1.8289 0.1328 2.9797
-66.0000 24.8676 2.5892 2.6629 1.6208 1044.4064 2.7596 6.8189 1.8489 0.1496 2.9697
-63.0000 27.4763 2.5592 3.0810 3.6179 1169.0420 2.7596 7.5234 1.8690 0.1676 2.9597
-60.0000 29.9621 2.5492 5.5011 4.5076 1281.3746 2.7597 8.1118 1.9090 0.1839 2.9498
-57.0000 32.3078 2.5492 8.4746 4.8379 1385.8021 2.7597 8.6073 1.9591 0.1991 2.9398
-54.0000 34.4056 2.5493 11.6174 5.0182 1478.7293 2.7697 9.0023 2.0191 0.2125 2.9398
-51.0000 36.1564 2.5593 14.7759 5.1285 1556.9512 2.7797 9.2890 2.0892 0.2240 2.9298
-48.0000 37.4882 2.5694 17.8647 5.2187 1618.8703 2.7898 9.4442 2.1792 0.2331 2.9199
-45.0000 38.3318 2.5894 20.8226 5.2989 1662.9841 2.7998 9.4910 2.2693 0.2397 2.9099
-42.0000 38.6583 2.6195 23.5946 5.3690 1686.9869 2.8099 9.3984 2.3694 0.2436 2.8999
-39.0000 38.4416 2.6495 26.1496 5.4492 1689.3841 2.8299 9.1896 2.4894 0.2445 2.8900
-36.0000 37.6826 2.6796 28.4796 5.5193 1669.1731 2.8399 8.8415 2.5995 0.2423 2.8900
-33.0000 36.3973 2.7197 30.5634 5.5895 1626.6512 2.8599 8.3771 2.7195 0.2371 2.8800
-30.0000 34.6096 2.7598 32.4059 5.6595 1560.8184 2.8700 7.7811 2.8496 0.2289 2.8800
-27.0000 32.3556 2.7899 33.9851 5.7196 1473.2802 2.8900 7.0821 2.9698 0.2175 2.8701
-24.0000 29.6762 2.8299 35.2998 5.7698 1364.9336 2.9001 6.2987 3.0999 0.2030 2.8701
-21.0000 26.6257 2.8500 36.3440 5.8199 1237.0820 2.9101 5.4604 3.2300 0.1856 2.8601
-18.0000 23.2652 2.8800 37.1249 5.8599 1091.5325 2.9201 4.6004 3.3702 0.1653 2.8601
-15.0000 19.6637 2.9001 37.6575 5.8900 931.2933 2.9301 3.7488 3.5004 0.1424 2.8501
-12.0000 15.8854 2.9101 37.9971 5.9101 759.5065 2.9302 2.9267 3.6206 0.1171 2.8401
-9.0000 11.9912 2.9202 38.1657 5.9201 577.7265 2.9402 2.1447 3.7407 0.0897 2.8401
-6.0000 8.0200 2.9302 38.2415 5.9302 388.9110 2.9402 1.4044 3.8307 0.0608 2.8301
-3.0000 4.0192 2.9302 38.2648 5.9302 195.5395 2.9402 0.6938 3.8908 0.0307 2.8301
0.0000 0.0000 6.9793 38.2715 5.9302 0.0001 6.9696 0.0000 4.6606 0.0000 7.3899
3.0000 4.0192 8.9302 38.2648 5.9302 195.5395 8.9402 0.6938 9.8908 0.0307 8.8301
6.0000 8.0200 8.9302 38.2415 5.9302 388.9110 8.9402 1.4044 9.8307 0.0608 8.8301
9.0000 11.9912 8.9202 38.1657 5.9201 577.7265 8.9402 2.1447 9.7407 0.0897 8.8401
12.0000 15.8854 8.9101 37.9971 5.9101 759.5065 8.9302 2.9267 9.6206 0.1171 8.8401
15.0000 19.6637 8.9001 37.6575 5.8900 931.2933 8.9301 3.7488 9.5004 0.1424 8.8501
18.0000 23.2652 8.8800 37.1249 5.8599 1091.5325 8.9201 4.6004 9.3702 0.1653 8.8601
21.0000 26.6257 8.8500 36.3440 5.8199 1237.0820 8.9101 5.4604 9.2300 0.1856 8.8601
24.0000 29.6762 8.8299 35.2998 5.7698 1364.9336 8.9001 6.2987 9.0999 0.2030 8.8701
27.0000 32.3556 8.7899 33.9851 5.7196 1473.2802 8.8900 7.0821 8.9698 0.2175 8.8701
30.0000 34.6096 8.7598 32.4059 5.6595 1560.8184 8.8700 7.7811 8.8496 0.2289 8.8800
33.0000 36.3973 8.7197 30.5634 5.5895 1626.6512 8.8599 8.3771 8.7195 0.2371 8.8800
36.0000 37.6826 8.6796 28.4796 5.5193 1669.1731 8.8399 8.8415 8.5995 0.2423 8.8900
39.0000 38.4416 8.6495 26.1496 5.4492 1689.3841 8.8299 9.1896 8.4894 0.2445 8.8900
42.0000 38.6583 8.6195 23.5946 5.3690 1686.9869 8.8099 9.3984 8.3694 0.2436 8.8999
45.0000 38.3318 8.5894 20.8226 5.2989 1662.9841 8.7998 9.4910 8.2693 0.2397 8.9099
48.0000 37.4882 8.5694 17.8647 5.2187 1618.8703 8.7898 9.4442 8.1792 0.2331 8.9199
51.0000 36.1564 8.5593 14.7759 5.1285 1556.9512 8.7797 9.2890 8.0892 0.2240 8.9298
54.0000 34.4056 8.5493 11.6174 5.0182 1478.7293 8.7697 9.0023 8.0191 0.2125 8.9398
57.0000 32.3078 8.5492 8.4746 4.8379 1385.8021 8.7597 8.6073 7.9591 0.1991 8.9398
60.0000 29.9621 8.5492 5.5011 4.5076 1281.3746 8.7597 8.1118 7.9090 0.1839 8.9498
63.0000 27.4763 8.5592 3.0810 3.6179 1169.0420 8.7596 7.5234 7.8690 0.1676 8.9597
66.0000 24.8676 8.5892 2.6629 1.6208 1044.4064 8.7596 6.8189 7.8489 0.1496 8.9697
69.0000 22.7070 8.5992 4.3879 0.5112 929.0635 8.7596 6.1401 7.8289 0.1328 8.9797
72.0000 19.7343 8.6293 6.4805 0.1306 783.5125 8.7596 5.2398 7.8089 0.1120 8.9797
75.0000 18.3949 8.6794 8.4012 11.9502 669.9386 8.7696 4.4914 7.8188 0.0957 8.9997
78.0000 16.4826 8.6694 9.8873 11.8599 528.4089 8.7496 3.5897 7.8088 0.0752 8.9797
81.0000 14.8113 8.6594 11.0875 11.8198 395.3992 8.7496 2.7353 7.7588 0.0563 8.9996
84.0000 13.3628 8.7395 12.0316 11.8197 257.5066 8.7896 1.7398 7.8288 0.0367 9.0297
87.0000 13.0689 8.7996 12.6898 11.8196 159.4892 8.8096 0.8700 7.9289 0.0236 8.9796
