# ['lat', 'u_a', 'u_p', 'v_a', 'v_p', 'geopt_a', 'geopt_p', 'temp_a', 'temp_p', 'dr_rho_a', 'dr_rho_p']
-87.0000 0.0389 2.3397 0.0459 11.1298 1.1810 9.2294 0.0010 1.5296 0.0002 9.1894
-84.0000 0.1306 2.6297 0.1411 11.4797 1.1247 2.5798 0.0071 1.8890 0.0002 2.7399
-81.0000 0.2776 2.7396 0.2847 11.6397 2.6874 2.6197 0.0226 2.0388 0.0004 2.8199
-78.0000 0.4812 2.7596 0.4713 11.7097 6.3622 2.7097 0.0487 2.0891 0.0009 2.8898
-75.0000 0.7571 2.7496 0.6981 11.7398 12.0656 2.7397 0.0932 2.1191 0.0016 2.9198
-72.0000 1.1224 2.7196 0.9638 11.7498 20.5590 2.7397 0.1569 2.1191 0.0028 2.9298
-69.0000 1.6046 2.6896 1.2696 11.7398 32.4905 2.7297 0.2463 2.0992 0.0044 2.9198
-66.0000 2.2250 2.6896 1.6168 11.7399 48.8356 2.7197 0.3712 2.0892 0.0066 2.9098
-63.0000 2.9582 2.6996 1.9951 11.7499 69.8146 2.7297 0.5255 2.1192 0.0095 2.8998
-60.0000 3.8307 2.6896 2.3921 11.7699 95.9903 2.7297 0.7147 2.1193 0.0131 2.8998
-57.0000 4.8713 2.6896 2.7991 11.7800 127.9484 2.7297 0.9491 2.1393 0.0174 2.8998
-54.0000 6.0866 2.6796 3.2083 11.8000 166.2125 2.7297 1.2261 2.1493 0.0226 2.8898
-51.0000 7.4954 2.6797 3.6154 11.8200 211.1097 2.7298 1.5512 2.1694 0.0287 2.8898
-48.0000 9.0835 2.6797 4.0081 11.8500 262.7592 2.7298 1.9249 2.1994 0.0358 2.8898
-45.0000 10.8418 2.6897 4.3753 11.8700 320.8123 2.7398 2.3484 2.2194 0.0436 2.8798
-42.0000 12.7836 2.6897 4.7016 11.9000 385.5081 2.7398 2.8238 2.2494 0.0524 2.8799
-39.0000 14.8964 2.6997 4.9793 11.9200 456.1766 2.7498 3.3469 2.2794 0.0619 2.8799
-36.0000 17.1523 2.6998 5.1906 11.9400 531.9382 2.7498 3.9130 2.2994 0.0720 2.8799
-33.0000 19.5183 2.7098 5.3211 11.9500 611.8910 2.7598 4.5146 2.3294 0.0827 2.8799
-30.0000 21.9624 2.7198 5.3553 11.9599 694.6162 2.7598 5.1416 2.3494 0.0937 2.8799
