# MLT(line2), Mlat(lines 3-21), EFlux(lines 22-40), AveE(lines 41-59)
0.125   0.375   0.625   0.875   1.125   1.375   1.625   1.875   2.125   2.375   2.625   2.875   3.125   3.375   3.625   3.875   4.125   4.375   4.625   4.875   5.125   5.375   5.625   5.875   6.125   6.375   6.625   6.875   7.125   7.375   7.625   7.875   8.125   8.375   8.625   8.875   9.125   9.375   9.625   9.875   10.125  10.375  10.625  10.875  11.125  11.375  11.625  11.875  12.125  12.375  12.625  12.875  13.125  13.375  13.625  13.875  14.125  14.375  14.625  14.875  15.125  15.375  15.625  15.875  16.125  16.375  16.625  16.875  17.125  17.375  17.625  17.875  18.125  18.375  18.625  18.875  19.125  19.375  19.625  19.875  20.125  20.375  20.625  20.875  21.125  21.375  21.625  21.875  22.125  22.375  22.625  22.875  23.125  23.375  23.625  23.875  
63.67  63.73  63.68  63.77  63.89  63.98  64.09  64.29  64.35  64.47  64.64  64.84  64.99  65.18  65.40  65.64  65.83  66.08  66.35  66.62  66.99  67.27  67.55  67.93  68.37  68.57  68.92  69.31  69.70  70.21  70.66  71.18  71.56  72.22  72.61  73.04  73.35  73.76  74.47  74.75  75.24    nan    nan    nan    nan    nan    nan    nan    nan    nan    nan    nan    nan  75.96  75.80  75.50  75.01  74.86  74.51  74.36  74.06  73.79  73.51  73.25  72.90  72.58  72.30  71.87  71.44  71.01  70.67  70.28  69.84  69.28  69.00  68.53  68.17  67.75  67.42  67.13  66.77  66.45  66.05  65.71  65.41  65.12  64.84  64.65  64.37  64.27  64.18  64.02  63.92  63.82  63.75  63.67  
64.12  64.07  64.08  64.22  64.28  64.34  64.40  64.59  64.71  64.78  64.99  65.16  65.32  65.49  65.70  65.93  66.12  66.36  66.65  66.89  67.22  67.56  67.82  68.17  68.60  68.90  69.28  69.59  70.00  70.49  70.98  71.39  71.84  72.42  72.92  73.42  73.51  74.02  74.60  74.93  75.32    nan    nan    nan    nan    nan    nan    nan    nan    nan    nan    nan    nan  75.99  75.87  75.60  75.13  74.89  74.63  74.53  74.21  73.96  73.64  73.36  73.10  72.80  72.51  72.10  71.77  71.38  70.93  70.53  70.08  69.72  69.34  69.00  68.63  68.22  67.89  67.63  67.22  66.85  66.50  66.21  65.87  65.57  65.30  65.08  64.86  64.67  64.57  64.38  64.35  64.22  64.16  64.10  
64.53  64.39  64.41  64.47  64.56  64.63  64.67  64.80  64.96  65.04  65.23  65.45  65.49  65.72  65.90  66.16  66.38  66.57  66.84  67.10  67.43  67.77  68.04  68.39  68.82  69.12  69.50  69.86  70.28  70.74  71.18  71.68  72.10  72.65  73.05  73.50  73.79  74.08  74.78  75.08  75.43    nan    nan    nan    nan    nan    nan    nan    nan    nan    nan    nan    nan  76.04  75.89  75.69  75.19  74.94  74.73  74.54  74.36  74.02  73.82  73.51  73.20  72.96  72.66  72.29  71.92  71.60  71.13  70.75  70.31  69.96  69.63  69.23  68.93  68.55  68.20  67.93  67.57  67.25  66.91  66.64  66.20  65.96  65.69  65.37  65.26  65.04  64.90  64.74  64.68  64.54  64.47  64.35  
64.77  64.66  64.67  64.73  64.77  64.81  64.87  65.07  65.15  65.25  65.40  65.63  65.78  65.89  66.12  66.31  66.60  66.77  67.05  67.25  67.59  67.93  68.24  68.59  69.03  69.23  69.68  70.07  70.50  70.95  71.38  71.79  72.33  72.83  73.23  73.65  73.82  74.20  74.78  75.19  75.68    nan    nan    nan    nan    nan    nan    nan    nan    nan    nan    nan    nan  76.20  75.99  75.70  75.19  75.04  74.80  74.68  74.37  74.17  73.92  73.58  73.29  73.08  72.79  72.44  72.13  71.74  71.34  70.96  70.53  70.16  69.85  69.50  69.21  68.79  68.58  68.22  67.87  67.53  67.24  66.98  66.52  66.28  66.00  65.71  65.63  65.26  65.19  65.03  64.95  64.76  64.73  64.74  
65.00  64.90  64.92  64.94  64.98  65.01  65.08  65.20  65.34  65.43  65.59  65.79  65.93  66.07  66.27  66.49  66.72  66.91  67.26  67.40  67.73  68.11  68.35  68.80  69.07  69.43  69.86  70.24  70.70  71.13  71.59  71.98  72.48  73.01  73.32  73.73  73.98  74.33  74.89  75.21  75.78    nan    nan    nan    nan    nan    nan    nan    nan    nan    nan    nan    nan  76.25  76.09  75.77  75.25  75.04  74.82  74.69  74.38  74.27  74.00  73.74  73.39  73.17  72.92  72.56  72.19  71.86  71.48  71.18  70.74  70.26  70.03  69.71  69.39  68.99  68.79  68.50  68.13  67.82  67.55  67.28  66.82  66.57  66.31  65.98  65.93  65.55  65.50  65.31  65.19  65.01  65.09  64.98  
65.22  65.12  65.11  65.16  65.23  65.19  65.25  65.39  65.53  65.61  65.74  65.95  66.10  66.25  66.47  66.65  66.88  67.09  67.39  67.59  67.90  68.21  68.55  68.84  69.27  69.63  70.08  70.39  70.82  71.32  71.78  72.25  72.66  73.19  73.43  73.81  74.13  74.39  74.91  75.26  75.81    nan    nan    nan    nan    nan    nan    nan    nan    nan    nan    nan    nan  76.27  76.16  75.80  75.31  75.07  74.90  74.70  74.52  74.31  74.05  73.76  73.49  73.28  73.05  72.72  72.34  71.96  71.57  71.19  70.94  70.47  70.17  69.87  69.56  69.24  68.91  68.71  68.36  68.04  67.84  67.58  67.13  66.84  66.59  66.28  66.14  65.86  65.79  65.57  65.50  65.25  65.33  65.20  
65.44  65.36  65.28  65.33  65.40  65.42  65.40  65.56  65.67  65.74  65.90  66.10  66.25  66.38  66.62  66.76  67.01  67.21  67.54  67.74  68.07  68.40  68.75  69.05  69.48  69.83  70.22  70.60  71.03  71.52  71.96  72.38  72.85  73.32  73.57  73.96  74.27  74.56  74.99  75.32  75.93    nan    nan    nan    nan    nan    nan    nan    nan    nan    nan    nan    nan  76.33  76.16  75.88  75.36  75.12  74.94  74.84  74.54  74.44  74.13  73.86  73.59  73.37  73.13  72.78  72.46  72.07  71.75  71.40  70.97  70.62  70.32  70.08  69.75  69.42  69.11  69.00  68.57  68.31  68.08  67.77  67.31  67.08  66.85  66.58  66.45  66.21  66.07  65.84  65.75  65.49  65.57  65.43  
65.67  65.58  65.50  65.54  65.54  65.61  65.59  65.75  65.82  65.88  66.05  66.26  66.42  66.56  66.78  66.95  67.18  67.40  67.67  67.89  68.18  68.55  68.92  69.07  69.69  70.00  70.44  70.77  71.20  71.68  72.08  72.57  72.97  73.45  73.75  74.04  74.29  74.68  75.04  75.38  75.93    nan    nan    nan    nan    nan    nan    nan    nan    nan    nan    nan    nan  76.41  76.19  75.90  75.43  75.17  74.97  74.86  74.67  74.48  74.18  73.93  73.69  73.45  73.21  72.87  72.56  72.22  71.81  71.61  71.18  70.81  70.46  70.14  69.91  69.56  69.31  69.11  68.81  68.53  68.29  67.93  67.61  67.33  67.07  66.85  66.64  66.43  66.33  66.20  66.01  65.78  65.81  65.65  
65.89  65.82  65.72  65.76  65.74  65.74  65.77  65.86  65.96  66.04  66.22  66.41  66.55  66.68  66.91  67.07  67.31  67.50  67.82  68.01  68.38  68.73  69.11  69.28  69.72  70.11  70.59  70.98  71.41  71.89  72.26  72.77  73.13  73.58  73.85  74.27  74.44  74.82  75.04  75.47  76.07    nan    nan    nan    nan    nan    nan    nan    nan    nan    nan    nan    nan  76.41  76.23  75.99  75.47  75.25  75.08  74.86  74.69  74.50  74.25  74.00  73.69  73.49  73.28  72.94  72.62  72.33  71.97  71.63  71.19  70.91  70.60  70.35  70.05  69.74  69.50  69.31  69.00  68.75  68.49  68.22  67.90  67.55  67.35  67.08  66.92  66.72  66.54  66.48  66.27  66.10  66.03  65.88  
66.11  66.05  65.90  65.98  65.89  65.95  65.97  66.05  66.13  66.19  66.33  66.56  66.72  66.87  67.04  67.23  67.48  67.69  68.01  68.17  68.50  68.86  69.21  69.51  69.94  70.31  70.77  71.20  71.61  72.04  72.47  72.97  73.32  73.70  73.94  74.29  74.58  74.85  75.09  75.51  76.13    nan    nan    nan    nan    nan    nan    nan    nan    nan    nan    nan    nan  76.45  76.28  76.00  75.47  75.30  75.11  74.99  74.70  74.58  74.31  74.07  73.79  73.59  73.36  73.01  72.73  72.43  72.03  71.83  71.41  71.06  70.75  70.56  70.24  69.94  69.70  69.50  69.25  68.94  68.74  68.40  68.08  67.84  67.59  67.38  67.14  66.93  66.78  66.77  66.53  66.40  66.28  66.12  
66.34  66.39  66.19  66.19  66.10  66.17  66.15  66.19  66.28  66.37  66.49  66.71  66.86  67.04  67.17  67.35  67.61  67.87  68.16  68.37  68.66  69.05  69.38  69.73  70.15  70.55  70.95  71.36  71.76  72.24  72.67  73.17  73.43  73.83  74.08  74.43  74.75  75.02  75.17  75.54  76.27    nan    nan    nan    nan    nan    nan    nan    nan    nan    nan    nan    nan  76.48  76.29  76.00  75.50  75.35  75.13  75.00  74.70  74.62  74.40  74.19  73.89  73.66  73.49  73.20  72.84  72.51  72.21  71.85  71.61  71.13  70.92  70.67  70.39  70.10  69.89  69.68  69.42  69.10  68.91  68.56  68.24  68.08  67.87  67.59  67.52  67.19  67.07  67.05  66.84  66.71  66.62  66.53  
