#START
 2010  1  1  0  0  0 3.93055e-03 2.37376e-03 1.28576e-03 9.13559e-04 6.58224e-04 3.75656e-04 2.53140e-04 1.97980e-04 3.96609e-04 1.20113e-04 6.90735e-03 6.66555e-03 1.35510e-04 7.89280e-05 8.07804e-05 1.54545e-04 6.22634e-05 6.40034e-05 1.09374e-04 7.04683e-05 9.41701e-05 1.07421e-04 6.15741e-05 5.46817e-05 1.53378e-05 1.16310e-05 1.27322e-05 2.21606e-05 9.77712e-06 1.92188e-05 7.74670e-05 2.78683e-05 1.33706e-05 7.64979e-05 3.37293e-05 2.65562e-05 3.54778e-05 4.90930e-05 1.48454e-05 3.19077e-05 9.63055e-05 4.04621e-05 4.86219e-04 3.07749e-04 3.07749e-04 3.45825e-04 1.01427e-04 4.71230e-05 2.32276e-04 5.29083e-04 3.99911e-05 1.00673e-04 3.10937e-05 1.48023e-05 1.63778e-05 1.67855e-05 1.05379e-06 5.26895e-07 2.63447e-07
 2010  1  1 12  0  0 3.93055e-03 2.37376e-03 1.28576e-03 9.13559e-04 6.58224e-04 3.75656e-04 2.53140e-04 1.97980e-04 3.96609e-04 1.20113e-04 6.90735e-03 6.66555e-03 1.35510e-04 7.89280e-05 8.07804e-05 1.54545e-04 6.22634e-05 6.40034e-05 1.09374e-04 7.04683e-05 9.41701e-05 1.07421e-04 6.15741e-05 5.46817e-05 1.53378e-05 1.16310e-05 1.27322e-05 2.21606e-05 9.77712e-06 1.92188e-05 7.74670e-05 2.78683e-05 1.33706e-05 7.64979e-05 3.37293e-05 2.65562e-05 3.54778e-05 4.90930e-05 1.48454e-05 3.19077e-05 9.63055e-05 4.04621e-05 4.86219e-04 3.07749e-04 3.07749e-04 3.45825e-04 1.01427e-04 4.71230e-05 2.32276e-04 5.29083e-04 3.99911e-05 1.00673e-04 3.10937e-05 1.48023e-05 1.63778e-05 1.67855e-05 1.05379e-06 5.26895e-07 2.63447e-07
 2010  1  2 12  0  0 3.92817e-03 2.37298e-03 1.28683e-03 9.14370e-04 6.58939e-04 3.75982e-04 2.53452e-04 1.98303e-04 3.97253e-04 1.20344e-04 6.89609e-03 6.65366e-03 1.35813e-04 7.91548e-05 8.10440e-05 1.55267e-04 6.25305e-05 6.43427e-05 1.09843e-04 7.08017e-05 9.45731e-05 1.07901e-04 6.17967e-05 5.48245e-05 1.53750e-05 1.16722e-05 1.27557e-05 2.22310e-05 9.80485e-06 1.92943e-05 7.78346e-05 2.80015e-05 1.34562e-05 7.67564e-05 3.39320e-05 2.65384e-05 3.57388e-05 4.93804e-05 1.48955e-05 3.23224e-05 9.80139e-05 4.12334e-05 4.91075e-04 3.09356e-04 3.09356e-04 3.50022e-04 1.02682e-04 4.82007e-05 2.37344e-04 5.36141e-04 4.04272e-05 1.02647e-04 3.21278e-05 1.54574e-05 1.79823e-05 1.88766e-05 1.15796e-06 5.78982e-07 2.89491e-07
 2010  1  3 12  0  0 3.91653e-03 2.36509e-03 1.28114e-03 9.10061e-04 6.55184e-04 3.74274e-04 2.51864e-04 1.96669e-04 3.93076e-04 1.19097e-04 6.82110e-03 6.58200e-03 1.34182e-04 7.79974e-05 7.97221e-05 1.51758e-04 6.12090e-05 6.27253e-05 1.07673e-04 6.93216e-05 9.25955e-05 1.05530e-04 6.06617e-05 5.41090e-05 1.51678e-05 1.15205e-05 1.26183e-05 2.18927e-05 9.69472e-06 1.89977e-05 7.64262e-05 2.75258e-05 1.31760e-05 7.55373e-05 3.32003e-05 2.63227e-05 3.48517e-05 4.83386e-05 1.46720e-05 3.23383e-05 9.81748e-05 4.12885e-05 4.86114e-04 3.04041e-04 3.04041e-04 3.41166e-04 9.87402e-05 4.75918e-05 2.34482e-04 5.32155e-04 4.01373e-05 1.01297e-04 3.14207e-05 1.50093e-05 1.68791e-05 1.74372e-05 1.08579e-06 5.42895e-07 2.71448e-07
 2010  1  4 12  0  0 3.91687e-03 2.36521e-03 1.28110e-03 9.10029e-04 6.55162e-04 3.74264e-04 2.51861e-04 1.96666e-04 3.93064e-04 1.19085e-04 6.82533e-03 6.58625e-03 1.34167e-04 7.79945e-05 7.97216e-05 1.51770e-04 6.12107e-05 6.27352e-05 1.07694e-04 6.93449e-05 9.26002e-05 1.05534e-04 6.06590e-05 5.39339e-05 1.51652e-05 1.13524e-05 1.26159e-05 2.17689e-05 9.57282e-06 1.87240e-05 7.53260e-05 2.69984e-05 1.28648e-05 7.44521e-05 3.23890e-05 2.63497e-05 3.38669e-05 4.71837e-05 1.44251e-05 3.28462e-05 1.00216e-04 4.22195e-05 4.84067e-04 2.98139e-04 2.98139e-04 3.30420e-04 9.43578e-05 4.63532e-05 2.28658e-04 5.24044e-04 4.01895e-05 1.02115e-04 3.18491e-05 1.52806e-05 1.75429e-05 1.83021e-05 1.12880e-06 5.64401e-07 2.82200e-07
 2010  1  5 12  0  0 3.90528e-03 2.35957e-03 1.28107e-03 9.10005e-04 6.55146e-04 3.74257e-04 2.51858e-04 1.96664e-04 3.92664e-04 1.19076e-04 6.75300e-03 6.51394e-03 1.34157e-04 7.79924e-05 7.97212e-05 1.51780e-04 6.12120e-05 6.27426e-05 1.07711e-04 6.93624e-05 9.26037e-05 1.05537e-04 6.06569e-05 5.42012e-05 1.51632e-05 1.16250e-05 1.26141e-05 2.19612e-05 9.76650e-06 1.91653e-05 7.71391e-05 2.78609e-05 1.33866e-05 7.60385e-05 3.37116e-05 2.61259e-05 3.55000e-05 4.90643e-05 1.48062e-05 3.31916e-05 1.01624e-04 4.28579e-05 4.96603e-04 3.08007e-04 3.08007e-04 3.47549e-04 1.01798e-04 4.78098e-05 2.35507e-04 5.33583e-04 4.05850e-05 1.03699e-04 3.26795e-05 1.58067e-05 1.88319e-05 1.99822e-05 1.21256e-06 6.06279e-07 3.03140e-07
 2010  1  6 12  0  0 3.91183e-03 2.36358e-03 1.28330e-03 9.11692e-04 6.56622e-04 3.74930e-04 2.52489e-04 1.97314e-04 3.94372e-04 1.19562e-04 6.79784e-03 6.55747e-03 1.34794e-04 7.84520e-05 8.02494e-05 1.53198e-04 6.17425e-05 6.34008e-05 1.08604e-04 6.99810e-05 9.34000e-05 1.06490e-04 6.11078e-05 5.43599e-05 1.52430e-05 1.15660e-05 1.26663e-05 2.20071e-05 9.72318e-06 1.90887e-05 7.69239e-05 2.76769e-05 1.32799e-05 7.58012e-05 3.34281e-05 2.62777e-05 3.51598e-05 4.86603e-05 1.47168e-05 3.34032e-05 1.02504e-04 4.32536e-05 4.96252e-04 3.05979e-04 3.05979e-04 3.44828e-04 1.00308e-04 4.79756e-05 2.36287e-04 5.34669e-04 4.08811e-05 1.05277e-04 3.35065e-05 1.63306e-05 2.01162e-05 2.16564e-05 1.29604e-06 6.48022e-07 3.24011e-07
 2010  1  7 12  0  0 3.91876e-03 2.36733e-03 1.28440e-03 9.12519e-04 6.57349e-04 3.75261e-04 2.52803e-04 1.97638e-04 3.95336e-04 1.19799e-04 6.84555e-03 6.60454e-03 1.35105e-04 7.86803e-05 8.05133e-05 1.53913e-04 6.20087e-05 6.37351e-05 1.09062e-04 7.03028e-05 9.38006e-05 1.06969e-04 6.13318e-05 5.47035e-05 1.52815e-05 1.18045e-05 1.26911e-05 2.22198e-05 9.89228e-06 1.94845e-05 7.85959e-05 2.84320e-05 1.37379e-05 7.75556e-05 3.45859e-05 2.64477e-05 3.65917e-05 5.03064e-05 1.50485e-05 3.46239e-05 1.07266e-04 4.54527e-05 5.13828e-04 3.14638e-04 3.14638e-04 3.58337e-04 1.06846e-04 4.82988e-05 2.37807e-04 5.36786e-04 4.10981e-05 1.06349e-04 3.40683e-05 1.66865e-05 2.09881e-05 2.27926e-05 1.35266e-06 6.76331e-07 3.38165e-07
 2010  1  8 12  0  0 3.94165e-03 2.37925e-03 1.28661e-03 9.14197e-04 6.58818e-04 3.75931e-04 2.53432e-04 1.98287e-04 3.97576e-04 1.20282e-04 6.99513e-03 6.75282e-03 1.35737e-04 7.91391e-05 8.10413e-05 1.55335e-04 6.25397e-05 6.43964e-05 1.09962e-04 7.09287e-05 9.45984e-05 1.07923e-04 6.17818e-05 5.47145e-05 1.53605e-05 1.16000e-05 1.27425e-05 2.21612e-05 9.74503e-06 1.91719e-05 7.74156e-05 2.77887e-05 1.33550e-05 7.66944e-05 3.35973e-05 2.69411e-05 3.53847e-05 4.88996e-05 1.47531e-05 3.45344e-05 1.06951e-04 4.53008e-05 5.06004e-04 3.07384e-04 3.07384e-04 3.47179e-04 1.01431e-04 4.80759e-05 2.36759e-04 5.35327e-04 4.09360e-05 1.05545e-04 3.36466e-05 1.64192e-05 2.03306e-05 2.19350e-05 1.30970e-06 6.54848e-07 3.27424e-07
 2010  1  9 12  0  0 3.96103e-03 2.39124e-03 1.29335e-03 9.19293e-04 6.63272e-04 3.77959e-04 2.55329e-04 2.00242e-04 4.02712e-04 1.21752e-04 7.12431e-03 6.87805e-03 1.37663e-04 8.05211e-05 8.26263e-05 1.59575e-04 6.41295e-05 6.63606e-05 1.12618e-04 7.27597e-05 9.69824e-05 1.10779e-04 6.31373e-05 5.54755e-05 1.56028e-05 1.17008e-05 1.29017e-05 2.25019e-05 9.81627e-06 1.93939e-05 7.85860e-05 2.81081e-05 1.35493e-05 7.77787e-05 3.40868e-05 2.73558e-05 3.59914e-05 4.95954e-05 1.48923e-05 3.40810e-05 1.05236e-04 4.44981e-05 5.06492e-04 3.11056e-04 3.11056e-04 3.55289e-04 1.04210e-04 4.96906e-05 2.44351e-04 5.45901e-04 4.13785e-05 1.07324e-04 3.45789e-05 1.70099e-05 2.17785e-05 2.38224e-05 1.40384e-06 7.01918e-07 3.50959e-07
