
Downloaded from OMNIWeb and processed by omniweb_read.py

No AlphaRatio was considered

#TIMEDELAY
0.0

#START
 2010 04 01 02 06 00 000    6.42    -6.07    -0.07  -401.60      9.90     -4.40    4.69    218308.0
 2010 04 01 02 07 00 000    6.14    -6.16     0.32  -417.20     46.80     22.90    3.09    154473.0
 2010 04 01 02 08 00 000    4.81    -6.64     2.30  -417.20     46.80     22.90    3.09    154473.0
 2010 04 01 02 09 00 000    5.69    -6.50    -0.63  -417.20     46.80     22.90    3.09    154473.0
 2010 04 01 02 10 00 000    5.95    -6.22    -0.55  -417.20     46.80     22.90    3.09    154473.0
 2010 04 01 02 11 00 000    5.43    -6.56    -0.67  -400.50     34.90      4.00    5.02    220275.0
 2010 04 01 02 12 00 000    6.35    -5.98    -0.45  -400.50     34.90      4.00    5.02    220275.0
 2010 04 01 02 13 00 000    5.75    -7.09    -0.70  -400.50     34.90      4.00    5.02    220275.0
 2010 04 01 02 14 00 000    5.84    -6.24    -1.54  -400.40     33.80    -18.00    5.03    210369.0
 2010 04 01 02 15 00 000    6.14    -5.73    -3.55  -401.40     34.40    -18.10    4.89    216765.0
 2010 04 01 02 16 00 000    6.11    -5.87    -2.74  -402.60     31.20    -18.50    4.36    170966.0
 2010 04 01 02 17 00 000    6.21    -6.01    -2.69  -398.80     29.30     -2.10    4.93    192653.0
 2010 04 01 02 18 00 000    6.15    -5.85    -3.33  -398.80     29.30     -2.10    4.93    192653.0
 2010 04 01 02 19 00 000    5.74    -5.08    -2.77  -403.20     36.80    -28.10    4.94    226990.0
 2010 04 01 02 20 00 000    5.46    -4.70    -1.78  -403.40     35.50    -25.00    4.75    189466.0
 2010 04 01 02 21 00 000    4.93    -4.47    -0.65  -403.60     34.50    -22.70    4.62    160960.0
 2010 04 01 02 22 00 000    4.63    -4.20     1.35  -404.20     34.50    -22.10    4.69    195738.0
 2010 04 01 02 23 00 000    4.44    -3.86     1.65  -404.20     34.50    -22.10    4.69    195738.0
 2010 04 01 02 24 00 000    2.39    -5.65    -1.54  -441.20     23.10     -9.70    6.26    246424.0
 2010 04 01 02 25 00 000    2.55    -6.03    -1.83  -427.70     40.80     -1.00    5.93    250235.0
 2010 04 01 02 26 00 000    2.89    -6.21    -0.62  -418.30     39.30      5.80    5.84    256253.0
 2010 04 01 02 27 00 000    3.63    -5.87    -1.07  -425.00      6.10      4.40    6.22    262740.0
 2010 04 01 02 28 00 000    4.02    -6.25     0.89  -414.00     33.20    -11.20    5.82    256869.0
 2010 04 01 02 29 00 000    3.71    -5.83     0.45  -406.40     38.00     16.10    6.28    281625.0
 2010 04 01 02 30 00 000    4.37    -4.93    -2.25  -396.70     29.20      0.50    5.43    200889.0
