mlt,mlat_eb,ef_eb,mlat_05,ef_05,mlat_10,ef_10,mlat_15,ef_15,mlat_20,ef_20,mlat_25,ef_25,mlat_30,ef_30,mlat_35,ef_35,mlat_40,ef_40,mlat_45,ef_45,mlat_50,ef_50,mlat_55,ef_55,mlat_60,ef_60,mlat_65,ef_65,mlat_70,ef_70,mlat_75,ef_75,mlat_80,ef_80,mlat_85,ef_85,mlat_90,ef_90,mlat_95,ef_95,mlat_pb,ef_pb
0.125,66.51390223501093,133.35291287805805,67.0251342293852,151.459294387575,67.39918019089289,168.4034307495967,67.71552959762607,185.77352117493942,67.99673486917929,205.90799526441236,68.25884174699593,221.41568412871294,68.50734071416394,239.49174621723358,68.74822636201723,258.951696113745,68.98247463007725,278.5742931558872,69.20835756303946,295.9713047020143,69.42886912398242,313.4296557813372,69.64521496233851,320.3992264480145,69.8602251928496,325.983668471751,70.0726234373732,327.1184056985165,70.28728329872281,323.32953664811595,70.51375950268458,318.3161675075411,70.76289029934134,300.86858279915754,71.0400740902925,276.4823365920157,71.3721036957819,238.87895353332993,71.82965770090507,189.07111995571995,72.28252355513987,138.0305960759803
0.375,66.38768558385223,133.69591015614645,66.87951773470724,151.3874895344871,67.24235296986244,166.76386329612822,67.55073497273226,182.25536440280442,67.82599982939544,200.95200229108465,68.08502850792648,214.2518797277354,68.32982077538527,231.33197511209124,68.56811279532937,248.72100070291012,68.80102874634571,265.0592242875279,69.02635823341812,281.0968879855823,69.24883991827613,297.7358101956706,69.46904527054767,304.3877011381774,69.68793512097622,311.1174801918449,69.90837284245225,313.756904798188,70.13062261985175,312.19836420682935,70.36071870571473,305.2617100292786,70.61497638474637,288.79725182415064,70.89763312001895,265.48399852063005,71.23789014974005,231.6833156641075,71.70648059715572,184.15678365449472,72.15732957592142,137.81029915988734
0.625,66.30101792600485,134.6380944240663,66.77180081089425,153.10391579061687,67.12416921682362,166.51769894110936,67.42345401388064,180.12875032368237,67.69139971508739,196.99155781381745,67.94559948980985,208.7103425995641,68.18667832605864,223.84663413592205,68.42104792741712,239.0636892870322,68.65028673013873,252.65440418485971,68.87663348009679,266.4706739613309,69.10069319654087,280.06209318586525,69.32507199209735,286.7436525900819,69.54966045777853,293.6964482412898,69.77421160558559,297.4449560311197,70.00419046087984,298.56121394461195,70.24221479231718,291.0391207010249,70.5072343380807,274.7999414739619,70.80097841285797,252.93840482643282,71.15986645905468,223.35678997557577,71.63690309178659,180.15538738811813,72.08192146738438,138.07772601709516
0.875,66.23118101254569,134.14875392472962,66.6854815635284,151.48038362335032,67.02766500637767,163.22095071681437,67.31952500397536,175.2396789065651,67.58223872813947,189.23241186281584,67.83268800613591,199.47866663101968,68.07070871574635,213.39741322820095,68.30141248929219,226.17384653689928,68.52759100384047,236.5915944301446,68.75205171751733,248.87410164999514,68.9749622840898,260.5780182448792,69.20051524163819,267.0878037007316,69.42746172477163,273.59264335780784,69.65734078247702,277.4739803349846,69.89601694345355,278.49880563470265,70.1404455588153,272.53699304002583,70.4122443745877,257.5725240058496,70.7189436147039,238.81360212889984,71.08957506400786,213.40688012401054,71.57454998021286,175.66032204794055,72.00858958752218,138.41223496899977
1.125,66.17508847951571,131.75680226415213,66.61330566364407,147.875024535655,66.94519601630897,159.06967471750679,67.2288428331394,169.6783781614133,67.48433079259273,182.8889487645776,67.72801351403645,191.06371930569202,67.96070414286336,203.49824654773818,68.18610529398292,213.2438769023886,68.40877538201372,222.0841996747803,68.63099216487909,231.64748554243704,68.85110444587288,241.25178433789026,69.07682247322253,248.6755837144705,69.30385067990294,254.71384963445578,69.53723051869422,258.3680629019665,69.78175572095358,258.30153830964235,70.03432637690665,252.9435003457488,70.31167367139967,239.49424719539405,70.62916420024682,221.8120657503554,71.01404992106174,199.8461508679039,71.51228830340364,168.47696525672268,71.94070340578925,136.9834933763731
1.375,66.14560895524816,131.67138442066525,66.57264281984847,147.1945837395369,66.89982491641385,156.44473791064826,67.17743586357335,168.4479354031517,67.42873291290789,180.57046464405468,67.66764514454438,187.6959644726801,67.89686914470326,198.93817518794546,68.11941285790974,207.48085629581715,68.33853588711041,214.50965281378686,68.55624227372775,222.68562134543868,68.77450784528848,231.59496675099138,68.99972717985871,237.72561154469318,69.2277041311617,243.84249716381055,69.46215393161384,247.40334007714037,69.71115347526737,247.34512849055557,69.96874689368653,240.81396058355006,70.25504483065095,230.06947558440365,70.58483778257343,212.3735608469917,70.98545544284367,191.68902248586522,71.50914690509119,164.22670645338283,71.90875922668836,135.9136126510847
1.625,66.15755990267998,131.0927304225665,66.57263347003976,145.44433357488992,66.89369221817644,154.42611106388415,67.16672423605263,165.05850483108043,67.41340485768204,175.8419370094123,67.64681146316211,182.92153265429386,67.87169560331569,192.181787348101,68.09009289107767,199.02655728602164,68.30457574401143,205.82897505344008,68.51860837324556,211.88756777751803,68.7338268199458,218.89855629905873,68.95575813009853,222.9975723426403,69.18255758077302,228.61064493261776,69.41410906920767,230.85217213421248,69.66541484373165,228.6845839764154,69.93092258927093,223.72614201588897,70.22482795161807,214.5504958697363,70.5653779078084,199.35556154757344,70.9772891806838,180.45600866295143,71.52151825267408,158.22134627658687,71.92943641750101,135.34003191361742
1.875,66.20109002902134,131.89369512586106,66.6078093812751,144.55979839165138,66.92446993326762,152.76765503436633,67.19601567538741,162.95908569464598,67.44054500372823,172.29508525053728,67.66958029871579,178.36234700641768,67.89223004178966,187.5735087547128,68.10864876364238,193.81489502931404,68.31945458287944,199.95904039856765,68.53011442149737,204.8390359900103,68.743416354861,211.16061389961223,68.9624196791883,214.68488496722375,69.18451146120934,218.61022012082145,69.41659271678111,219.427654541736,69.66872046147276,214.25395834094888,69.94023886759356,208.21921217739325,70.23971779665489,200.39122714997933,70.58959211441584,187.85947160727147,71.0141644689851,170.83234375351643,71.58271676286256,153.09806027286845,71.9781776175456,133.39212348096788
2.125,66.28147679336955,131.13133179512442,66.68675891285548,143.11950386722188,67.00324407736788,150.18527851118012,67.27337291860728,161.5270602833798,67.51668400409311,169.22355270556972,67.74446813724538,175.6455720180062,67.96587161235728,183.79089973446585,68.18122595299756,189.39292633818502,68.39105781452147,195.6063378153516,68.6023170493459,199.50469963103012,68.81496142900122,205.3227300216436,69.03245954654682,208.47040481041162,69.25399934122491,212.24244042151506,69.48683998321388,212.4633233728496,69.73823243929824,208.01751612500695,70.0157918656339,201.16337721351678,70.32182493317943,193.84655507682638,70.68006501704136,181.01946235912123,71.1204061058682,166.22617907220607,71.70799036347088,149.57386723788647,72.08427855162599,132.2375853730123
2.375,66.38644953900209,131.8520828242683,66.78903625636673,143.42631929923965,67.10838578098964,149.56157196486976,67.38122256053977,161.24407913855987,67.62590022327196,167.04376842879694,67.85447358012621,173.87460622244677,68.07744129877405,181.60208039563906,68.29257076862864,186.53332818768519,68.5019392050541,191.26416495644787,68.714761642874,194.32771638013458,68.92891320615584,198.32323849083494,69.14748632507272,200.84337530208225,69.37086088635503,204.2603275522884,69.60543032110905,205.92218663189342,69.85999040597682,202.94880802426056,70.1401072600845,195.31247937001174,70.45437245924042,187.69967270667777,70.82736908288491,175.76236795187916,71.28329305853097,161.92402141264088,71.88446677729334,147.57746955637703,72.25701865681084,130.92255789794737
