mlt,mlat_eb,ef_eb,mlat_05,ef_05,mlat_10,ef_10,mlat_15,ef_15,mlat_20,ef_20,mlat_25,ef_25,mlat_30,ef_30,mlat_35,ef_35,mlat_40,ef_40,mlat_45,ef_45,mlat_50,ef_50,mlat_55,ef_55,mlat_60,ef_60,mlat_65,ef_65,mlat_70,ef_70,mlat_75,ef_75,mlat_80,ef_80,mlat_85,ef_85,mlat_90,ef_90,mlat_95,ef_95,mlat_pb,ef_pb
0.125,1.5104972554351812e-05,-0.00015252507374132317,1.3114622955367956e-05,0.00028085198531226416,1.1093432296848055e-05,0.0005465145416734806,9.294522094048564e-06,0.001129777906317093,7.811969837435165e-06,0.000963073320013743,6.459610208778125e-06,0.0009774110946273713,5.4154237265865624e-06,0.000439302680529332,4.419439441884546e-06,-3.107252573300916e-05,3.656036311268024e-06,-0.00044077734352156986,3.2461063669533688e-06,-0.0006325647447332187,3.093282184683529e-06,-0.000795585863837969,3.2387391317902015e-06,-0.0009599038883239624,3.266980061422922e-06,-0.0010871787862600318,2.9893123898077377e-06,-0.0008374432076847061,2.5655101688100272e-06,-0.0005292970603633048,1.8015614099609226e-06,-0.0003343629435665221,7.887233022703149e-07,0.00018530464770625095,-5.724793900242272e-07,0.00039384030803522283,-1.9750761254015915e-06,0.0007098914952445314,-3.777221006496552e-06,0.0007844069660058062,-6.788969585321941e-06,-0.00015423502305773065
0.375,1.5665305940598986e-05,-9.207010326809859e-05,1.3541889545287178e-05,0.00037114651993491965,1.1265066766509134e-05,0.0008170623161777321,9.355514610500623e-06,0.001317212477627644,7.754983388050035e-06,0.0011362154924056764,6.334969490968919e-06,0.0010440760492138551,5.1878432645101e-06,0.000482344969460722,3.994354307386363e-06,5.457103044528208e-05,3.2825901867528042e-06,-0.00044574022381916825,2.8566450643770558e-06,-0.0007973374575280645,2.7514416271080246e-06,-0.0009581874645667427,2.955586022783759e-06,-0.00115033042367456,2.8941327344440396e-06,-0.001367464780142394,2.8031120778464387e-06,-0.00097638719694892,2.692041325130347e-06,-0.0007049042726099135,2.1682511424501206e-06,-0.0005689352014247776,1.206395143712889e-06,-0.00019673038452761696,5.009620244594238e-07,1.625768151931924e-05,-2.9086816955318704e-07,0.0003985986324869956,-1.4942718019562108e-06,0.0006688476880464791,-3.9035675575503556e-06,-0.00017964865016568575
0.625,1.5342672588294114e-05,-3.145805982791132e-05,1.2942234926506761e-05,0.00045387460833869203,1.0634188832906404e-05,0.0008775805506957897,8.686040518485729e-06,0.0012939400907917178,7.0276984991122355e-06,0.0011354987811155429,5.744533976653568e-06,0.0010679968389336878,4.53899120367628e-06,0.000524809516120451,3.300833004099285e-06,0.00018325886099355464,2.545349597845724e-06,-0.00025516994980623217,2.065320736730381e-06,-0.0005872177677337553,1.861911131953015e-06,-0.0006941375966637195,1.7627799666775798e-06,-0.0007498101731090389,1.3499839767759786e-06,-0.0009178199887578488,1.0860092844221562e-06,-0.0005068739285096012,1.0379732484024804e-06,-0.000298587233204073,6.267457825712299e-07,-0.00031733038075106815,-1.1539045116042405e-07,-0.0001508751352465993,-4.935385106678303e-07,-2.8799399346734988e-05,-7.109019999752446e-07,0.00013414448005933774,-1.2874874890019198e-06,0.0005455757127509428,-2.9932151505257793e-06,-0.00020170092725031372
0.875,1.686740182194111e-05,-4.296824833377778e-05,1.411931888765844e-05,0.0003929913249444894,1.169610374438584e-05,0.0007778410250343766,9.625557352001022e-06,0.0010390255015609103,7.856355000074705e-06,0.0008557174109845459,6.527673149908555e-06,0.0005997923929426614,5.20955381988847e-06,0.00017257498197887863,4.027027801532316e-06,-7.879519755315281e-05,3.2032511001404e-06,-0.0007006427506523021,2.705235137642205e-06,-0.000999223223263375,2.4122461438979436e-06,-0.001150023980762028,2.2190477444522354e-06,-0.0012129059804054205,1.8776646441578237e-06,-0.001391126661481031,1.8262817451464214e-06,-0.0009741131811719911,1.9006395162495453e-06,-0.0008200804194470318,1.583191779967332e-06,-0.0008158159769873894,1.0532424221554927e-06,-0.0006070416847590919,9.54590713619118e-07,-0.0004786634718108728,1.0264697416859773e-06,-9.284404585215437e-05,1.1699133047811971e-07,0.0003942174390585728,-2.113958260102475e-06,-0.0002263228251846223
1.125,1.9432744659805423e-05,-1.5617592114966836e-05,1.6274373079844864e-05,0.0003602483479255496,1.3803018024309531e-05,0.0006523784559125126,1.174438304467425e-05,0.0009917142064504792,9.935097079876699e-06,0.000756826806810396,8.619058326138918e-06,0.0004909060778471054,7.411529400792906e-06,-5.347749348078701e-06,6.304825184665281e-06,-0.000326559356660946,5.482013932917987e-06,-0.0009825981829900724,5.000330813585966e-06,-0.0014063455397766824,4.728381293267547e-06,-0.0016125584867638756,4.4711160454554445e-06,-0.00165811283524219,4.234509250988584e-06,-0.0018303632508466536,4.168468049194148e-06,-0.001455634355795903,4.183782431789317e-06,-0.001241820529070248,3.7781888972756948e-06,-0.0012211782463874973,3.475668435993155e-06,-0.0010423796991359093,3.3493781105700494e-06,-0.0008019120960396975,4.17038973782078e-06,-0.00032925430347651477,3.988388114632367e-06,0.00022740175020197843,1.5361274717145068e-06,-0.0003046421099343005
1.375,2.1241231293726066e-05,-5.123756466981988e-05,1.7905177604237146e-05,0.0002754212929665306,1.5224838306539348e-05,0.000485755151345058,1.2956530318527725e-05,0.0006065245648838983,1.1046084256714023e-05,0.00031021772890915916,9.63207803200792e-06,3.095448820657609e-05,8.305216080272249e-06,-0.00035093491208779685,7.2304115964689034e-06,-0.0006655463457928945,6.447349702456938e-06,-0.0014785443494714377,5.969877676536756e-06,-0.001933505738838567,5.611821060143709e-06,-0.0021945972055641035,5.191066685495294e-06,-0.00217036679192621,4.593856497733629e-06,-0.002133901467511904,4.0844878913473875e-06,-0.001810781455305298,3.6603068738560473e-06,-0.001703537965354869,3.142269323971505e-06,-0.0015643887959803906,2.6938747999496157e-06,-0.0012856623623148879,2.7305141720926037e-06,-0.0011305879197218746,3.434242596102799e-06,-0.0004919646749170268,3.342863774056349e-06,-3.2053316427264104e-05,1.1937786187709866e-06,-0.00024839575212355457
1.625,2.3034684715247947e-05,-0.00012250902363905396,1.9207712240297147e-05,6.685031499453643e-05,1.6435046232048742e-05,0.00013119160930285322,1.4087420167477356e-05,0.00020467131770516536,1.2172028916394711e-05,-2.1773310884402114e-05,1.0585899528851343e-05,-0.00036111626918194386,9.277887247565219e-06,-0.0006304885430188456,8.275798890689113e-06,-0.0010481338836429098,7.424343229910501e-06,-0.0017179813741415046,6.786741453041656e-06,-0.0020647449826737396,6.2780920540044125e-06,-0.002120543604747461,5.318827094086278e-06,-0.0020711674379899634,4.371342000496164e-06,-0.0019823993064348303,3.4776365833403596e-06,-0.001807387422858924,2.6624655988196457e-06,-0.0018049828976987833,1.7413904578331416e-06,-0.0017322290421264938,1.2326664626157533e-06,-0.0014975142639082613,1.1217856367192328e-06,-0.0013894705237600504,2.1529643881503348e-06,-0.000850141575334416,2.3485499520541533e-06,-0.00025518978044042183,-7.891131329128931e-07,-0.00020488807130956076
1.875,2.6651121322948513e-05,-0.00017271131086820117,2.2552060134947935e-05,1.118362382028079e-05,1.9537676391584445e-05,0.00011406414465035189,1.705475146208829e-05,0.00015720761767331636,1.4828199590608488e-05,-5.9818752200210155e-05,1.311341001036238e-05,-0.00040725142241704055,1.182714835971997e-05,-0.0007304252237964077,1.0737631292475913e-05,-0.0012876176309775758,9.869738257285553e-06,-0.0020224555793949377,9.166853809402912e-06,-0.00226326087563692,8.54404957148831e-06,-0.0022392196576377574,7.538261019995903e-06,-0.002293806410947941,6.686533582827453e-06,-0.0022434235174384892,5.772768507714148e-06,-0.0022534350938218117,4.912357898226107e-06,-0.0021534046623186386,3.9450704431445345e-06,-0.0019318176895898992,3.170047350283201e-06,-0.0017611875527645524,2.8195259922649868e-06,-0.0017130972712954596,4.208429156789663e-06,-0.001010604808831529,4.711545303502808e-06,-0.00047716797147264757,1.0631537397379937e-07,-0.0001308244839991779
2.125,3.0127662712840308e-05,-0.00023181222060774192,2.534582841126867e-05,-8.938181969018171e-05,2.1611875742475038e-05,-0.00015437348166509013,1.8893875677605836e-05,-0.00012701864832184145,1.6563390213241653e-05,-0.00047226945620609887,1.472095894064527e-05,-0.0007149812093555983,1.3344033201273837e-05,-0.0012089966191716926,1.2197083156160489e-05,-0.0018922999510694667,1.1266982675884743e-05,-0.0023898092994920693,1.0394718130079322e-05,-0.002623593760209596,9.500092264031214e-06,-0.002556742077313629,8.329314817370353e-06,-0.002602953496143709,7.2372728651937294e-06,-0.0025649820872714678,6.1103975734643566e-06,-0.0025451029281468363,4.922485005425929e-06,-0.0024130181755859475,3.7575994449750153e-06,-0.0021266533238191057,2.8019924936676646e-06,-0.0018020131019167265,2.017007605170344e-06,-0.0018006950845653499,2.939702191424607e-06,-0.0011683209138363705,3.5953023098433487e-06,-0.0006239224088198253,-1.0863016072743083e-06,-8.185507838824054e-05
2.375,3.0330383773075137e-05,-0.00026502070200474555,2.5216284791457307e-05,-0.00012577856700605496,2.119854247238431e-05,-0.0002099901319863257,1.834192135448135e-05,-0.00034848686423943453,1.6001102873876282e-05,-0.0006786859563575892,1.4117420847308675e-05,-0.0009939365055616947,1.2554014420265389e-05,-0.0015103843124948135,1.1301526297314852e-05,-0.00222890898848989,1.0190094515663551e-05,-0.0025566232775061357,9.129516459393947e-06,-0.002606063010285443,8.137079578588595e-06,-0.002687855559950861,6.732852581189012e-06,-0.0027830929676093447,5.411893654643715e-06,-0.002661927132834549,4.185987970714489e-06,-0.002702763306949692,2.9395419141219518e-06,-0.0024242700632272278,1.593930413165763e-06,-0.0022125653999099147,7.040846147873553e-07,-0.0019132414423736065,1.1851407772941285e-08,-0.001934293184302938,5.258027075963941e-07,-0.0012014697478211498,6.519772787688244e-07,-0.0007050038887233638,-2.8731018403322004e-06,-2.112044692975252e-06
