mlt,mlat_eb,ef_eb,mlat_05,ef_05,mlat_10,ef_10,mlat_15,ef_15,mlat_20,ef_20,mlat_25,ef_25,mlat_30,ef_30,mlat_35,ef_35,mlat_40,ef_40,mlat_45,ef_45,mlat_50,ef_50,mlat_55,ef_55,mlat_60,ef_60,mlat_65,ef_65,mlat_70,ef_70,mlat_75,ef_75,mlat_80,ef_80,mlat_85,ef_85,mlat_90,ef_90,mlat_95,ef_95,mlat_pb,ef_pb
0.125,1.8740384628703534e-05,-0.0010130609157980356,1.574740608022446e-05,-0.0005795056356878705,1.3341163668409195e-05,-0.0002622779027233726,1.1633582747253414e-05,0.00010959939956249712,9.955735208303895e-06,0.00010385385876704716,8.860939764313279e-06,-0.00020044452019411324,7.663089696693301e-06,-0.0008492158145558445,6.660921350238819e-06,-0.001356733947861792,6.089854879717698e-06,-0.0019737825669352963,5.609874761671756e-06,-0.0027518861578889548,5.062341655969693e-06,-0.00295155971042528,4.801855057302224e-06,-0.003221220123290154,4.2893909229545755e-06,-0.003285890440967433,3.834064911676662e-06,-0.0031405441937653713,3.3233491156515708e-06,-0.003150636747380728,2.7549870443388423e-06,-0.003155075340194473,1.8045949931027796e-06,-0.002610351536987416,5.451984775872888e-07,-0.0018043947802834032,-5.463451010787592e-07,-0.0013703955055342212,-2.5007064626858133e-06,-0.0013960383441570597,-6.123956431625612e-06,-0.0009420818659949689
0.375,1.9110589834313124e-05,-0.0010394319254052361,1.616790629370772e-05,-0.0006232657649629917,1.3625410932375991e-05,-0.00025190243190865725,1.178746759251852e-05,7.699278405943475e-05,9.959948421427727e-06,8.664974210574947e-05,8.613262566427465e-06,-0.0002472478763613034,7.268429580865051e-06,-0.00089950216426968,6.111715661647939e-06,-0.0014964548396778187,5.348185490376019e-06,-0.001975972257377638,4.598643094464078e-06,-0.002844548979324823,3.962923316092001e-06,-0.0031938217394303263,3.585547653753825e-06,-0.003456525383562866,3.0026447076934675e-06,-0.0033942551581388975,2.6325954332607183e-06,-0.00311382576025934,2.105304764710903e-06,-0.0034042352823980414,1.5594317737964429e-06,-0.0034293539183491823,6.98204730839131e-07,-0.0030187652424375645,-4.133865329715861e-07,-0.002382136214667858,-1.5754072972630032e-06,-0.0016703246902427527,-3.1780690828126413e-06,-0.0015195673203721614,-6.738032204187915e-06,-0.0010395156375481076
0.625,1.8535536611227358e-05,-0.0009987186565598497,1.5407817726438517e-05,-0.0003950206366259073,1.296866301311954e-05,-9.353411219350038e-06,1.0966579797963016e-05,0.00046779210099083925,9.038323622243279e-06,0.0005475677419833002,7.480943104639094e-06,0.00022041899679074313,5.905546745093842e-06,-0.00041187563770749854,4.631401210579372e-06,-0.0009461599677597945,3.6951444721679306e-06,-0.0013883015310136384,2.8770274517659222e-06,-0.002290632367205311,2.130050076255659e-06,-0.002727843004595752,1.6217320207115593e-06,-0.0031432824886833233,8.69426850916503e-07,-0.00296364038867268,5.453743841030785e-07,-0.0026953410201714426,-1.0513510651342044e-08,-0.0031638659790717886,-7.360598514053521e-07,-0.0031172483539097995,-1.6843333314381826e-06,-0.0026082591421640604,-2.6653785846843045e-06,-0.0021253295007690578,-3.6773618824024276e-06,-0.0015919929226283465,-5.47758252005261e-06,-0.0012887580637674615,-6.098392710870751e-06,-0.0009174601864927879
0.875,1.7375536674403945e-05,-0.0009791658343614742,1.489712197590874e-05,-0.00023945440102111467,1.2908863216645725e-05,0.00015190050350519165,1.1038764246004887e-05,0.0007543393188363947,9.232481070875168e-06,0.0010927232001482553,7.645469967982979e-06,0.0009332351098461598,6.101515648884185e-06,0.00036473762502851306,4.89868400902446e-06,-0.00013519896467134538,3.9533332813107195e-06,-0.0005580704645502081,3.021096877209744e-06,-0.001606671385443656,2.2530470927797713e-06,-0.0022263827484688267,1.8167762530217188e-06,-0.0028801101074583035,1.2340565463447815e-06,-0.0030388923552615837,1.1100135406693294e-06,-0.002778866423180875,7.46788763166381e-07,-0.0031023419330071162,4.2569003642628973e-07,-0.0028215201373395786,-2.7067545787769043e-07,-0.00237281184019243,-1.0256463905296075e-06,-0.0019641460638122337,-1.985785800984802e-06,-0.0015441123241897834,-3.0106922252293095e-06,-0.0011363665799394669,-3.995619555810917e-06,-0.0009637513260109484
1.125,1.8366853397520433e-05,-0.0009899048830906204,1.554966979354758e-05,-0.00039437040821794746,1.3442430839337559e-05,-1.96647703001548e-05,1.139333188235003e-05,0.0002642312735270595,9.587618270431085e-06,0.0004488322067384545,7.953159554447357e-06,0.0001495349683499444,6.387951468692411e-06,-0.00027683536762566105,5.150077768841084e-06,-0.0008265644678380015,3.991624205815345e-06,-0.0013618309028757467,3.012168572172215e-06,-0.0022576129664949505,2.301369029352705e-06,-0.0030564895649288788,1.8065753228703177e-06,-0.0036522606724619503,1.20639964059636e-06,-0.00359374879346278,1.0407755849597775e-06,-0.0032990484427360815,4.906769143653753e-07,-0.003399333686493129,-6.575809405055299e-08,-0.0030887337291654994,-9.831544293253978e-07,-0.0027025858849883955,-1.981091786661292e-06,-0.002094888501124391,-3.076389155852856e-06,-0.0018342042668255051,-3.5744675344986453e-06,-0.0015184603967747041,-5.447623440060472e-06,-0.0011273346775385598
1.375,1.925436305220657e-05,-0.0009925385980173,1.6352991187734952e-05,-0.0004847638164300975,1.4149354226939732e-05,-0.00025594744530406,1.1978243667502275e-05,-7.85599724035993e-05,1.0279659193807268e-05,8.86032836513008e-05,8.674852273502056e-06,-0.00029673500061575236,6.97636189399753e-06,-0.0007385587751907763,5.786119559562981e-06,-0.0013693995335823366,4.498438370741783e-06,-0.0016872516163864337,3.4264225020956584e-06,-0.0025215885480650586,2.80789348340069e-06,-0.003279554627424008,2.2616064520162785e-06,-0.0038310320836338605,1.543732712431785e-06,-0.0037519113420377117,1.2463788255517511e-06,-0.0034517754236718426,5.09095662683643e-07,-0.0033580371503864814,-4.3380672208493455e-07,-0.0030551563428062966,-1.6470820000774288e-06,-0.002746192654404294,-2.826486481681338e-06,-0.002334610082320093,-3.569516497642779e-06,-0.002151578661396317,-3.4439067026729322e-06,-0.0017789448312452295,-1.8838478127434284e-06,-0.0012132671486171866
1.625,2.1030406959268043e-05,-0.0009691387241841487,1.8068140014252905e-05,-0.000554417451671622,1.5822219925603518e-05,-0.0003510558061840468,1.3802095284178022e-05,-0.00023786340948827976,1.2142950221687737e-05,-0.00020740292630130606,1.058590272459176e-05,-0.0004910972023181259,8.826882195396824e-06,-0.0007532393695731493,7.565681676708679e-06,-0.0013252777395467666,6.292848380075416e-06,-0.0015040117969051263,5.2186504866410674e-06,-0.002112799038508066,4.501522997060644e-06,-0.0028620585274521746,3.788105164705837e-06,-0.003310534323909841,2.871050227368252e-06,-0.0030408925933443354,2.1441027340146112e-06,-0.0029127700842946675,1.0280936435115254e-06,-0.0029891220255519545,-4.715269885318493e-08,-0.0028423973946251554,-1.319362858980626e-06,-0.0027148033776490765,-2.6231324101610302e-06,-0.0023040949401048894,-3.161218366415633e-06,-0.002325356964543367,-2.9407048276197396e-06,-0.0020038687828796563,-8.100244603447978e-09,-0.0011008070503128523
1.875,2.4014346368797966e-05,-0.0009303990688613911,2.0760618733459302e-05,-0.000623471114956998,1.8020829613801237e-05,-0.00044577048575608223,1.5993678887043272e-05,-0.0004670368483854517,1.4271851507456479e-05,-0.0005102100572914369,1.2749247840212928e-05,-0.0009162708041408061,1.118726664906327e-05,-0.0012124368576272423,9.933475953223646e-06,-0.0018450900375991167,8.523877943503234e-06,-0.0021019847226681617,7.403724393062434e-06,-0.0025205591688391327,6.565058693212338e-06,-0.002914528748863659,5.88082282968657e-06,-0.0031738242701862484,4.917849202819508e-06,-0.003242856697469244,4.058499791988313e-06,-0.003058095370320916,2.8713450509514476e-06,-0.0030533836575334077,1.772579167317709e-06,-0.003092790519574587,6.347251944457887e-07,-0.0029599535036350377,-8.74940569731255e-07,-0.0026134200865150937,-1.6153326001696644e-06,-0.0026066711875822822,-8.137461434674505e-07,-0.0021477699312236636,4.127167411018269e-07,-0.0011307529951769032
2.125,2.5595526461107972e-05,-0.0008511593541375022,2.131114141836033e-05,-0.0006774923803900413,1.797873292384835e-05,-0.0007298960723918662,1.5683513804938515e-05,-0.0008190808218152117,1.3833128360555952e-05,-0.0010594155706250947,1.2179121766665117e-05,-0.0015761042192805538,1.0572885172760083e-05,-0.0018875436596140665,9.207726375387414e-06,-0.0024492878127198316,7.759635884114688e-06,-0.002865994950456244,6.578202022197583e-06,-0.0031208240125003327,5.585303232565661e-06,-0.00323981646319417,4.782717140559452e-06,-0.003437121597999616,3.5392852579717445e-06,-0.0033283296435179044,2.4627489711817483e-06,-0.003150038489019998,1.194992583506483e-06,-0.003345401365137247,-2.732677177077158e-07,-0.003465567466828034,-1.5921059607345436e-06,-0.003375747060131706,-3.135883432553184e-06,-0.0027871388477875942,-4.2588157998886706e-06,-0.00254721312112396,-4.185843882672962e-06,-0.0021410527395241043,-1.71849297828621e-06,-0.0010051491369177945
2.375,2.7537155895842148e-05,-0.0006402138229155429,2.278202743596368e-05,-0.0006736803149574942,1.92540920634077e-05,-0.0008619400277520714,1.7025954498767304e-05,-0.0009429095683551985,1.5223292496300617e-05,-0.0014557622594851974,1.351307678192131e-05,-0.001960144611087173,1.192312653149707e-05,-0.0023888584516280247,1.06206503964228e-05,-0.002848926648208182,9.353526089909034e-06,-0.003236490181008702,8.24208786132703e-06,-0.003517428612967748,7.163537198822052e-06,-0.0033974222321676985,6.2884525434889315e-06,-0.0034127834412938512,5.0242865872388015e-06,-0.0033868108311140644,3.893153738866078e-06,-0.0033952064970374034,2.7019926530743297e-06,-0.0035173001546314835,1.2300587719388769e-06,-0.003529166499409454,-4.081673122085173e-08,-0.003488641859628741,-1.497013178172942e-06,-0.002888781886712041,-2.5656496697733933e-06,-0.002321409924678875,-3.4062913443588534e-06,-0.001992840119350364,-4.200330697129577e-07,-0.0008217123644182487
2.625,2.8169087559540216e-05,-0.0004963866046288823,2.3171812828345747e-05,-0.0004719721853281478,1.9505144949137684e-05,-0.0007444363720933688,1.7338181212956942e-05,-0.00102810851900464,1.5533643625033646e-05,-0.0017515379477515338,1.3927818361099793e-05,-0.0021139451682528018,1.2623393189843986e-05,-0.0028140583165078238,1.1368415899994276e-05,-0.003100771474052861,1.0194475060536495e-05,-0.003630797649454967,9.18689258686071e-06,-0.00383438047456702,8.13793636661043e-06,-0.003684851297939904,7.309322483532269e-06,-0.003552435576179976,6.159695388075735e-06,-0.003349828629495971,5.1042305486102775e-06,-0.0034346491105911505,4.0137343254873295e-06,-0.003665358628471475,2.718109051733362e-06,-0.0038900609571008863,1.4946576856415167e-06,-0.003549166063637438,1.9286938309333328e-07,-0.0028549542488405504,-1.0412931228779722e-06,-0.002146737598154823,-2.1351638953165764e-06,-0.0017746175179402949,-1.8447933199275505e-06,-0.0007171056366285739
2.875,2.9013274995509025e-05,-0.0003946997383275458,2.3526345509584374e-05,-0.0005354524135022667,1.9759751701465632e-05,-0.0010300725958624047,1.7429186227957523e-05,-0.0014385309718406767,1.5660788761266987e-05,-0.0019667559170049296,1.403301801124861e-05,-0.0024248534622897857,1.2832971565507312e-05,-0.003120466470994772,1.147193229793521e-05,-0.00340072801812275,1.0296116303232415e-05,-0.004200207992318046,9.275643318214184e-06,-0.004379772352305773,8.186950943296598e-06,-0.004216661754248265,7.2943436960897794e-06,-0.004141714083905529,6.127691372649272e-06,-0.004165768878761136,5.220821966741154e-06,-0.004226832827692536,4.282493353230102e-06,-0.004153855010105671,2.873856962457867e-06,-0.004069317503962621,1.5598641880024378e-06,-0.0035609507640130913,2.5347926593151416e-07,-0.002845107245728922,-1.3182714775381619e-06,-0.0019257992514100674,-2.662459867608328e-06,-0.001535460045983867,-3.958063140853372e-06,-0.0006361336735636837
