mlt,mlat_eb,ef_eb,mlat_05,ef_05,mlat_10,ef_10,mlat_15,ef_15,mlat_20,ef_20,mlat_25,ef_25,mlat_30,ef_30,mlat_35,ef_35,mlat_40,ef_40,mlat_45,ef_45,mlat_50,ef_50,mlat_55,ef_55,mlat_60,ef_60,mlat_65,ef_65,mlat_70,ef_70,mlat_75,ef_75,mlat_80,ef_80,mlat_85,ef_85,mlat_90,ef_90,mlat_95,ef_95,mlat_pb,ef_pb
0.125,-0.030203273700557438,0.2936487691957933,-0.025786430268615546,1.073216145911131,-0.02383500042848474,1.681746305627824,-0.022345384117592022,2.0700805603244636,-0.021040959444556407,2.2989392489915645,-0.019851973406597532,2.4641573872385796,-0.01868063923197632,2.53769886340818,-0.017518848081704525,2.591853135147332,-0.016322773928658114,2.553302379887735,-0.015033647312365882,2.532394472698659,-0.01371619702104559,2.5790931695954744,-0.01228036300447174,2.548839916648211,-0.010780633284374204,2.521178757337198,-0.009233552940861837,2.5526702008425985,-0.007766129197657601,2.5796310979033574,-0.006295752627464745,2.5738609214343446,-0.005005833196275046,2.5185381736680412,-0.003797981329859291,2.444959450857922,-0.0027232612842864636,2.153275658606347,-0.001462356490628696,1.5550866447111404,0.003645880242923034,0.35483951906189093
0.375,-0.029762153400221644,0.29896414052548953,-0.02554382665829112,1.045833183424056,-0.02369181202143001,1.6420657780691743,-0.022295078465078888,2.032113869491998,-0.021089631648737332,2.264591514542318,-0.020029356394350172,2.4134366392727196,-0.018984554054271987,2.495831338249713,-0.01795585832919095,2.552529584287893,-0.01687006067703992,2.4991911231777992,-0.015712833502474006,2.471738491657118,-0.014532581281769598,2.488054411614023,-0.01321934023738439,2.4203831622000043,-0.01182140054525021,2.3743708517138993,-0.010305681463698488,2.381662575156524,-0.008873075880725766,2.4079728313936686,-0.00738410961631414,2.352091617173973,-0.006137227685930199,2.307704666161161,-0.004983443516777213,2.2688389708239725,-0.003975679893861909,2.0419795775558707,-0.0028409174030520562,1.4804324302642928,0.0025629800927988956,0.3493689047509629
0.625,-0.02927090396864901,0.2935051138171529,-0.025243318423764843,1.0112100738366507,-0.02345398828176526,1.5880578160466219,-0.022123985961752683,1.9435581847645396,-0.021017771695091864,2.1801987914849534,-0.02005649580961121,2.346812677198686,-0.0191166602056282,2.450503947503599,-0.01821745889065211,2.5115056389307098,-0.017286485175377005,2.476440920052701,-0.016257614225064193,2.4346630181311464,-0.015239309060206385,2.4287276146424968,-0.014081320355887952,2.351863081415828,-0.012831454347198932,2.2831728883203555,-0.011407323396059373,2.2615420491422173,-0.01003427417047611,2.234964579074872,-0.008593215895932874,2.182799969818137,-0.00739016770898218,2.131113436511966,-0.006276118171019076,2.101564287379116,-0.0053172333256550994,1.8935587163669818,-0.004266066184616336,1.3857321437822803,0.0013386975149918847,0.3506148332113441
0.875,-0.02860202848488773,0.2945842678423588,-0.02476321613932374,0.978920072205096,-0.023084825364379474,1.512613364882951,-0.021833188559562806,1.8666583324632746,-0.020822807738247896,2.077822786618261,-0.01995336807782714,2.23550548249153,-0.019101242923625836,2.34715828159886,-0.018312122986469854,2.405594874513358,-0.01749257985494186,2.405987221496639,-0.01659716751300261,2.3569279608150797,-0.015689101244357427,2.3390854044037273,-0.014669571914673208,2.2523494827999757,-0.013540243380872754,2.1783397923444987,-0.012232833933841641,2.1361191601189695,-0.011002784861352746,2.082960804537443,-0.009665288056436157,2.0044922865168893,-0.00852895136348447,1.9472148139324947,-0.007484712081435454,1.920949098043076,-0.0067312873976367775,1.7410999823251996,-0.00582057217373747,1.2704169772529108,-0.0002441907978938501,0.355026976043821
1.125,-0.027839573059194576,0.2916435850343509,-0.024362769041499064,0.9257799092215501,-0.02283756311246946,1.4193049390212695,-0.02172375141519091,1.7340064938178303,-0.02084150960231786,1.942887104722919,-0.02007865454746411,2.098231414968604,-0.01935940510125468,2.2167131290616404,-0.018664001161288264,2.2655830451338272,-0.017952456331729663,2.281732550292693,-0.01718730487297407,2.244051860634224,-0.016439276763248006,2.196048648853354,-0.015560539577332883,2.1239483277181908,-0.0146184125133666,2.054855955080186,-0.013502140324276815,1.9964680758890372,-0.012430706035025326,1.920799205533544,-0.011271674786942989,1.8356988665387999,-0.010287559155598138,1.752249729425182,-0.009460395486188275,1.7057558455059387,-0.008828146593037173,1.5425390842344606,-0.00813191347639439,1.1226635355932613,-0.0025321883150340612,0.3474314949236105
1.375,-0.0272113409946878,0.28730608096647514,-0.024070969258453874,0.8818480768770727,-0.022712957374533393,1.351229421006758,-0.021720243959516043,1.6460342198348328,-0.020951156483222703,1.8566678991687993,-0.020321727431645516,2.001865446224993,-0.01970721131734491,2.115095533284938,-0.019118116476938334,2.171906403877891,-0.018514344242748802,2.190367207381417,-0.01787847502337022,2.160525096951487,-0.017272366080172016,2.088644764027402,-0.01652696109339005,2.010022293242999,-0.01577292029523952,1.9356951192427787,-0.014813956507729428,1.8688781090707778,-0.01391597870199789,1.7904205659432115,-0.01294425328846632,1.6855133237159121,-0.012151876204518405,1.6032965495009885,-0.011519435462275872,1.5369205681902365,-0.011097226377064028,1.3852880104146577,-0.010683095943159866,0.9965705897598613,-0.005304617973018062,0.33775208018235
1.625,-0.026796958968374616,0.28861282499603724,-0.023965196747934094,0.8365290874129965,-0.022779481964666417,1.2715148917039876,-0.021940116932563432,1.5699849941638797,-0.021278378384450205,1.7853990252480931,-0.020752681000869643,1.9361188392910402,-0.02024438713028796,2.0493629347393787,-0.019748803248562194,2.0961909699083643,-0.019259636348354918,2.1443501809267573,-0.018745363805268762,2.0866252630891666,-0.01826426824644793,2.012197585147631,-0.01765867678968976,1.9539032762971693,-0.017053794694148024,1.8816986580012816,-0.016323490609438482,1.8087327216103701,-0.015599657877636989,1.7265655063436744,-0.014897380758310326,1.6284904530359952,-0.014329694500876629,1.5213336135514264,-0.013927358168911635,1.4163954966001833,-0.013756781867043417,1.2391068226876034,-0.013532998982415567,0.8801502458343547,-0.008354348758247507,0.3202848152401644
1.875,-0.026279529968991695,0.2824884847980381,-0.023791523462750923,0.7641594272886307,-0.022845774390618027,1.1699766435839938,-0.022175587037821205,1.472190190651463,-0.02163988107621919,1.6777514128894864,-0.021211580999336416,1.7954339996861326,-0.020803757742720835,1.8851374845049926,-0.020384999858377436,1.9284627719013319,-0.01997089483668586,1.9759774497797669,-0.019599266663000638,1.9312585633142372,-0.019234061932412092,1.8710621715354363,-0.018759750093083453,1.798376248171022,-0.01830042748662797,1.7219378636754903,-0.01774703929084286,1.660355878541231,-0.017255450766870965,1.595016995939323,-0.016817986024420528,1.4978205636562887,-0.016444487262384542,1.4029335687484314,-0.01633962954524797,1.2802157756910204,-0.016467962952054972,1.1015277063186504,-0.016468141849033814,0.7683442905465773,-0.011443965980101143,0.3092818666013572
2.125,-0.026215941224971197,0.27535019140594025,-0.024074994092124106,0.7059808620660821,-0.023340720199915555,1.101123190354174,-0.022855289488801417,1.3856447114890287,-0.022431725572549355,1.5835861436192222,-0.02211138679959555,1.6937700536864142,-0.021822703421119388,1.7876483622169914,-0.021502677499845885,1.8265994025948253,-0.021196648175220194,1.8639660864870309,-0.020937245585312736,1.8188099416132226,-0.02069982753122979,1.7709061376096595,-0.02037565654230566,1.6899459738007623,-0.02007622268387517,1.626687972484163,-0.019717292228962305,1.5670127007240884,-0.01938852104473217,1.4938783355044611,-0.01915667194966775,1.4203512981285389,-0.019020304599948128,1.3239688495764295,-0.01918935683524603,1.1920523575215662,-0.01951918247739124,0.9805244215767988,-0.019684508787279998,0.6805177228592353,-0.014855916935323586,0.2969123871990284
2.375,-0.02621697024665568,0.27472703970422463,-0.0243684938497921,0.6471974163819303,-0.023808532828667635,1.0026949008027415,-0.023427402211164263,1.2480562933697292,-0.023080516679530483,1.4260580163882715,-0.022841215930842713,1.5198655178170017,-0.022634446525996253,1.605154578293841,-0.022391097335909202,1.6539695888221844,-0.022203698604653464,1.6904791087206072,-0.02206995818300383,1.6703256636759096,-0.02193904707086213,1.6185283263053043,-0.021762657432099132,1.5542043218330082,-0.021622319549881513,1.4863856247660816,-0.021419001705279495,1.4497815814590131,-0.021278584477160967,1.4008305187491954,-0.02128274233164172,1.3271698909761667,-0.021384382087016027,1.2337436768286394,-0.021815475016046547,1.1121922032337164,-0.02243536886174504,0.8962989104491735,-0.022748089032566483,0.623939700913523,-0.018360984500595447,0.2992285128685532
2.625,-0.026270960214923072,0.27062935958847045,-0.02483941833188787,0.5797946490810931,-0.024470618643820535,0.8650950739847315,-0.024263476413607262,1.0898589241582937,-0.024031483848907784,1.2194150161697133,-0.023841685846306082,1.3017684656289994,-0.02370736931739874,1.3787316743149725,-0.023567091177435866,1.4191619516653164,-0.0234813361238458,1.4565625608860413,-0.023474101683031424,1.4452365083648513,-0.023454817719934764,1.4224520504159812,-0.02340650002144397,1.3782247012875104,-0.023419047629540574,1.3363118886649679,-0.02342966744021521,1.3055357423894807,-0.023447019118346013,1.2560466067678167,-0.02364498483464834,1.1706315483910796,-0.02395374391524726,1.0812834353154164,-0.024585910745495154,0.9750796762194616,-0.02549598692261212,0.7809783245349328,-0.02602821695812327,0.5563474734776219,-0.021975602790148978,0.29165955899877133
2.875,-0.026297485927909772,0.2496827090711376,-0.02520740834851605,0.49849083317298876,-0.025004982000736153,0.7390318568911305,-0.024938634224279936,0.8932546860499189,-0.02482949611373424,0.9884013391161007,-0.024682261987928934,1.0354883557619605,-0.024601418152676385,1.0904523479161243,-0.02450779389772426,1.1322885226515307,-0.02446256720661227,1.1626073867612865,-0.02453741994220362,1.1881108447800546,-0.024603300518715447,1.1706540840342945,-0.024660656837942614,1.1276331367221326,-0.024800059773267696,1.0932383594294453,-0.024952915304720304,1.0737272686357893,-0.025141250631744615,1.040124599120265,-0.025489414851763856,0.9809338480389971,-0.025969135084601584,0.9123023565890038,-0.02678257231509337,0.8258585258902887,-0.027802567902617474,0.6631726088751946,-0.02845925617010789,0.48482757510029695,-0.02445328922245043,0.2641085302371438
